time [s],RR_interval_quality [NA](/api/datatype/1004/)
5.67578125,129
6.01953125,129
6.28515625,129
6.671875,129
7.5546875,129
8.87890625,129
9.36328125,129
9.69921875,1
10.2578125,129
10.95703125,129
11.29296875,1
11.7421875,129
12.7421875,129
13.046875,1
13.33984375,129
14.03125,129
14.5625,129
16.515625,129
18.63671875,1
19.328125,1
20.3203125,129
20.7109375,129
21.60546875,1
22.67578125,1
23.25,1
24.0546875,1
25.98046875,1
27.3671875,1
28.2421875,1
29.640625,1
31.12890625,1
31.7578125,129
33.3515625,1
34.05078125,1
34.43359375,129
34.8125,1
35.796875,1
36.29296875,129
37.21875,1
37.87890625,1
38.4140625,129
38.9765625,1
39.5625,1
40.15625,1
40.93359375,1
41.27734375,129
41.72265625,129
42.4453125,129
42.875,129
43.25,1
43.69140625,1
43.97265625,129
44.33203125,129
44.88671875,1
45.34765625,1
46.0390625,1
46.546875,1
46.8671875,129
47.35546875,1
48.046875,129
48.62890625,129
49.26171875,129
50.390625,129
50.890625,1
51.3125,1
51.984375,1
52.28125,129
52.54296875,129
52.95703125,129
53.30078125,129
54.40234375,129
54.8203125,1
55.2890625,1
55.66796875,1
56.234375,129
56.56640625,129
56.984375,1
57.44140625,1
58.15234375,129
58.69921875,129
59.234375,1
59.75390625,1
60.49609375,129
61.0078125,1
61.4765625,1
62.08984375,129
62.7734375,129
63.54296875,129
63.98828125,1
65.00390625,129
65.7421875,129
66.35546875,1
66.95703125,1
67.34375,129
68.33203125,1
69.1171875,1
69.3828125,129
70.08203125,1
70.53125,129
71.15625,1
71.4375,129
72.0078125,1
72.58203125,1
73.21875,1
73.73046875,129
74.15234375,129
74.48828125,129
74.7890625,129
75.18359375,129
76.17578125,129
76.59375,1
77.10546875,1
77.41015625,129
78.0,1
78.31640625,1
79.25,129
79.58203125,1
80.8671875,129
81.12890625,129
81.5859375,1
81.8828125,1
82.40625,129
82.67578125,129
83.07421875,1
83.921875,1
84.6640625,1
85.3515625,1
86.25,1
86.8515625,1
87.375,1
87.7890625,1
88.1640625,1
88.9296875,1
89.3359375,1
90.45703125,129
90.8671875,1
91.39453125,129
93.078125,129
93.921875,1
94.4921875,129
94.8515625,1
95.46875,129
95.9140625,1
96.3203125,1
97.421875,129
98.29296875,129
98.8359375,129
99.3515625,129
99.859375,1
100.3671875,1
100.78515625,1
101.6953125,129
102.98828125,129
103.3515625,129
103.86328125,1
105.015625,129
105.4609375,1
106.16796875,129
106.6328125,1
107.3515625,129
107.72265625,129
108.5546875,129
109.02734375,1
109.5,1
109.95703125,1
110.55078125,129
111.1875,129
111.6328125,1
112.390625,129
113.33203125,129
113.8515625,1
114.36328125,1
114.9453125,1
115.26171875,129
115.72265625,1
116.203125,1
117.19140625,129
118.12890625,129
118.48046875,129
118.8125,129
119.41796875,1
119.875,1
120.5078125,1
121.26953125,1
121.5390625,129
122.20703125,129
123.203125,1
124.05859375,1
124.49609375,129
124.9609375,1
125.4296875,1
125.8359375,1
126.93359375,129
128.1640625,129
128.625,1
129.0859375,1
129.55078125,1
130.01953125,1
130.49609375,1
130.97265625,1
131.44921875,1
131.93359375,1
132.4296875,0
132.93359375,0
133.4453125,0
133.9609375,0
134.47265625,0
134.984375,0
135.5,0
136.015625,0
136.55078125,0
137.05859375,0
137.546875,0
138.046875,1
138.546875,1
139.04296875,1
139.53125,1
140.0234375,1
140.515625,1
141.015625,1
141.53125,1
142.27734375,129
142.5546875,129
143.078125,1
143.83203125,129
144.0859375,129
144.5859375,1
145.09375,1
145.6015625,1
146.10546875,1
146.6171875,1
147.1171875,1
147.80078125,129
148.43359375,129
148.8359375,129
149.57421875,129
150.54296875,129
151.265625,129
151.98828125,129
152.47265625,1
153.59765625,129
154.5078125,129
155.26171875,129
155.6953125,1
156.3515625,1
156.73046875,129
157.79296875,129
158.171875,129
158.7890625,1
159.21875,129
159.69140625,129
160.171875,1
160.65625,1
161.140625,1
161.62890625,1
162.125,1
162.609375,1
163.09375,1
163.56640625,1
164.0390625,1
164.51171875,1
164.98828125,1
165.4765625,1
165.98046875,1
166.48828125,1
167.00390625,1
167.5234375,1
168.04296875,1
168.56640625,1
169.08984375,1
169.6015625,1
170.11328125,1
170.6171875,1
171.125,1
171.63671875,1
172.1484375,1
172.66015625,1
173.1796875,1
173.69921875,1
174.21875,1
174.74609375,1
175.24609375,1
175.7578125,1
176.2734375,0
176.79296875,0
177.2890625,0
177.8046875,0
178.2890625,0
178.78125,0
179.2734375,0
179.76953125,0
180.26953125,0
180.7734375,0
181.28515625,0
181.7734375,0
182.27734375,0
182.7890625,0
183.296875,0
183.80078125,0
184.2890625,0
184.79296875,0
185.27734375,0
185.78515625,0
186.29296875,0
186.81640625,0
187.32421875,0
187.83203125,0
188.33984375,0
188.859375,0
189.375,0
189.89453125,0
190.41796875,0
190.93359375,0
191.46484375,0
192.0078125,0
192.5546875,0
193.109375,0
193.66015625,0
194.1875,0
194.7265625,0
195.26953125,0
195.80859375,0
196.3515625,0
196.890625,0
197.41796875,0
197.9453125,0
198.4765625,0
199.01171875,0
199.5546875,0
200.1015625,0
200.66015625,0
201.22265625,0
201.765625,0
202.3046875,0
202.8515625,0
203.39453125,0
203.9375,0
204.48828125,0
205.01953125,0
205.5546875,0
206.08984375,0
206.60546875,0
207.13671875,0
207.68359375,0
208.25,0
208.83984375,0
209.453125,0
210.078125,0
210.6796875,0
211.26953125,0
211.84375,0
212.41015625,0
212.9765625,0
213.52734375,0
214.08203125,0
214.62890625,0
215.18359375,0
215.734375,0
216.296875,0
216.8515625,0
217.40625,0
217.97265625,0
218.546875,0
219.1171875,0
219.66796875,0
220.23046875,0
220.796875,0
221.3515625,0
221.90234375,0
222.46484375,0
223.01953125,0
223.5703125,0
224.12890625,0
224.6875,0
225.24609375,0
225.80859375,0
226.3671875,0
226.921875,0
227.46875,0
228.03125,0
228.609375,0
229.2109375,0
229.82421875,0
230.43359375,0
231.03125,0
231.6171875,0
232.21484375,0
232.8125,0
233.39453125,0
233.96875,0
234.53125,0
235.0859375,0
235.6484375,0
236.203125,0
236.74609375,0
237.29296875,0
237.86328125,0
238.41015625,0
239.48828125,128
240.01953125,0
240.55078125,0
241.0859375,0
241.640625,0
242.234375,0
242.87109375,0
243.53515625,0
244.19921875,0
244.8515625,0
245.48046875,0
246.1015625,0
246.71875,0
247.31640625,0
247.90234375,0
248.49609375,0
249.09375,0
249.69140625,0
250.2734375,0
250.8515625,0
251.421875,0
251.98828125,0
252.5625,0
253.12890625,0
253.6953125,0
254.26953125,0
254.84765625,0
255.42578125,0
255.98828125,0
256.55078125,0
257.12109375,0
257.6875,0
258.24609375,0
258.80078125,0
259.35546875,0
259.90234375,0
260.45703125,1
261.01171875,1
261.578125,1
262.14453125,1
262.71484375,1
263.2734375,1
263.81640625,1
264.37109375,1
264.8984375,1
265.42578125,1
265.94921875,1
266.46484375,1
266.984375,1
267.50390625,1
268.015625,1
268.53125,1
269.04296875,1
269.55078125,1
270.05859375,0
270.57421875,0
271.08203125,0
271.59765625,0
272.10546875,0
272.609375,0
273.12109375,0
273.640625,0
274.15625,0
274.66796875,0
275.1875,0
275.70703125,0
276.25,0
276.77734375,0
277.31640625,0
277.84375,0
278.38671875,0
278.91796875,0
279.453125,0
279.97265625,0
280.4765625,0
280.9921875,0
281.5078125,0
282.02734375,0
282.5546875,0
283.078125,0
283.61328125,0
284.15625,0
284.703125,0
285.24609375,0
285.79296875,0
286.33984375,0
286.88671875,0
287.421875,0
287.9453125,0
288.46484375,0
288.98828125,0
289.5078125,0
290.0234375,0
290.5390625,0
291.05859375,0
291.58203125,0
292.1171875,0
292.65234375,0
293.17578125,0
293.703125,0
294.23046875,0
294.765625,0
295.28125,0
295.79296875,0
296.30859375,0
296.82421875,0
297.33203125,0
297.8515625,0
298.35546875,0
298.8515625,0
299.359375,0
299.875,0
300.39453125,0
300.88671875,0
301.3984375,0
301.91015625,0
302.4375,0
302.9609375,0
303.48828125,0
304.015625,0
304.53515625,0
305.05078125,0
305.58984375,0
306.10546875,0
306.64453125,0
307.20703125,0
307.734375,0
308.27734375,0
308.81640625,0
309.35546875,0
309.90625,0
310.45703125,0
311.015625,0
311.57421875,0
312.13671875,0
312.70703125,0
313.265625,0
313.8203125,0
314.36328125,0
314.8984375,0
315.42578125,0
315.94921875,0
316.484375,0
317.02734375,0
317.57421875,0
318.12109375,0
318.65234375,0
319.18359375,0
319.71484375,0
320.24609375,0
320.77734375,0
321.30078125,0
321.828125,0
322.3515625,0
322.8828125,0
323.45703125,0
324.08203125,128
324.69140625,0
325.29296875,0
325.91796875,128
326.5546875,128
327.1953125,128
327.81640625,128
328.40234375,0
328.98828125,0
329.5703125,0
330.15234375,0
330.7265625,0
331.28515625,0
331.8359375,0
332.3828125,0
332.93359375,0
333.4921875,0
334.05859375,0
334.625,0
335.18359375,0
335.76171875,0
336.36328125,0
336.9765625,0
337.5859375,0
338.16796875,0
338.75390625,0
339.33203125,0
339.91015625,0
340.4921875,0
341.07421875,0
341.65625,0
342.2421875,0
342.828125,0
343.41015625,0
343.984375,0
344.5546875,0
345.125,0
345.69140625,0
346.234375,0
346.77734375,0
347.31640625,0
347.875,0
348.40234375,0
348.9375,0
349.48046875,0
350.0625,0
350.61328125,0
351.1796875,0
351.7421875,0
352.31640625,0
352.90234375,0
353.48828125,0
354.0703125,0
354.66015625,0
355.24609375,0
355.8359375,0
356.43359375,0
357.0234375,0
357.59765625,0
358.171875,0
358.74609375,0
359.32421875,0
359.8984375,0
360.46484375,0
360.78515625,128
361.04296875,128
361.63671875,0
362.23046875,0
362.8203125,0
363.41015625,0
364.00390625,0
364.59375,0
365.1796875,0
365.75390625,0
366.33203125,0
366.9140625,0
367.515625,0
368.09375,0
368.671875,0
369.28515625,0
369.9453125,0
370.625,1
371.2578125,1
371.875,1
372.48828125,1
373.078125,1
373.66015625,1
374.2578125,1
374.82421875,1
375.40234375,1
375.97265625,1
376.44921875,1
377.08203125,1
377.63671875,1
378.1875,1
378.7421875,1
379.28515625,1
379.83203125,1
380.38671875,1
380.94140625,1
381.5,1
382.0546875,1
382.61328125,1
383.17578125,1
383.7421875,1
384.30078125,1
384.62109375,129
385.421875,129
385.68359375,129
385.94140625,129
386.2265625,129
386.48046875,129
387.0078125,1
387.53125,1
388.07421875,1
388.59375,1
389.07421875,1
389.61328125,1
390.19140625,1
390.75,1
391.29296875,1
391.8515625,1
392.42578125,1
392.9765625,1
393.53125,1
394.08984375,1
394.6484375,1
395.2109375,1
395.7734375,1
396.3359375,1
396.8984375,1
397.45703125,1
398.015625,1
398.578125,1
399.1328125,1
399.6796875,1
400.20703125,1
400.734375,1
401.2578125,1
401.77734375,1
402.2890625,1
402.8046875,1
403.32421875,1
403.84765625,1
404.37890625,1
404.921875,1
405.4609375,1
406.01171875,1
406.56640625,1
407.1171875,1
407.6640625,1
408.21875,1
408.75,1
409.3046875,1
409.8359375,1
410.375,1
410.91796875,1
411.4609375,1
411.984375,1
412.5078125,1
413.0390625,1
413.5625,1
414.09375,1
414.5625,129
415.12890625,1
415.65625,1
416.25390625,1
416.82421875,1
417.234375,129
417.87890625,129
418.4140625,1
418.94921875,1
420.01953125,129
420.3203125,129
420.83203125,1
421.34375,1
421.84765625,1
422.35546875,1
422.84375,1
423.33984375,1
423.828125,1
424.32421875,1
424.81640625,1
425.31640625,1
425.796875,1
426.2890625,1
426.7734375,1
427.26171875,1
427.75,1
428.234375,1
428.7265625,1
429.2109375,1
429.70703125,1
430.1953125,1
430.6796875,1
431.18359375,1
431.65625,1
432.14453125,1
432.64453125,1
433.12890625,1
433.6328125,1
434.125,1
434.62109375,1
435.10546875,1
435.59765625,1
436.08203125,1
436.57421875,1
437.07421875,1
437.546875,1
438.25,129
438.51171875,129
438.81640625,129
439.4765625,129
439.95703125,1
440.43359375,1
440.91796875,1
441.3984375,1
441.89453125,1
442.375,1
442.86328125,1
443.35546875,1
443.84765625,1
444.33984375,1
444.83203125,1
445.328125,1
445.8203125,1
446.31640625,1
446.81640625,1
447.3125,1
447.80859375,1
448.30078125,1
448.78515625,1
449.27734375,1
449.7734375,1
450.28515625,1
450.7734375,1
451.28125,1
451.78125,1
452.2890625,1
452.8125,1
453.30859375,1
453.8125,1
454.32421875,1
454.8359375,1
455.3515625,1
455.859375,1
456.3671875,1
456.87890625,1
457.37890625,1
457.8828125,1
458.3828125,1
458.88671875,1
459.38671875,1
459.90234375,1
460.3984375,1
460.87890625,1
461.37109375,1
461.875,1
462.3671875,1
462.875,1
463.37890625,1
463.890625,1
464.39453125,1
464.9140625,1
465.41796875,1
465.92578125,1
466.43359375,1
466.93359375,1
467.4375,1
467.93359375,1
468.44921875,1
468.96484375,1
469.48046875,1
469.9921875,1
470.5078125,1
471.04296875,1
471.59375,1
472.16796875,1
472.71875,1
473.2734375,1
473.83203125,1
474.38671875,1
474.9453125,1
475.51171875,1
476.05859375,1
476.61328125,1
477.15625,1
477.7109375,1
478.25,1
478.77734375,1
479.3203125,1
479.8671875,1
480.41015625,1
480.96484375,1
481.51953125,1
482.07421875,1
482.6171875,1
483.16796875,1
483.71875,1
484.26953125,1
484.8203125,1
485.37109375,1
485.92578125,1
486.46484375,1
487.0078125,1
487.5390625,1
488.0703125,1
488.60546875,1
489.12890625,1
489.671875,1
490.2109375,1
490.74609375,1
491.08984375,129
491.8671875,129
492.1484375,129
492.4609375,129
493.02734375,1
493.296875,129
493.8125,1
494.33203125,1
494.73046875,129
495.28515625,1
495.84375,1
496.39453125,1
496.9453125,1
497.5,1
498.04296875,1
498.58984375,1
499.125,1
499.65625,1
500.18359375,1
500.71875,1
501.25390625,1
501.7890625,1
502.328125,0
502.8828125,0
503.4375,0
504.0,0
504.55859375,0
505.109375,0
505.66015625,0
506.1875,0
506.734375,0
507.2734375,0
507.8125,0
508.34375,0
508.8828125,0
509.421875,0
509.9609375,0
510.49609375,0
511.03515625,0
511.5703125,0
512.09375,0
512.62109375,0
513.14453125,0
513.671875,0
514.19140625,0
514.7265625,0
515.25,0
515.7734375,0
516.29296875,0
516.8203125,0
517.36328125,0
517.91796875,0
518.4765625,0
519.02734375,0
519.5859375,0
520.16015625,0
520.703125,0
521.2578125,0
521.81640625,0
522.3828125,0
522.9375,0
523.4765625,0
524.0234375,0
524.58203125,0
525.15625,0
525.734375,0
526.3125,0
526.8671875,0
527.4453125,0
528.05078125,1
528.65234375,1
529.265625,1
529.859375,1
530.4296875,1
531.00390625,1
531.5703125,1
532.125,1
532.68359375,1
533.25,1
533.82421875,1
534.40234375,1
534.9921875,1
535.5859375,1
536.1796875,1
536.76953125,1
537.3671875,1
537.96484375,1
538.56640625,0
539.16015625,0
539.73828125,0
540.3046875,0
540.890625,0
541.4921875,0
542.1015625,0
542.70703125,0
543.30078125,0
543.890625,0
544.4765625,0
545.0703125,0
545.65625,0
546.23046875,0
546.80859375,0
547.40234375,0
548.0,0
548.62109375,0
549.22265625,0
549.8203125,0
550.41015625,0
551.015625,0
551.5859375,0
552.15625,0
552.734375,0
553.29296875,0
553.87109375,0
554.46875,0
555.07421875,0
555.6875,0
556.32421875,0
556.98046875,0
557.6328125,0
558.27734375,0
558.91796875,0
559.55859375,0
560.1796875,0
560.78515625,0
561.36328125,0
561.9375,0
562.51171875,0
563.09765625,0
563.69921875,0
564.33203125,0
564.96875,0
565.609375,0
566.28125,0
566.9765625,0
567.6796875,0
568.3828125,0
569.0625,0
569.703125,0
570.30859375,0
570.9140625,0
571.515625,0
572.12890625,0
572.7421875,0
573.34765625,0
573.93359375,0
574.5390625,0
575.15625,0
575.79296875,0
576.44140625,0
577.078125,0
577.69921875,0
578.31640625,0
578.9453125,0
579.578125,0
580.19921875,0
580.81640625,0
581.40625,0
581.98046875,0
582.5546875,0
583.125,0
583.69921875,0
584.2890625,0
584.85546875,0
585.4296875,0
586.03125,0
586.63671875,0
587.2265625,0
587.796875,0
588.3671875,0
588.9375,0
589.51171875,0
590.078125,0
590.66015625,0
591.24609375,0
591.8359375,0
592.4375,0
593.01171875,0
593.5703125,0
594.15234375,0
594.71484375,0
595.2578125,0
595.80859375,0
596.375,0
596.94921875,0
597.5390625,0
598.12890625,0
598.73828125,0
599.3671875,0
600.0078125,0
600.6484375,0
601.26953125,0
601.859375,0
602.453125,0
603.03515625,0
603.6171875,0
604.19140625,0
604.7578125,0
605.328125,0
605.90234375,0
606.49609375,0
607.1171875,0
607.74609375,0
608.3515625,0
608.97265625,0
609.61328125,0
610.25,0
610.890625,0
611.515625,0
612.140625,0
612.74609375,0
613.34765625,0
613.9453125,0
614.5390625,0
615.12109375,0
615.68359375,0
616.23828125,0
616.80078125,0
617.3671875,0
617.94140625,0
618.5234375,0
619.11328125,0
619.73046875,0
620.359375,0
620.984375,0
621.59375,0
622.1953125,0
622.78515625,0
623.36328125,0
623.94140625,0
624.515625,0
625.09375,0
625.66796875,0
626.2421875,0
626.81640625,0
627.3828125,0
627.94921875,0
628.52734375,0
629.12109375,0
629.734375,0
630.33203125,0
630.91796875,0
631.49609375,0
632.08203125,0
632.66796875,0
633.2578125,0
633.83984375,0
634.4140625,0
634.9765625,0
635.53515625,0
636.09765625,0
636.66015625,0
637.22265625,0
637.77734375,0
638.32421875,0
638.87109375,0
639.4296875,0
640.015625,1
640.59375,1
641.171875,1
641.75,1
642.3359375,1
642.8984375,1
643.4765625,1
644.07421875,1
644.6796875,1
645.30859375,1
645.90625,1
646.51171875,1
647.125,1
647.66015625,1
648.26171875,1
648.87109375,1
649.20703125,129
649.46484375,129
650.04296875,1
650.87890625,129
651.265625,129
651.90625,1
652.92578125,129
653.46484375,1
653.96875,1
654.55859375,1
655.07421875,1
655.6328125,1
656.109375,1
656.6484375,1
657.1796875,1
657.70703125,1
658.25390625,1
658.796875,1
659.34375,1
659.890625,1
660.4375,1
660.9921875,1
661.54296875,1
662.0859375,1
662.61328125,1
663.1484375,1
663.69140625,1
664.23046875,1
664.765625,1
665.28515625,1
665.79296875,1
666.3203125,1
666.84375,1
667.359375,1
667.875,1
668.3984375,1
668.92578125,1
669.453125,1
669.9921875,1
670.5234375,1
671.0546875,1
671.59375,1
672.140625,1
672.68359375,1
673.21484375,1
673.7421875,1
674.2734375,1
674.80859375,1
675.33203125,1
675.86328125,1
676.37109375,1
676.90234375,1
677.2109375,129
677.76171875,1
678.4375,129
678.96484375,1
679.2421875,129
679.9921875,129
680.34765625,129
681.5390625,129
682.0625,1
682.5703125,1
683.08984375,1
683.60546875,1
684.4375,129
685.51953125,129
686.05078125,1
686.50390625,1
687.21484375,129
687.72265625,1
688.58203125,129
689.03515625,1
689.61328125,1
690.234375,129
690.65234375,1
691.25,1
691.66015625,129
692.26171875,1
692.69140625,1
693.296875,1
693.86328125,1
694.2265625,129
694.80078125,1
695.3984375,1
695.88671875,1
696.48046875,1
696.91015625,129
697.5,1
697.9765625,1
698.5546875,1
699.01953125,129
699.58984375,1
700.0546875,129
700.64453125,1
701.15234375,1
701.6328125,1
702.17578125,1
702.6875,1
703.203125,1
703.72265625,1
704.23828125,1
704.7734375,1
705.2734375,1
705.80078125,1
706.34375,1
706.890625,1
707.4296875,1
707.8515625,1
708.4765625,129
709.0703125,1
709.5703125,1
709.98046875,129
710.43359375,1
711.0,1
711.6171875,129
712.3125,1
713.08203125,129
713.89453125,129
714.15625,129
714.74609375,1
715.20703125,129
715.77734375,1
716.2265625,1
716.8203125,1
717.28125,129
717.86328125,1
718.328125,1
718.890625,1
719.3671875,1
719.9375,1
720.390625,129
720.83984375,1
721.3984375,1
722.0234375,1
722.46875,1
722.96875,1
723.48828125,1
723.97265625,1
724.515625,1
725.05078125,1
725.6484375,1
726.2421875,1
726.796875,1
727.140625,129
727.765625,1
728.23828125,1
728.7890625,1
729.2890625,1
729.8359375,1
730.36328125,1
730.9765625,129
731.36328125,129
731.95703125,1
732.42578125,129
733.02734375,1
733.4765625,129
734.0625,1
734.53125,129
735.09765625,1
735.55078125,129
736.1484375,1
736.60546875,129
737.21484375,1
737.671875,129
738.26953125,1
738.7265625,1
739.3828125,1
739.98046875,1
740.390625,1
740.8125,1
741.6328125,129
742.00390625,1
742.54296875,1
743.0,1
743.546875,1
744.0546875,1
744.55859375,1
745.0546875,1
745.8515625,129
746.71484375,129
747.140625,1
747.703125,1
748.9375,129
749.34765625,1
749.80078125,1
750.26953125,1
750.86328125,1
751.3046875,1
751.88671875,129
752.51171875,1
752.98046875,1
754.05078125,129
754.5078125,1
755.05859375,129
756.125,129
756.57421875,1
757.1796875,129
758.25390625,129
758.90234375,129
759.296875,1
759.7421875,1
760.05859375,129
760.3671875,129
761.44921875,1
762.0234375,1
762.484375,1
763.0859375,1
763.54296875,1
764.13671875,1
764.59765625,1
765.33984375,129
765.92578125,1
766.25,129
766.50390625,129
767.078125,1
767.6640625,1
768.23046875,1
768.796875,1
769.359375,1
769.91796875,1
770.46875,1
771.03125,1
771.5859375,1
772.140625,1
772.68359375,1
773.234375,1
773.79296875,1
774.34765625,1
774.90234375,1
775.45703125,1
776.00390625,1
776.4453125,129
777.05078125,1
777.609375,1
778.17578125,1
778.75,1
779.27734375,1
779.8515625,1
780.41796875,1
780.97265625,1
781.5234375,1
