time [s],expiration [NA](/api/datatype/35/)
1665.0546875,21466
1667.46875,21469
1669.8515625,21476
1672.125,21483
1673.8125,21486
1675.4453125,21440
1677.453125,21472
1679.609375,21467
1682.6953125,21480
1685.5078125,21445
1687.6796875,21455
1692.0546875,21460
1693.703125,21458
1696.3046875,21446
1698.2421875,21456
1702.6953125,21467
1705.4609375,21452
1708.0859375,21454
1710.3046875,21453
1711.9453125,21450
1716.2734375,21442
1719.5078125,21458
1721.625,21436
1723.421875,21454
1725.453125,21447
1731.0,21442
1733.703125,21449
1734.8984375,21456
1736.5,21446
1740.9140625,21456
1743.171875,21427
1744.9375,21435
1748.3984375,21443
1751.2421875,21442
1754.5078125,21441
1756.6484375,21463
1758.8359375,21464
1760.8828125,21451
1762.6640625,21464
1764.8828125,21473
1767.0390625,21454
1769.2265625,21461
1771.1953125,21465
1773.5625,21463
1775.6640625,21451
1777.6796875,21458
1779.78125,21445
1781.953125,21456
1783.5703125,21468
1785.7265625,21439
1788.4296875,21457
1790.0703125,21477
1792.6328125,21470
1794.921875,21471
1797.0546875,21461
1799.1875,21454
1801.34375,21447
1803.4453125,21459
1804.5859375,21436
1806.7734375,21445
1808.9296875,21449
1811.2109375,21455
1813.7890625,21450
1815.9140625,21445
1818.015625,21449
1820.125,21466
1822.046875,21462
1824.9609375,21461
1827.0,21451
1829.0234375,21466
1831.1484375,21448
1834.34375,21434
1835.4453125,21426
1838.671875,21457
1842.3359375,21451
1844.453125,21418
1848.1953125,21457
1854.046875,21425
1858.90625,21445
1861.03125,21440
1863.0703125,21437
1864.71875,21436
1867.484375,21424
1871.15625,21467
1874.1328125,21452
1876.2578125,21449
1878.390625,21447
1880.9453125,21441
1883.6875,21464
1885.0625,21455
1887.703125,21451
1889.59375,21466
1892.140625,21459
1894.3125,21463
1896.515625,21459
1899.203125,21470
1901.0390625,21456
1903.1875,21441
1905.40625,21460
1908.1171875,21476
1912.0,21451
1915.875,21447
1918.109375,21448
1920.2421875,21450
1923.953125,21455
1925.671875,21451
1927.7734375,21445
1929.8125,21441
1932.5390625,21444
1935.15625,21464
1937.328125,21463
1938.9765625,21452
1941.5625,21453
1943.765625,21437
1945.8125,21446
1948.0546875,21458
1950.25,21473
1952.921875,21464
1954.6875,21482
1956.2109375,21470
1957.8828125,21450
1960.5625,21462
1962.6953125,21471
1964.9375,21462
1966.6015625,21444
1968.7421875,21466
1970.453125,21464
1973.0859375,21463
1975.25,21463
1977.4375,21447
1980.6796875,21431
1983.453125,21453
1985.6484375,21452
1987.7421875,21450
1989.5,21462
1992.265625,21450
1995.078125,21441
1997.34375,21453
2000.0078125,21436
2001.8046875,21440
2003.484375,21452
2005.1640625,21441
2007.375,21454
2009.1171875,21442
2011.3984375,21444
2013.6796875,21448
2015.9296875,21473
2018.1640625,21462
2020.421875,21444
2022.78125,21445
2024.9453125,21439
2026.6484375,21452
2028.796875,21449
2030.9609375,21460
2033.1328125,21438
2035.65625,21455
2037.671875,21466
2039.703125,21466
2042.0625,21465
2044.6484375,21449
2048.453125,21422
2050.03125,21417
2055.890625,21431
2060.015625,21337
2062.3203125,21403
2066.6796875,21443
2070.375,21442
2072.5859375,21453
2074.2265625,21414
2080.9140625,21443
2083.515625,21448
2085.2734375,21416
2087.9921875,21429
2092.34375,21448
2094.546875,21428
2097.0546875,21459
2100.3203125,21492
2102.7578125,21466
2104.859375,21446
2106.796875,21461
2108.6328125,21463
2110.015625,21471
2116.109375,21501
2123.1875,21483
2126.5078125,21464
2128.7421875,21485
2131.046875,21490
2133.03125,21491
2135.375,21462
2140.0859375,21333
2142.1953125,21356
2145.0078125,21469
2147.5390625,21469
2149.921875,21491
2152.09375,21488
2155.0859375,21457
2157.6953125,21480
2160.71875,21364
2162.03125,21218
2163.34375,21268
2164.6796875,21201
2169.8515625,21468
2172.671875,21483
2179.265625,21490
2183.671875,21484
2186.5390625,21465
2189.0390625,21456
2191.9609375,21474
2195.9453125,21476
2199.2734375,21481
2202.3515625,21458
2204.6015625,21467
2207.46875,21478
2210.1640625,21475
2213.078125,21485
2216.09375,21471
2218.5390625,21481
2221.1953125,21482
2223.6328125,21488
2227.953125,21493
2231.15625,21485
2234.1953125,21485
2237.40625,21474
2240.6875,21497
2245.1328125,21496
2249.2890625,21494
2252.390625,21455
2255.2109375,21482
2258.671875,21479
2261.2734375,21499
2264.046875,21476
2268.5078125,21484
2269.7578125,21485
2276.328125,21495
2279.6953125,21498
2282.71875,21496
2285.671875,21496
2288.7421875,21488
2291.546875,21492
2294.546875,21499
2296.78125,21495
2300.109375,21504
2303.5625,21502
2308.875,21518
2311.546875,21526
2314.3828125,21503
2316.375,21477
2319.4375,21483
2322.6796875,21478
2325.53125,21478
2328.2734375,21481
2330.9375,21487
2333.5546875,21476
2339.6015625,21490
2344.8046875,21465
2348.1953125,21487
2355.125,21492
2358.4296875,21466
2361.078125,21479
2363.7890625,21488
2367.6640625,21481
2370.640625,21477
2373.7421875,21403
2378.1484375,21503
2382.6640625,21477
2384.34375,21342
2386.6328125,21362
2388.5078125,21479
2391.171875,21479
2394.8359375,21039
2402.7109375,21296
2404.578125,21312
2406.3203125,21286
2408.5390625,21367
2415.15625,21510
2417.6953125,21155
2424.3359375,17205
2427.984375,21970
2430.21875,22500
2432.234375,22186
2435.2578125,22455
2438.515625,22820
2498.5234375,22979
2558.53125,22984
2618.5390625,22987
2678.546875,22989
2738.65625,22991
2798.671875,22992
