time [s],step [Step](/api/datatype/52/)
1.1875,1
1.640625,2
3.53125,3
4.1875,4
6.546875,5
8.484375,6
143.8125,7
144.421875,8
145.078125,9
145.765625,10
146.40625,11
147.921875,12
157.90625,13
171.984375,14
172.53125,15
173.09375,16
173.71875,17
174.3125,18
174.890625,19
175.5,20
176.09375,21
176.75,22
177.375,23
177.90625,24
178.46875,25
178.984375,26
179.53125,27
180.015625,28
180.546875,29
181.015625,30
181.609375,31
182.0625,32
182.609375,33
183.125,34
183.6875,35
184.140625,36
184.71875,37
185.203125,38
185.796875,39
186.296875,40
186.859375,41
187.359375,42
187.921875,43
188.40625,44
189.0,45
189.484375,46
190.03125,47
190.53125,48
191.09375,49
191.59375,50
192.203125,51
192.703125,52
193.265625,53
193.765625,54
194.34375,55
194.84375,56
195.421875,57
195.96875,58
196.53125,59
197.03125,60
197.640625,61
198.15625,62
198.703125,63
199.203125,64
199.75,65
200.28125,66
200.5625,67
200.90625,68
201.421875,69
201.890625,70
202.53125,71
203.046875,72
203.671875,73
204.21875,74
204.75,75
205.28125,76
205.890625,77
206.40625,78
207.0,79
207.53125,80
208.109375,81
208.625,82
209.21875,83
209.734375,84
210.3125,85
210.78125,86
211.3125,87
211.75,88
212.25,89
212.703125,90
213.25,91
213.734375,92
214.28125,93
214.78125,94
215.328125,95
215.796875,96
216.375,97
216.859375,98
217.4375,99
217.953125,100
218.515625,101
219.046875,102
219.640625,103
220.15625,104
220.78125,105
221.3125,106
221.921875,107
222.4375,108
223.046875,109
223.546875,110
224.125,111
224.671875,112
225.203125,113
225.71875,114
226.28125,115
226.828125,116
227.375,117
227.90625,118
228.46875,119
228.984375,120
229.53125,121
230.0625,122
230.640625,123
231.140625,124
231.703125,125
232.265625,126
232.828125,127
233.375,128
233.9375,129
234.453125,130
235.03125,131
235.53125,132
236.109375,133
236.625,134
237.203125,135
237.65625,136
238.1875,137
238.65625,138
239.171875,139
239.609375,140
240.171875,141
240.640625,142
241.1875,143
241.640625,144
242.15625,145
242.671875,146
243.1875,147
243.6875,148
244.265625,149
244.78125,150
245.359375,151
245.828125,152
246.40625,153
246.890625,154
247.46875,155
247.984375,156
248.53125,157
249.0,158
249.59375,159
250.046875,160
250.65625,161
251.203125,162
251.8125,163
263.3125,164
264.0,165
264.515625,166
265.171875,167
265.734375,168
266.34375,169
266.859375,170
