time [s],inspiration [NA](/api/datatype/34/)
974.1953125,21190
975.9140625,21204
977.9765625,21205
981.75,21220
983.75,21212
985.328125,21194
986.9296875,21217
988.1875,21190
992.4296875,21218
993.859375,21226
995.28125,21219
996.8515625,21233
998.5234375,21214
1001.4140625,21247
1006.3046875,21242
1008.4296875,21198
1009.5625,21176
1010.9140625,21190
1012.484375,21202
1015.046875,21219
1017.46875,21210
1019.3984375,21211
1021.5234375,21214
1023.65625,21208
1025.4453125,21194
1027.0859375,21218
1028.5,21199
1030.796875,21217
1032.421875,21209
1034.40625,21214
1035.5625,21184
1038.8984375,21196
1040.265625,21181
1046.515625,21214
1047.65625,21202
1049.28125,21207
1051.1171875,21219
1053.46875,21215
1055.421875,21220
1057.984375,21221
1060.203125,21208
1062.2734375,21220
1064.1953125,21218
1065.9375,21226
1067.8671875,21229
1070.1484375,21224
1072.265625,21218
1074.2421875,21221
1077.8125,21225
1079.671875,21220
1081.703125,21229
1083.546875,21228
1086.125,21216
1089.296875,21218
1091.1875,21195
1092.3359375,21157
1094.234375,21227
1096.421875,21207
1098.140625,21177
1102.0859375,21191
1104.453125,21199
1105.703125,21216
1107.2421875,21230
1108.703125,21200
1109.984375,21195
1111.4453125,21213
1112.890625,21216
1114.40625,21200
1116.109375,21202
1117.640625,21204
1119.1640625,21239
1120.2890625,21231
1121.5,21184
1122.9375,21193
1124.4140625,21218
1125.578125,21213
1126.71875,21199
1127.9296875,21182
1129.2890625,21201
1130.25,21195
1132.5078125,21232
1136.9453125,21237
1138.53125,21242
1139.7109375,21219
1140.734375,21182
1141.90625,21153
1143.109375,21210
1144.9765625,21204
1146.3125,21208
1147.6484375,21221
1149.2734375,21217
1150.578125,21230
1151.7890625,21203
1153.2890625,21236
1154.6796875,21240
1156.3203125,21230
1157.984375,21234
1159.78125,21231
1161.53125,21243
1163.234375,21248
1165.0,21251
1166.75,21247
1168.8203125,21239
1170.3359375,21220
1172.1328125,21216
1173.78125,21221
1175.28125,21244
1177.1171875,21240
1178.625,21233
1180.0859375,21214
1182.1953125,21247
1183.8203125,21213
1187.1640625,21217
1189.1953125,21178
1191.0625,21205
1192.8828125,21208
1194.578125,21210
1196.46875,21228
1199.03125,21194
1202.0,21223
1203.9453125,21240
1205.3671875,21220
1207.09375,21225
1210.7578125,21232
1213.296875,21221
1215.328125,21230
1216.7890625,21234
1218.2578125,21236
1219.6171875,21228
1221.3125,21209
1223.2265625,21236
1224.671875,21255
1227.0546875,21241
1229.828125,21228
1231.3515625,21208
1233.65625,21239
1235.3125,21232
1237.421875,21201
1242.515625,21263
1244.7421875,21220
1246.5234375,21215
1248.515625,21211
1250.09375,21200
1251.9609375,21203
1253.9921875,21207
1255.8046875,21204
1257.765625,21189
1259.6328125,21151
1260.90625,21188
1262.7109375,21193
1265.453125,21189
1267.921875,21209
1276.578125,21214
1282.203125,21204
1283.890625,21167
1288.1015625,21203
1290.453125,21206
1292.8203125,21209
1295.2578125,21203
1297.21875,21212
1298.7734375,21176
1300.859375,21210
1302.921875,21207
1305.078125,21229
1306.9140625,21216
1311.4453125,21224
1313.0,21256
1314.875,21207
1316.453125,21223
1320.1640625,21156
1325.515625,21217
1327.390625,21181
1331.5859375,21206
1334.3125,21210
1339.4296875,21219
1341.125,21219
1343.7578125,21224
1345.7265625,21215
1347.2265625,21222
1349.0234375,21214
1350.84375,21229
1352.6171875,21220
1355.1328125,21223
1356.6640625,21205
1358.109375,21212
1362.5390625,21215
1363.6640625,21209
1364.8125,21151
1367.53125,21218
1368.859375,21170
1374.171875,21241
1377.1015625,21215
1380.234375,21203
1382.015625,21203
1383.2109375,21234
1385.875,21228
1388.40625,21214
1390.046875,21193
1391.5234375,21202
1392.6875,21196
1394.5234375,21157
1396.5234375,21195
1399.0625,21222
1402.421875,21176
1406.640625,21230
1410.1953125,21221
1411.953125,21211
1414.0625,21196
1415.9921875,21223
1418.1484375,21209
1419.640625,21199
1422.21875,21209
1423.9765625,21195
1427.359375,21227
1428.671875,21216
1429.953125,21215
1431.90625,21215
1433.953125,21214
1435.5390625,21200
1438.6171875,21184
1439.8984375,21181
1442.6640625,21220
1443.9375,21194
1446.765625,21121
1449.015625,21147
1451.609375,21143
1453.8984375,21142
1459.171875,21205
1461.40625,21197
1463.6015625,21213
1465.0390625,21195
1467.421875,21205
1468.9921875,21212
1470.1640625,21222
1473.4609375,21237
1475.6953125,21201
1477.546875,21137
1480.2734375,21207
1484.0703125,21204
1485.90625,21172
1490.09375,21201
1493.59375,21216
1495.3125,21176
1497.4140625,21192
1500.78125,21206
1504.1875,21202
1505.703125,21199
1507.296875,21201
1509.0546875,21205
1511.296875,21209
1513.5625,21198
1515.84375,21208
1519.6171875,21202
1520.9140625,21148
1524.9453125,21230
1526.3671875,21217
1528.5703125,21212
1533.1796875,21236
1536.3046875,21225
1538.8671875,21223
1541.6015625,21205
1543.3359375,21199
1544.890625,21207
1547.1328125,21218
1549.421875,21205
1552.7265625,21192
1554.5,21164
1556.4453125,21170
1558.921875,21213
1560.4453125,21189
1561.6875,21197
1563.734375,21200
1565.6953125,21213
1570.2265625,21217
1573.21875,21216
1575.6640625,21211
1577.6953125,21205
1579.7890625,21211
1581.8046875,21209
1584.0703125,21202
1585.5234375,21218
1587.453125,21207
1589.5390625,21220
1591.90625,21234
1593.234375,21224
1594.671875,21212
1595.9296875,21202
1597.46875,21203
1599.296875,21210
1601.2578125,21210
1603.6171875,21214
1605.3984375,21213
1606.8359375,21206
1609.234375,21177
1611.359375,21207
1614.3203125,21173
1616.21875,21200
1619.5625,21199
1623.953125,21191
1626.8203125,21178
1630.4921875,21221
1635.9765625,21226
1638.515625,21220
1642.265625,21240
1647.7578125,21256
1655.9453125,21233
1659.40625,21219
1661.8984375,21246
1664.7578125,21208
1676.953125,21219
1682.34375,21204
1688.296875,21185
1690.9609375,21218
1693.9375,21213
1698.328125,21192
1703.953125,16635
1707.046875,21148
1710.953125,20803
1714.84375,20679
1716.890625,20796
1721.4453125,18323
1724.640625,20741
1728.5859375,20933
1730.78125,21572
1733.1328125,22004
1735.734375,22233
1737.109375,22121
1739.546875,22044
1749.578125,22388
1751.21875,22370
