time [s],expiration [NA](/api/datatype/35/)
3.90625,21151
7.5859375,21099
10.8046875,21140
13.4921875,21113
16.15625,21152
18.7734375,21149
20.7734375,21173
22.9375,21153
27.71875,21138
30.0,21134
33.4375,21133
39.9765625,21141
42.921875,21141
45.71875,21138
48.9296875,21141
50.4765625,21129
52.8828125,21141
55.6796875,21115
58.4453125,21113
61.2265625,21138
64.5546875,21082
67.8671875,21130
71.4453125,21144
73.2265625,21106
78.3359375,21077
81.6875,21129
84.9375,21130
87.5234375,21131
89.5546875,21118
91.3125,21113
94.0546875,21067
97.6171875,21149
103.453125,21103
106.7578125,21141
108.7578125,21148
112.4765625,21174
116.9296875,21146
123.3203125,21158
126.1640625,21105
129.671875,21140
132.8046875,21140
135.421875,21155
137.96875,21142
140.40625,21139
143.171875,21124
145.0390625,21090
146.0546875,21090
148.0625,21081
150.46875,21091
153.265625,21137
156.2265625,21130
158.734375,21041
161.09375,21070
163.3203125,21034
165.8828125,20937
174.984375,20929
178.3671875,21096
180.828125,21104
182.25,21092
184.5234375,21069
186.0859375,21077
189.234375,21111
191.4453125,21118
193.8828125,21129
196.0390625,21109
198.609375,21076
200.4375,21098
202.65625,21116
206.1328125,21027
211.328125,21031
214.2421875,21045
215.828125,21055
221.84375,21148
224.9296875,21034
228.0,21034
230.8671875,21090
234.6484375,21008
236.3671875,21086
238.9921875,21111
241.65625,20964
248.0,21027
250.625,21050
253.09375,21068
263.7578125,21078
266.1328125,21057
268.9375,21100
273.40625,21087
276.34375,21082
279.0859375,21096
281.3671875,21096
284.7265625,21053
286.921875,21088
289.5625,21109
292.2890625,21103
295.96875,21076
298.609375,21108
301.1796875,21080
303.859375,21107
306.609375,21122
309.0234375,21069
311.5625,21126
313.6953125,21079
316.40625,21095
318.28125,21098
320.4296875,21093
323.1796875,21087
326.4609375,20930
329.8515625,21090
332.4453125,21073
334.6640625,21098
340.046875,21098
342.4609375,21116
345.0625,21111
347.171875,21108
350.03125,21109
352.3203125,21096
354.6328125,21121
357.0,21116
359.34375,21122
361.4609375,21057
364.46875,21113
366.765625,21126
368.5625,21145
371.2890625,21112
372.9921875,21097
374.640625,21061
376.8671875,21107
378.4921875,20983
381.6171875,21144
383.828125,21109
386.1875,21137
388.3671875,21119
391.3359375,21100
393.453125,21122
395.4375,21133
397.5,21123
399.6171875,21104
401.5234375,21075
403.8515625,21089
405.8125,21113
408.0078125,21115
409.8515625,21156
411.03125,21097
413.125,21125
415.7421875,21086
418.515625,21024
421.359375,21097
423.8828125,21117
426.0078125,21071
429.6171875,21150
431.40625,21121
433.7109375,21119
436.7421875,21053
439.8671875,21016
443.8984375,21115
445.7421875,21140
452.4140625,21126
454.375,21091
457.5546875,21088
459.0078125,21074
463.2109375,21062
464.5078125,21069
465.84375,21091
466.9296875,21099
468.59375,21118
470.9609375,21061
472.1796875,21093
473.421875,21110
476.40625,21044
478.5859375,21030
481.3203125,21062
482.578125,20987
484.7421875,21115
486.6484375,21135
488.1328125,21097
490.171875,21093
492.015625,21121
493.84375,21106
495.6875,21120
497.21875,21116
499.28125,20964
502.0546875,21126
503.875,21112
505.8515625,21110
507.578125,21122
509.6953125,21123
511.828125,21112
513.6484375,21104
515.640625,21099
517.859375,21153
520.09375,21124
522.328125,21074
524.3125,21095
526.078125,21125
527.859375,21095
529.8515625,21125
531.9765625,21116
533.96875,21137
536.265625,21119
538.421875,21120
539.7421875,21093
541.5703125,21122
543.75,21122
545.6875,21131
547.3515625,21140
549.40625,21130
551.65625,21127
553.8359375,21137
556.2890625,21127
558.015625,21118
560.65625,21115
565.890625,21081
569.03125,21132
570.9453125,21102
573.0234375,21139
574.3125,21131
576.40625,21094
578.0234375,21109
578.8984375,21093
580.4296875,21114
582.3203125,21118
583.578125,21114
585.21875,21107
587.7265625,21102
589.671875,21106
591.828125,21116
593.1953125,21128
594.59375,21114
596.3671875,21135
597.625,21133
600.140625,21130
601.8671875,21132
603.703125,21138
606.375,21131
608.1796875,21110
609.921875,21140
612.6796875,21017
615.453125,21075
617.1875,21142
620.328125,21144
622.6171875,21107
624.0,21085
626.4765625,21095
629.1796875,21106
630.7578125,21142
632.1875,21161
633.640625,21131
635.3046875,21118
636.3359375,21144
637.828125,21128
639.6171875,21073
641.46875,21120
645.734375,21109
648.1953125,21067
650.3515625,21137
652.71875,21158
653.6953125,21128
657.1484375,21169
659.234375,21125
660.765625,21162
662.375,21158
664.21875,21120
666.265625,21098
667.6640625,21089
669.3515625,21172
671.109375,20957
673.6015625,21108
675.8046875,21087
679.40625,21145
681.6171875,21112
683.4140625,21154
685.71875,21123
687.9921875,21124
690.28125,21132
692.703125,21119
694.15625,21115
696.234375,21087
698.5625,21061
700.546875,21136
703.921875,21123
705.71875,21111
708.3828125,21062
710.703125,21079
712.8515625,21092
714.4921875,21052
716.1171875,21027
717.203125,21021
719.171875,21046
723.5546875,21058
727.515625,21057
728.59375,21060
732.515625,21053
734.7890625,21039
738.765625,21076
741.8125,21093
744.9765625,21025
747.5546875,21057
752.609375,21053
757.6640625,21076
760.375,21034
762.0234375,21081
764.859375,21112
767.1328125,21133
769.046875,21057
772.6640625,21102
774.5078125,21124
777.5859375,21122
779.6328125,21105
782.015625,21157
783.7890625,21055
787.21875,21154
788.9609375,21138
790.9921875,21124
792.6875,21092
794.5078125,21159
796.25,21144
797.8984375,21074
801.828125,21095
803.1171875,21107
806.1875,21101
807.9453125,21127
809.2734375,21140
811.046875,21159
812.5859375,21171
814.3359375,21150
818.0625,21149
819.8828125,21143
821.3671875,21126
822.84375,21117
824.296875,21102
827.8046875,21087
828.9453125,21100
831.5390625,21008
834.171875,21129
835.859375,21154
837.6953125,21112
839.4453125,21112
844.140625,21127
845.8515625,21093
847.515625,21097
850.0546875,21034
852.3046875,21118
854.1328125,21156
855.6640625,21142
857.8203125,21094
861.4453125,21007
864.1015625,21079
865.9609375,21142
868.84375,21145
874.46875,21132
876.1015625,21122
877.7578125,21141
881.390625,21180
885.8671875,21164
889.2578125,21106
892.2578125,21175
895.4140625,21186
897.8984375,21184
900.78125,21195
902.5390625,21180
904.703125,21182
907.1953125,21076
909.7265625,21188
912.625,21167
917.5,21102
920.90625,21126
924.203125,21093
928.578125,21081
932.34375,21092
933.90625,21116
935.59375,21123
938.1171875,21102
941.1015625,21136
943.515625,21130
944.796875,21141
947.7578125,21143
951.4140625,21067
953.6484375,21125
955.0390625,21109
958.6953125,21156
961.875,21128
963.984375,21168
965.984375,21104
968.6875,21129
971.6953125,21142
973.1640625,21131
974.875,21133
976.65625,21133
978.71875,21151
982.5625,21134
984.4140625,21127
985.9609375,21116
987.625,21137
988.875,21100
993.09375,21133
994.3203125,21172
995.953125,21166
997.703125,21165
999.2265625,21151
1003.109375,21126
1007.6015625,21150
1008.984375,21131
1010.1015625,21111
1011.6953125,21113
1013.3828125,21080
1015.7578125,21119
1018.296875,21176
1020.1015625,21158
1022.5546875,21116
1024.5390625,21125
1025.9609375,21160
1027.859375,21137
1028.9921875,21144
1031.6171875,21154
1033.125,21144
1035.1484375,21151
1036.3828125,21118
1039.515625,21118
1041.421875,21078
1047.0859375,21149
1048.234375,21156
1049.9765625,21168
1052.21875,21143
1054.1328125,21169
1056.3359375,21168
1059.03125,21145
1060.8046875,21131
1063.0390625,21142
1064.78125,21161
1066.5546875,21169
1068.703125,21098
1071.03125,21141
1072.890625,21169
1075.0234375,21162
1078.6875,21160
1080.4765625,21134
1082.421875,21149
1084.6640625,21146
1088.015625,21144
1090.2890625,21117
1091.8046875,21108
1092.890625,21092
1095.140625,21141
1097.40625,21073
1099.2421875,20997
1102.8203125,21133
1105.1171875,21135
1106.328125,21135
1108.1875,21155
1109.3515625,21136
1110.546875,21103
1112.03125,21135
1113.5234375,21124
1115.0546875,21126
1117.0078125,21147
1118.53125,21145
1119.6953125,21168
1121.203125,21151
1122.046875,21063
1123.515625,21123
1125.0234375,21123
1126.1875,21139
1127.2890625,21122
1128.4609375,21118
1129.6640625,21149
1131.1015625,21144
1134.1328125,21105
1137.6171875,21091
1139.125,21084
1140.203125,21096
1141.3828125,21062
1142.4453125,21080
1143.9921875,21089
1145.5546875,21120
1146.9609375,21122
1148.484375,21114
1149.8046875,21107
1151.234375,21120
1152.2890625,21110
1153.8671875,21127
1155.3359375,21117
1156.984375,21119
1158.6796875,21123
1160.5,21121
1162.3125,21145
1163.953125,21151
1165.7265625,21156
1167.640625,21179
1169.5546875,21164
1171.0703125,21139
1172.8359375,21134
1174.4296875,21139
1175.9296875,21139
1177.7578125,21181
1179.5625,21152
1180.8125,21104
1182.984375,21127
1185.2578125,20963
1188.09375,21111
1189.703125,21136
1192.0390625,21143
1193.609375,21094
1195.2265625,21112
1197.3046875,21090
1199.546875,21104
1202.7890625,21107
1204.6328125,21114
1206.078125,21094
1208.4140625,21099
1212.328125,21062
1214.015625,21110
1215.96875,21130
1217.6015625,21114
1218.90625,21121
1220.265625,21113
1222.125,21092
1223.84375,21145
1225.6640625,21129
1228.0703125,21110
1230.6875,21144
1232.1015625,21089
1234.484375,21124
1236.7265625,21140
1237.8984375,21158
1243.6953125,21132
1245.609375,21119
1247.359375,21117
1249.2265625,21073
1250.90625,21068
1252.875,21144
1254.9375,21146
1256.7578125,21145
1258.4375,21097
1260.15625,21082
1261.6796875,21035
1263.796875,20962
1266.046875,21123
1270.5234375,21104
1279.6796875,21112
1283.109375,21108
1284.7734375,21094
1288.859375,21137
1291.8515625,21135
1294.203125,21126
1296.015625,21120
1297.9296875,21105
1299.2578125,21113
1301.6484375,21117
1303.7734375,21126
1305.9765625,21128
1310.0546875,21144
1311.9765625,21141
1313.890625,21109
1315.4375,21102
1318.8125,21096
1321.515625,21069
1326.5625,21102
1328.2265625,21017
1332.53125,21147
1336.3359375,21104
1340.34375,21153
1341.890625,21173
1344.6875,21111
1346.3515625,21162
1348.0390625,21156
1349.671875,21133
1351.796875,21165
1353.8515625,21116
1355.640625,21156
1357.5859375,21178
1359.8515625,21079
1362.9375,21158
1364.3828125,21105
1365.21875,21104
1368.3515625,21116
1369.3125,21094
1375.6875,21077
1378.2109375,21112
1381.0703125,21134
1382.6171875,21164
1384.5390625,21125
1386.625,21181
1389.296875,21094
1390.734375,21117
1392.125,21135
1393.625,21103
1395.2421875,21083
1397.3359375,21077
1401.46875,21129
1402.953125,21105
1408.75,21163
1411.0390625,21149
1412.9609375,21101
1414.78125,21156
1417.2578125,21130
1418.984375,21144
1420.140625,21135
1423.2109375,21125
1424.6640625,21155
1428.15625,21190
1429.265625,21171
1430.9453125,21143
1432.6953125,21145
1434.6953125,21153
1436.828125,20954
1439.2578125,21149
1440.546875,21139
1443.4140625,21165
1445.359375,21071
1447.203125,21089
1449.9609375,21068
1452.25,21096
1455.1953125,21040
1460.015625,21103
1462.34375,21078
1464.40625,21159
1465.6953125,21109
1468.2109375,21122
1469.5078125,21153
1471.3125,21104
1474.8046875,21146
1477.0390625,21077
