time [s],RR_interval [s/256](/api/datatype/18/)
148.234375,128
148.94140625,181
149.296875,91
149.6015625,78
149.859375,66
150.53515625,173
150.83203125,76
151.49609375,170
152.14453125,166
152.484375,87
153.7109375,314
154.28515625,147
154.62890625,88
155.4140625,201
156.05078125,163
157.203125,295
157.58984375,99
157.875,73
159.25390625,353
159.515625,67
160.4765625,246
161.13671875,169
162.55078125,362
163.42578125,224
164.77734375,346
165.1875,105
166.2890625,282
166.6640625,96
167.66796875,257
167.96484375,76
168.8671875,231
169.41015625,139
170.3671875,245
171.109375,190
171.62890625,133
172.20703125,148
172.8359375,161
173.45703125,159
174.11328125,168
174.6875,147
175.23046875,139
175.8671875,163
177.046875,302
177.6484375,154
178.76953125,287
179.25390625,124
179.7421875,125
180.28515625,139
180.83203125,140
181.34375,131
181.875,136
182.36328125,125
182.921875,143
183.53125,156
183.84765625,81
184.41796875,146
184.87890625,118
185.53515625,168
186.06640625,136
187.06640625,256
187.7578125,177
188.34765625,151
188.8828125,137
189.265625,98
189.7265625,118
190.32421875,153
190.984375,169
191.4921875,130
191.89453125,103
192.58984375,178
193.54296875,244
194.1796875,163
194.72265625,139
195.30859375,150
195.87109375,144
196.43359375,144
196.9453125,131
197.48828125,139
198.00390625,132
198.51171875,130
198.98828125,122
199.5625,147
200.33203125,197
200.6328125,77
201.1328125,128
201.6640625,136
202.28125,158
202.76953125,125
203.6796875,233
204.03515625,91
205.1796875,293
205.4453125,68
205.76171875,81
206.39453125,162
206.85546875,118
207.81640625,246
208.55859375,190
209.09375,137
210.0390625,242
210.5390625,128
210.94921875,105
211.20703125,66
211.48046875,70
212.06640625,150
212.4609375,101
213.49609375,265
214.18359375,176
214.51171875,84
215.203125,177
215.546875,88
216.26953125,185
216.5859375,81
217.3359375,192
217.6640625,84
218.43359375,197
218.75390625,82
219.23828125,124
219.87109375,162
220.6484375,199
221.0546875,104
221.6640625,156
222.296875,162
222.828125,136
223.28125,116
223.953125,172
224.40234375,115
224.94921875,140
225.484375,137
225.99609375,131
226.2578125,67
226.57421875,81
227.1171875,139
227.6640625,140
228.34765625,175
228.88671875,138
229.3515625,119
229.734375,98
230.46484375,187
230.9140625,115
231.578125,170
232.03515625,117
232.68359375,166
233.25,145
233.7734375,134
234.2265625,116
234.90234375,173
235.26953125,94
235.9453125,173
236.41015625,119
237.24609375,214
237.94921875,180
238.42578125,122
238.90234375,122
239.37890625,122
239.90234375,134
240.4296875,135
241.4375,258
241.9140625,122
242.44140625,135
243.03515625,152
243.4453125,105
243.7734375,84
244.56640625,203
245.09765625,136
245.62109375,134
246.16015625,138
246.703125,139
247.2265625,134
247.7890625,144
248.2265625,112
248.7265625,128
249.07421875,89
249.37109375,76
249.78125,105
250.390625,156
250.87109375,123
251.375,129
252.32421875,243
253.9609375,419
254.37109375,105
254.7109375,87
255.52734375,209
256.0546875,135
256.66015625,155
257.3125,167
257.89453125,149
258.5859375,177
259.140625,142
260.0234375,226
260.453125,110
261.13671875,175
262.62109375,380
263.05078125,110
263.84765625,204
264.21484375,94
264.5,73
264.84765625,89
265.4765625,161
266.01171875,137
266.62109375,156
267.21875,153
267.75,136
268.0234375,70
268.3671875,88
268.9921875,160
269.5390625,140
270.10546875,145
270.69140625,150
271.2109375,133
271.76171875,141
272.3203125,143
272.609375,74
273.45703125,217
274.02734375,146
275.1640625,291
275.7265625,144
276.28515625,143
276.85546875,146
277.38671875,136
278.1171875,187
278.52734375,105
279.04296875,132
279.75,181
280.25390625,129
280.84375,151
281.3828125,138
281.91796875,137
282.484375,145
283.02734375,139
283.6328125,155
284.34375,182
284.77734375,111
285.3671875,151
285.8125,114
286.08203125,69
287.03125,243
287.54296875,131
288.1484375,155
288.76171875,157
289.38671875,160
289.78515625,102
290.390625,155
290.9296875,138
291.4921875,144
292.6171875,288
293.22265625,155
293.83203125,156
294.33984375,130
294.96484375,160
296.02734375,272
296.57421875,140
297.296875,185
297.68359375,99
298.30078125,158
298.828125,135
299.4296875,154
299.96484375,137
300.56640625,154
301.1015625,137
301.64453125,139
302.23046875,150
302.9296875,179
303.37109375,113
304.0859375,183
304.5234375,112
305.140625,158
305.765625,160
306.3125,140
306.87109375,143
307.41796875,140
307.9765625,143
308.5234375,140
309.27734375,193
309.67578125,102
310.21875,139
310.765625,140
311.33984375,147
311.87890625,138
312.46875,151
313.16796875,179
313.61328125,114
314.3984375,201
314.8046875,104
315.546875,190
316.52734375,251
317.0390625,131
317.66796875,161
318.171875,129
318.76953125,153
320.19140625,364
320.70703125,132
321.08984375,98
321.625,137
321.8828125,66
322.39453125,131
322.74609375,90
323.03515625,74
323.640625,155
324.20703125,145
324.78515625,148
325.38671875,154
325.97265625,150
326.5390625,145
327.09375,142
327.67578125,149
328.33984375,170
328.83203125,126
329.61328125,200
329.91796875,78
330.5703125,167
331.16015625,151
331.796875,163
332.34765625,141
332.890625,139
333.53125,164
334.14453125,157
334.73046875,150
335.35546875,160
335.9375,149
336.5,144
337.0625,144
337.66796875,155
338.28515625,158
338.87109375,150
339.46875,153
340.04296875,147
340.6953125,167
341.19140625,127
341.80078125,156
342.41015625,156
343.12109375,182
343.52734375,104
344.69921875,300
345.265625,145
345.90625,164
346.5234375,158
347.06640625,139
347.61328125,140
348.21484375,154
348.8046875,151
349.3828125,148
349.9453125,144
350.484375,138
351.0859375,154
351.6640625,148
352.84765625,303
353.3984375,141
354.0,154
354.57421875,147
355.1875,157
355.72265625,137
356.33984375,158
356.9140625,147
357.51171875,153
358.15234375,164
358.625,121
359.20703125,149
359.7890625,149
360.33984375,141
360.93359375,152
361.484375,141
362.06640625,149
362.63671875,146
363.25,157
363.8046875,142
364.38671875,149
364.9609375,147
365.59765625,163
366.09375,127
366.671875,148
367.234375,144
367.87109375,163
368.55859375,176
368.9609375,103
369.4453125,124
370.09765625,167
370.56640625,120
370.85546875,74
371.15625,77
371.93359375,199
372.359375,109
372.8359375,122
373.47265625,163
373.8359375,93
374.578125,190
375.1484375,146
375.76171875,157
376.33984375,148
376.90234375,144
377.94921875,268
378.51171875,144
379.0625,141
379.76171875,179
380.90234375,292
381.97265625,274
382.46484375,126
383.390625,237
384.59375,308
385.67578125,277
385.96484375,74
386.43359375,120
387.43359375,256
388.4296875,255
388.7109375,72
389.3515625,164
390.7109375,348
391.43359375,185
391.8125,97
392.1015625,74
392.65234375,141
393.0703125,107
394.40234375,341
394.671875,69
394.9375,68
395.44921875,131
396.09765625,166
396.4765625,97
397.19140625,183
397.48046875,74
397.8125,85
398.17578125,93
398.515625,87
398.91796875,103
399.91796875,256
400.1875,69
400.66015625,121
401.09375,111
401.9140625,210
402.3203125,104
403.046875,186
403.55078125,129
404.03515625,124
404.609375,147
405.37890625,197
405.70703125,84
406.9453125,317
407.57421875,161
407.86328125,74
408.1328125,69
409.27734375,293
409.8125,137
410.40234375,151
411.171875,197
411.54296875,95
412.22265625,174
412.82421875,154
414.078125,321
414.62109375,139
415.46484375,216
416.8515625,355
417.46484375,157
418.16015625,178
418.671875,131
419.34375,172
419.99609375,167
420.45703125,118
420.9609375,129
421.62109375,169
422.2890625,171
422.734375,114
423.84765625,285
424.5625,183
425.0234375,118
425.70703125,175
426.1796875,121
426.921875,190
428.03125,284
428.390625,92
429.19140625,205
429.875,175
430.515625,164
430.78515625,69
431.9921875,309
432.671875,174
433.390625,184
433.85546875,119
434.28515625,110
434.87890625,152
435.140625,67
435.5703125,110
436.13671875,145
436.73046875,152
437.734375,257
438.625,228
439.3125,176
439.74609375,111
440.8359375,279
443.4140625,660
444.63671875,313
445.234375,153
446.41015625,301
446.984375,147
447.55859375,147
447.875,81
448.28515625,105
448.828125,139
449.73828125,233
450.1796875,113
451.80859375,417
453.63671875,468
454.25390625,158
454.640625,99
455.28515625,165
455.71875,111
456.03515625,81
456.57421875,138
457.34375,197
458.35546875,259
459.265625,233
459.90625,164
460.28515625,97
460.78515625,128
461.59375,207
461.85546875,67
462.26953125,106
462.9921875,185
463.26953125,71
463.91796875,166
464.18359375,68
464.65234375,120
465.140625,125
465.6875,140
465.98046875,75
466.46484375,124
467.29296875,212
467.95703125,170
468.484375,135
469.15234375,171
469.421875,69
469.91015625,125
470.703125,203
471.56640625,221
472.49609375,238
473.19921875,180
473.47265625,70
474.05859375,150
474.8671875,207
475.5390625,172
476.53515625,255
477.02734375,126
477.875,217
478.85546875,251
479.49609375,164
480.39453125,230
481.2265625,213
482.07421875,217
482.87109375,204
483.84765625,250
484.3984375,141
484.89453125,127
485.40234375,130
485.91796875,132
486.43359375,132
486.890625,117
487.43359375,139
487.79296875,92
488.328125,137
488.75,108
489.19140625,113
489.64453125,116
490.17578125,136
490.6328125,117
491.09375,118
491.53125,112
492.25390625,185
493.16796875,234
493.71484375,140
494.28515625,146
494.66796875,98
495.34375,173
495.6328125,74
495.984375,90
496.4453125,118
496.8359375,100
497.34765625,131
497.78515625,112
498.265625,123
498.80078125,137
499.45703125,168
500.02734375,146
500.4921875,119
501.1171875,160
501.515625,102
501.93359375,107
502.28515625,90
502.62109375,86
503.55078125,238
504.12109375,146
504.55859375,112
505.1796875,159
505.78125,154
507.359375,404
508.47265625,285
508.90234375,110
509.4375,137
509.9609375,134
511.26953125,335
511.70703125,112
512.2265625,133
513.15625,238
513.47265625,81
513.921875,115
514.859375,240
515.3203125,118
516.03515625,183
516.73046875,178
517.80078125,274
518.3671875,145
519.5625,306
521.046875,380
521.44140625,101
522.05078125,156
522.56640625,132
522.92578125,92
523.55078125,160
524.3671875,209
524.7890625,108
525.359375,146
526.04296875,175
526.43359375,100
527.1328125,179
527.54296875,105
527.98046875,112
528.50390625,134
529.0234375,133
529.328125,78
529.70703125,97
530.1953125,125
530.7890625,152
531.30859375,133
531.578125,69
532.19140625,157
532.71484375,134
533.1328125,107
533.46484375,85
534.43359375,248
535.10546875,172
535.5859375,123
536.2578125,172
536.6640625,104
537.421875,194
538.15234375,187
538.5859375,111
539.125,138
539.6875,144
540.3125,160
540.9140625,154
541.48828125,147
541.8046875,81
542.16015625,91
542.7578125,153
543.4921875,188
543.921875,110
544.21484375,75
544.88671875,172
545.35546875,120
545.80078125,114
546.2421875,113
546.8125,146
547.64453125,213
548.16015625,132
548.875,183
549.43359375,143
550.09765625,170
550.76171875,170
551.1796875,107
551.640625,118
552.8203125,302
553.14453125,83
554.07421875,238
554.671875,153
555.6796875,258
556.3984375,184
556.87109375,121
557.4453125,147
557.890625,114
558.4765625,150
559.16796875,177
559.58984375,108
560.3125,185
560.68359375,95
561.203125,133
562.3984375,306
562.72265625,83
563.6015625,225
564.1953125,152
564.671875,122
565.33984375,171
565.91796875,148
566.6328125,183
567.109375,122
567.62109375,131
568.13671875,132
568.91015625,198
569.3203125,105
569.75,110
570.6875,240
571.24609375,143
571.69921875,116
571.98828125,74
572.65625,171
573.0546875,102
573.59375,138
574.12890625,137
574.60546875,122
575.23046875,160
575.921875,177
577.0390625,286
577.66015625,159
578.19140625,136
578.7421875,141
579.30859375,145
579.90234375,152
580.46875,145
581.1015625,162
581.43359375,85
582.359375,237
583.53515625,301
584.1484375,157
584.66796875,133
585.28125,157
585.875,152
586.6328125,194
587.16796875,137
587.7109375,139
588.33984375,161
588.93359375,152
589.546875,157
589.81640625,69
590.08984375,70
590.66796875,148
591.1875,133
591.73046875,139
592.046875,81
592.3671875,82
592.671875,78
592.96484375,75
593.9375,249
594.23046875,75
594.484375,65
595.015625,136
595.2890625,70
595.75390625,119
596.3046875,141
596.87890625,147
597.51171875,162
598.1875,173
598.65234375,119
599.515625,221
599.92578125,105
600.24609375,82
600.98046875,188
601.3671875,99
601.91796875,141
602.19140625,70
602.48046875,74
603.31640625,214
603.65625,87
604.1796875,134
604.52734375,89
604.8046875,71
605.37109375,145
605.6640625,75
606.52734375,221
607.0546875,135
607.66015625,155
607.9609375,77
608.30078125,87
608.69140625,100
609.03515625,88
609.359375,83
610.12109375,195
610.4765625,91
611.28125,206
611.6171875,86
612.30859375,177
612.7421875,111
613.03125,74
613.46875,112
613.85546875,99
614.4609375,155
615.0,138
615.6171875,158
616.20703125,151
616.859375,167
617.2734375,106
617.859375,150
618.1484375,74
618.7265625,148
618.9921875,68
619.62109375,161
620.37109375,192
620.95703125,150
621.45703125,128
621.98828125,136
622.5859375,153
623.1171875,136
623.65625,138
624.3828125,186
624.8515625,120
625.3203125,120
625.96875,166
626.57421875,155
627.01171875,112
627.47265625,118
628.25390625,200
628.5859375,85
629.1953125,156
629.73828125,139
630.26953125,136
630.81640625,140
631.38671875,146
632.453125,273
632.9921875,138
634.203125,310
634.7109375,130
635.48046875,197
636.046875,145
637.12109375,275
637.58984375,120
637.84765625,66
638.49609375,166
638.90625,105
639.5546875,166
640.0703125,132
640.7109375,164
641.19140625,123
641.84765625,168
642.640625,203
642.953125,80
643.65234375,179
643.98046875,84
644.53125,141
645.19140625,169
645.52734375,86
646.14453125,158
646.55078125,104
647.1796875,161
647.87109375,177
649.0546875,303
649.3828125,84
650.1796875,204
650.5546875,96
651.20703125,167
651.69921875,126
652.41796875,184
652.85546875,112
653.38671875,136
654.03125,165
654.578125,140
655.19140625,157
655.7265625,137
656.4296875,180
656.99609375,145
657.47265625,122
658.04296875,146
658.42578125,98
659.08984375,170
659.58984375,128
660.203125,157
660.7109375,130
661.32421875,157
661.91796875,152
662.5078125,151
663.1015625,152
663.859375,194
664.3828125,134
664.77734375,101
665.33984375,144
665.6015625,67
666.65234375,269
667.35546875,180
667.890625,137
668.37890625,125
668.875,127
669.7109375,214
670.0625,90
670.80078125,189
671.1953125,101
671.76171875,145
672.39453125,162
673.13671875,190
673.6328125,127
674.0859375,116
674.640625,142
675.375,188
675.98046875,155
676.5390625,143
677.03125,126
677.59375,144
678.703125,284
679.1875,124
680.26953125,277
681.203125,239
682.25,268
682.50390625,65
682.86328125,92
683.46875,155
683.8359375,94
684.47265625,163
685.77734375,334
686.1796875,103
686.72265625,139
687.3359375,157
687.9609375,160
688.62890625,171
689.1484375,133
689.7578125,156
690.41015625,167
691.00390625,152
691.6640625,169
692.64453125,251
693.19921875,142
693.90625,181
694.4765625,146
694.9375,118
695.44140625,129
695.6953125,65
696.13671875,113
696.8984375,195
697.28515625,99
698.05859375,198
698.546875,125
699.17578125,161
699.74609375,146
700.4765625,187
700.7890625,80
701.9375,294
702.5546875,158
703.29296875,189
703.75,117
704.26171875,131
704.78515625,134
705.4375,167
705.9609375,134
706.62890625,171
707.15625,135
707.671875,132
708.37890625,181
708.734375,91
709.30859375,147
709.859375,141
710.46875,156
711.28515625,209
711.68359375,102
712.21875,137
712.80078125,149
713.41015625,156
714.1015625,177
714.48828125,99
715.03515625,140
715.6015625,145
716.328125,186
716.85546875,135
717.43359375,148
717.7890625,91
718.80859375,261
719.5078125,179
719.89453125,99
720.609375,183
720.984375,96
721.546875,144
722.10546875,143
722.62109375,132
723.125,129
723.78515625,169
724.30078125,132
724.76171875,118
725.34375,149
725.859375,132
726.5703125,182
727.015625,114
727.50390625,125
728.19140625,176
728.66015625,120
728.94921875,74
729.67578125,186
730.28125,155
730.98046875,179
731.546875,145
732.0078125,118
732.703125,178
733.12890625,109
733.69921875,146
734.27734375,148
734.76171875,124
735.28515625,134
735.87109375,150
736.40234375,136
736.96875,145
737.640625,172
737.94140625,77
738.765625,211
739.36328125,153
740.1171875,193
740.86328125,191
741.2578125,101
741.75,126
742.03515625,73
742.3671875,85
743.12890625,195
743.734375,155
744.01171875,71
744.63671875,160
745.24609375,156
745.8671875,159
746.50390625,163
746.890625,99
747.3125,108
747.6953125,98
747.9921875,76
748.2578125,68
748.54296875,73
749.3046875,195
749.9453125,164
750.86328125,235
751.44921875,150
751.9765625,135
752.53125,142
753.08984375,143
753.69921875,156
753.953125,65
754.234375,72
754.78125,140
755.359375,148
755.9453125,150
756.75390625,207
757.5859375,213
758.71484375,289
759.28515625,146
759.77734375,126
760.0390625,67
760.37890625,87
760.94140625,144
761.65234375,182
762.14453125,126
762.59375,115
763.10546875,131
763.703125,153
764.23046875,135
764.890625,169
765.33203125,113
765.88671875,142
766.4609375,147
766.96484375,129
767.51953125,142
768.0390625,133
768.55078125,131
769.21484375,170
769.765625,141
770.38671875,159
771.08203125,178
771.515625,111
772.17578125,169
772.61328125,112
773.203125,151
773.80859375,155
774.46875,169
774.91015625,113
775.48046875,146
776.09765625,158
776.76953125,172
777.1953125,109
777.7890625,152
778.39453125,155
778.65625,67
779.08203125,109
779.79296875,182
780.3515625,143
780.7890625,112
781.07421875,73
781.55859375,124
781.984375,109
782.7265625,190
783.1328125,104
783.734375,154
784.27734375,139
785.09375,209
785.52734375,111
786.0625,137
786.7890625,186
787.3359375,140
787.75390625,107
788.0546875,77
788.4375,98
788.875,112
789.59765625,185
789.98828125,100
790.70703125,184
791.10546875,102
791.84375,189
792.2109375,94
792.984375,198
793.33203125,89
793.93359375,154
794.53515625,154
795.1328125,153
795.77734375,165
796.3984375,159
796.9453125,140
798.39453125,371
799.05078125,168
799.73828125,176
800.3984375,169
801.20703125,207
801.84765625,164
802.4296875,149
803.09765625,171
803.7265625,161
804.0078125,72
804.41796875,105
804.9453125,135
805.75,206
806.1484375,102
806.73046875,149
807.9921875,323
809.4609375,376
809.94140625,123
810.70703125,196
811.6328125,237
812.6015625,248
813.4765625,224
814.1015625,160
816.78515625,687
817.05078125,68
817.48828125,112
817.95703125,120
818.2890625,85
818.82421875,137
819.234375,105
820.015625,200
820.5859375,146
821.16796875,149
821.80859375,164
822.24609375,112
823.2890625,267
824.33984375,269
825.609375,325
826.26953125,169
826.66015625,100
827.4375,199
827.80078125,93
828.5234375,185
828.92578125,103
829.3984375,121
829.7421875,88
830.25390625,131
830.84765625,152
831.1328125,73
831.734375,154
832.31640625,149
832.91796875,154
833.51171875,152
834.11328125,154
834.69140625,148
835.28125,151
835.8984375,158
836.4453125,140
837.0390625,152
837.69140625,167
838.1796875,125
838.79296875,157
839.38671875,152
839.94921875,144
840.5703125,159
840.9609375,100
841.80859375,217
842.25390625,114
842.8515625,153
843.37890625,135
843.98828125,156
844.4609375,121
844.73828125,71
845.18359375,114
845.99609375,208
846.41796875,108
847.08203125,170
848.22265625,292
849.33984375,286
849.78515625,114
850.86328125,276
851.2734375,105
851.890625,158
852.74609375,219
853.265625,133
855.1328125,478
855.5078125,96
856.2421875,188
856.6015625,92
857.20703125,155
857.50390625,76
858.68359375,302
859.109375,109
859.85546875,191
860.94140625,278
862.21875,327
863.8203125,410
865.03125,310
866.453125,364
867.0703125,158
867.41015625,87
868.0859375,173
868.4921875,104
869.0,130
869.875,224
870.57421875,179
871.4609375,227
871.9140625,116
873.2734375,348
873.71484375,113
874.15625,113
874.609375,116
875.58203125,249
877.21875,419
878.10546875,227
878.92578125,210
879.46484375,138
880.32421875,220
880.62109375,76
881.48046875,220
882.07421875,152
882.38671875,80
882.640625,65
884.03125,356
884.6171875,150
885.69140625,275
886.25,143
887.31640625,273
888.9765625,425
889.41015625,111
890.0390625,161
890.68359375,165
892.68359375,512
893.3046875,159
893.7265625,108
894.73828125,259
895.16015625,108
896.1953125,265
896.7734375,148
897.4609375,176
897.83984375,97
898.73046875,228
899.03515625,78
899.78515625,192
900.52734375,190
901.58984375,272
902.27734375,176
902.6015625,83
903.3203125,184
904.09375,198
904.65234375,143
905.0078125,91
906.55078125,395
907.03125,123
907.4609375,110
907.7578125,76
908.234375,122
908.83203125,153
909.40234375,146
910.01953125,158
910.58984375,146
911.13671875,140
912.1015625,247
912.6015625,128
912.86328125,67
913.4453125,149
913.73828125,75
914.33984375,154
915.140625,205
915.796875,168
916.54296875,191
917.2890625,191
918.0234375,188
918.890625,222
919.44140625,141
920.17578125,188
920.87890625,180
921.546875,171
922.36328125,209
923.1015625,189
923.609375,130
924.359375,192
924.79296875,111
925.640625,217
926.17578125,137
926.73828125,144
927.36328125,160
928.1875,211
928.62109375,111
929.359375,189
929.7421875,98
930.56640625,211
931.0,111
931.62109375,159
932.1640625,139
932.92578125,195
933.34375,107
933.87890625,137
934.5,159
935.07421875,147
935.7734375,179
936.30078125,135
936.90234375,154
937.546875,165
938.15234375,155
938.640625,125
939.0703125,110
939.83984375,197
940.62109375,200
941.203125,149
941.70703125,129
942.24609375,138
942.91015625,170
943.55859375,166
943.98046875,108
944.6796875,179
945.1875,130
945.734375,140
946.38671875,167
947.10546875,184
947.40625,77
947.80078125,101
949.3359375,393
949.60546875,69
950.1875,149
950.6875,128
951.3046875,158
951.97265625,171
952.56640625,152
953.26171875,178
953.8125,141
954.34375,136
955.01171875,171
955.546875,137
956.12890625,149
956.79296875,170
957.296875,129
958.046875,192
958.55859375,131
959.03125,121
959.84765625,209
960.26171875,106
961.02734375,196
961.76953125,190
962.171875,103
962.85546875,175
963.3515625,127
964.05078125,179
964.5,115
965.12890625,161
965.69921875,146
966.42578125,186
966.92578125,128
967.4375,131
968.0234375,150
968.71875,178
969.1875,120
969.890625,180
970.37890625,125
970.8359375,117
971.74609375,233
972.05859375,80
972.62890625,146
973.2109375,149
973.80078125,151
974.39453125,152
974.9921875,153
975.52734375,137
976.109375,149
976.73046875,159
977.296875,145
977.89453125,153
978.4453125,141
979.0546875,156
979.6328125,148
980.21484375,149
980.80078125,150
981.3984375,153
981.96875,146
983.12109375,295
983.68359375,144
984.31640625,162
984.828125,131
985.421875,152
986.0078125,150
986.578125,146
987.16015625,149
987.73046875,146
988.3515625,159
988.8828125,136
989.4140625,136
990.06640625,167
990.734375,171
991.4140625,174
991.80078125,99
992.66015625,220
992.92578125,68
993.69140625,196
994.6796875,253
995.28515625,155
995.95703125,172
996.51953125,144
997.02734375,130
997.6015625,147
998.21875,158
998.80078125,149
999.390625,151
999.9453125,142
1000.50390625,143
1001.0546875,141
1001.69921875,165
1002.35546875,168
1002.99609375,164
1003.4921875,127
1003.984375,126
1004.54296875,143
1005.15234375,156
1005.734375,149
1006.3125,148
1006.9140625,154
1007.50390625,151
1008.0703125,145
1008.6640625,152
1009.27734375,157
1009.83984375,144
1010.5859375,191
1010.984375,102
1011.52734375,139
1012.1015625,147
1012.6875,150
1013.28515625,153
1014.40234375,286
1014.9609375,143
1015.6015625,164
1016.2734375,172
1016.75390625,123
1017.36328125,156
1017.94921875,150
1018.5390625,151
1019.0625,134
1019.66796875,155
1020.234375,145
1020.80078125,145
1021.375,147
1021.90625,136
1022.484375,148
1023.109375,160
1023.69921875,151
1024.26171875,144
1024.80078125,138
1025.39453125,152
1025.99609375,154
1026.58203125,150
1027.1171875,137
1027.70703125,151
1028.27734375,146
1028.84765625,146
1029.4375,151
1030.0078125,146
1030.6328125,160
1031.1640625,136
1031.7421875,148
1032.296875,142
1032.8984375,154
1033.484375,150
1034.09765625,157
1034.67578125,148
1035.19140625,132
1035.7734375,149
1036.37890625,155
1036.9765625,153
1037.546875,146
1038.15234375,155
1038.73046875,148
1039.3359375,155
1039.9140625,148
1040.55859375,165
1041.1015625,139
1041.703125,154
1042.28125,148
1042.84375,144
1043.4453125,154
1044.03125,150
1044.60546875,147
1045.18359375,148
1045.84765625,170
1046.4765625,161
1047.01953125,139
1047.60546875,150
1048.78125,301
1049.328125,140
1050.01953125,177
1050.54296875,134
1051.1171875,147
1051.75,162
1052.3046875,142
1052.8671875,144
1053.4765625,156
1054.078125,154
1054.70703125,161
1055.31640625,156
1055.84765625,136
1056.54296875,178
1057.0234375,123
1057.59375,146
1058.22265625,161
1058.7421875,133
1059.35546875,157
1060.05859375,180
1060.5,113
1061.17578125,173
1061.8203125,165
1062.27734375,117
1062.87109375,152
1063.453125,149
1064.0625,156
1064.6640625,154
1065.19921875,137
1065.79296875,152
1066.39453125,154
1066.93359375,138
1067.5703125,163
1068.11328125,139
1068.69921875,150
1069.30859375,156
1069.99609375,176
1070.453125,117
1071.10546875,167
1071.62109375,132
1072.2265625,155
1072.8203125,152
1073.43359375,157
1074.0859375,167
1074.5546875,120
1075.1484375,152
1075.75,154
1076.3203125,146
1076.9140625,152
1077.50390625,151
1078.10546875,154
1078.69140625,150
1079.32421875,162
1079.875,141
1080.66015625,201
1081.05859375,102
1081.67578125,158
1082.296875,159
1082.921875,160
1083.41796875,127
1084.015625,153
1084.62890625,157
1084.921875,75
1085.80078125,225
1086.375,147
1086.89453125,133
1087.44140625,140
1087.90234375,118
1088.515625,157
1089.07421875,143
1089.40625,85
1089.75,88
1090.16796875,107
1090.55078125,98
1090.93359375,98
1091.3125,97
1091.73046875,107
1092.20703125,122
1092.46875,67
1092.83203125,93
1093.28125,115
1093.62109375,87
1094.40625,201
