time [s],inspiration [NA](/api/datatype/34/)
257.8984375,21494
259.7265625,21486
261.3046875,21483
263.3359375,21490
265.1328125,21485
267.0078125,21490
268.6015625,21486
270.421875,21496
272.5,21500
274.3203125,21495
276.21875,21494
277.828125,21479
280.875,21480
282.25,21496
283.7421875,21503
285.5390625,21495
288.15625,21506
289.5390625,21495
291.03125,21494
294.1875,21524
296.8515625,21509
298.9296875,21514
301.6875,21523
303.2578125,21520
306.1953125,21494
308.0234375,21514
309.6953125,21491
310.59375,21479
312.59375,21486
314.0625,21509
315.4609375,21502
316.8359375,21502
318.828125,21490
320.265625,21478
322.265625,21485
323.84375,21491
325.8046875,21480
327.328125,21488
329.0703125,21478
330.7109375,21489
333.2109375,21493
335.390625,21496
337.5390625,21476
339.078125,21487
341.0390625,21479
347.0546875,21483
348.4765625,21485
350.7109375,21491
352.4296875,21475
354.140625,21453
356.109375,21471
357.8671875,21483
359.6640625,21495
362.453125,21500
368.140625,21476
370.328125,21486
371.9375,21465
373.1875,21464
374.84375,21462
376.6796875,21463
378.5625,21472
380.421875,21479
382.546875,21469
384.8125,21476
387.59375,21474
389.609375,21475
391.2734375,21469
393.3828125,21475
395.4375,21472
397.4140625,21473
400.3671875,21464
402.1171875,21475
404.1015625,21479
406.0546875,21479
408.4296875,21477
410.046875,21442
411.7890625,21464
413.484375,21463
415.328125,21465
416.9375,21461
419.0390625,21464
420.8046875,21457
423.3671875,21458
425.1640625,21473
427.375,21464
429.9296875,21480
432.1328125,21475
434.40625,21463
436.3359375,21474
438.09375,21462
440.140625,21468
441.6640625,21445
443.5703125,21458
445.359375,21469
447.078125,21466
448.890625,21469
450.640625,21468
452.3671875,21472
454.3984375,21464
456.46875,21453
460.9765625,21494
462.8828125,21494
464.921875,21473
466.8984375,21468
468.6640625,21486
470.671875,21493
472.609375,21493
474.625,21487
476.65625,21492
478.5859375,21484
480.3203125,21490
482.1171875,21483
484.0390625,21484
485.84375,21485
487.78125,21495
490.109375,21491
491.953125,21481
493.8828125,21479
496.046875,21468
497.6328125,21463
498.96875,21479
500.625,21478
502.4453125,21487
504.4296875,21473
506.1328125,21478
508.1328125,21487
509.984375,21474
511.78125,21460
513.6640625,21476
515.390625,21478
517.1640625,21487
518.7734375,21478
520.53125,21482
522.546875,21480
524.3984375,21467
526.1328125,21482
528.03125,21474
529.8359375,21480
532.265625,21477
534.0703125,21485
535.734375,21478
537.421875,21481
539.640625,21482
541.640625,21476
543.4296875,21475
545.2265625,21485
546.9921875,21479
548.84375,21492
550.734375,21482
552.390625,21477
554.171875,21473
555.921875,21476
558.0078125,21468
559.765625,21474
562.125,21490
564.1875,21485
566.390625,21476
568.4375,21483
570.2421875,21490
572.390625,21493
574.0859375,21499
575.953125,21494
577.734375,21489
579.5234375,21489
581.6953125,21492
583.1875,21491
585.5625,21487
587.3515625,21485
588.5234375,21479
589.8671875,21466
591.078125,21457
592.875,21461
594.0859375,21453
595.6328125,21477
596.625,21459
598.1171875,21472
599.078125,21439
602.046875,21460
606.140625,21461
607.3515625,21450
610.890625,21475
612.3125,21461
615.1875,21459
617.1640625,21465
618.46875,21463
620.3125,21456
621.359375,21452
624.75,21483
626.09375,21480
628.375,21484
629.8515625,21479
631.3203125,21467
632.6796875,21474
633.7890625,21468
635.2578125,21475
638.1875,21474
641.25,21463
645.0390625,21476
648.9453125,21474
650.6328125,21480
652.21875,21468
653.890625,21462
655.453125,21479
657.640625,21472
659.0,21475
660.875,21457
662.7578125,21468
664.5078125,21474
665.984375,21473
667.875,21472
669.796875,21471
671.5625,21475
673.796875,21468
675.8203125,21476
677.5625,21475
679.734375,21473
681.4765625,21474
683.453125,21468
685.0390625,21471
687.0703125,21483
689.546875,21467
691.484375,21477
693.2578125,21467
694.828125,21477
696.8046875,21472
698.359375,21472
700.328125,21475
702.2109375,21468
703.8359375,21464
705.7109375,21466
707.1484375,21474
709.0078125,21479
710.7109375,21469
712.3515625,21479
714.46875,21472
716.453125,21468
718.0234375,21468
720.1953125,21477
722.2265625,21479
723.953125,21467
726.0625,21416
727.2890625,21428
732.84375,21483
734.2421875,21481
735.734375,21463
737.375,21467
738.8671875,21465
740.0625,21463
741.9921875,21475
743.15625,21455
744.5546875,21459
746.3828125,21469
747.8046875,21472
749.1484375,21473
750.7578125,21471
753.484375,21486
755.46875,21480
757.6015625,21480
759.6484375,21468
763.1015625,21478
765.203125,21482
767.2265625,21482
769.1796875,21490
771.1015625,21489
773.359375,21488
775.6796875,21487
777.65625,21486
780.125,21474
782.125,21490
784.015625,21488
786.1796875,21493
788.171875,21499
790.71875,21497
793.375,21486
795.6796875,21472
797.8203125,21497
799.8671875,21486
802.1171875,21482
804.453125,21491
806.75,21496
808.3046875,21499
810.6875,21491
812.890625,21494
815.078125,21486
817.4765625,21504
819.0390625,21511
821.390625,21502
823.734375,21497
826.171875,21497
828.5625,21493
830.046875,21473
835.5234375,21495
837.9609375,21482
839.7265625,21458
841.265625,21465
843.359375,21113
844.3671875,21104
845.75,21126
847.59375,21120
850.9453125,21153
851.5859375,21156
854.8203125,21457
856.6171875,21456
859.1640625,21455
863.609375,21432
865.640625,21458
868.2890625,21462
869.9453125,21465
871.9921875,21469
874.5,21460
876.2421875,21473
878.4296875,21481
880.8203125,21475
883.1015625,21463
884.734375,21481
886.578125,21467
888.21875,21460
889.9609375,21458
892.328125,21469
893.640625,21463
895.59375,21459
897.984375,21429
902.03125,21465
904.8125,21453
906.9296875,21456
908.609375,21446
909.8046875,21436
911.2890625,21459
912.9296875,21440
914.4765625,21444
916.484375,21464
918.6328125,21464
919.984375,21451
922.046875,21459
924.09375,21461
925.8203125,21456
927.4609375,21465
929.0859375,21448
930.65625,21458
932.5546875,21454
934.046875,21458
935.546875,21452
937.2265625,21482
939.15625,21470
940.4609375,21467
942.2421875,21462
943.6484375,21471
945.4765625,21466
946.84375,21462
948.96875,21470
950.59375,21461
952.2109375,21466
954.0234375,21464
955.40625,21465
957.078125,21452
958.453125,21462
959.6875,21423
961.8046875,21461
964.0859375,21447
966.1953125,21470
967.7421875,21453
969.3671875,21464
970.8359375,21456
972.453125,21449
974.25,21452
978.8984375,21454
980.9296875,21461
986.0703125,21496
987.015625,21464
989.2265625,21471
991.6484375,21487
995.875,21479
997.359375,21449
998.796875,21468
1002.109375,21452
1004.15625,21463
1005.21875,21448
1006.515625,21452
1007.9296875,21454
1012.75,21468
1014.9609375,21437
1017.875,21445
1021.375,21453
1023.9921875,21474
1025.734375,21434
1027.078125,21452
1030.03125,21466
1033.0,21456
1034.8359375,21452
1036.46875,21462
1037.8203125,21449
1039.8125,21440
1041.3671875,21451
1044.0078125,21472
1045.84375,21449
1047.2265625,21462
1048.65625,21465
1051.34375,21492
1053.2890625,21456
1055.1171875,21475
1056.5390625,21457
1057.9296875,21458
1060.640625,21450
1064.6953125,21471
1066.46875,21442
1068.1328125,21435
1069.921875,21421
1071.125,21441
1074.2890625,21480
1076.8828125,21479
1082.2421875,21482
1084.0078125,21448
1086.4921875,21447
1087.59375,21456
1089.828125,21438
1092.859375,21448
1095.28125,21444
1097.15625,21446
1098.28125,21466
1100.375,21464
1102.0546875,21451
1103.5390625,21456
1104.734375,21460
1106.7578125,21474
1107.90625,21458
1110.5078125,21468
1112.3515625,21462
1113.796875,21457
1116.4375,21462
1117.390625,21473
1118.5,21464
1120.5703125,21487
1122.5078125,21466
1124.03125,21463
1125.7421875,21461
1127.625,21461
1130.96875,21455
1132.4453125,21462
1134.890625,21452
1136.578125,21448
1137.8203125,21461
1139.671875,21454
1141.53125,21455
1143.0703125,21455
1144.6953125,21449
1146.234375,21463
1148.34375,21455
1151.59375,21452
1154.953125,21441
1156.4921875,21425
1158.96875,21433
1161.78125,21486
1165.015625,21455
1166.3671875,21461
1172.84375,21486
1174.3671875,21428
1176.109375,21450
1179.15625,21462
1180.296875,21455
1181.640625,21450
1183.3203125,21440
1185.109375,21455
1186.5546875,21449
1187.75,21451
1190.3515625,21460
1192.0078125,21455
1193.8984375,21465
1195.8671875,21473
1197.9375,21475
1199.6875,21458
1201.4765625,21454
1203.6328125,21456
1205.546875,21466
1207.640625,21463
1209.5859375,21461
1211.3984375,21463
1213.0703125,21463
1214.4609375,21453
1216.1796875,21449
1217.8203125,21456
1219.6015625,21447
1221.03125,21457
1222.921875,21451
1224.109375,21454
1226.078125,21458
1227.515625,21466
1231.1015625,21443
1232.703125,21450
1234.359375,21462
1236.2734375,21467
1237.859375,21465
1239.8203125,21448
1241.40625,21457
1242.8828125,21454
1244.4453125,21461
1246.2578125,21453
1247.703125,21448
1250.1328125,21445
1251.8125,21452
1253.984375,21464
1255.6953125,21460
1257.6953125,21452
1259.6953125,21456
1261.6171875,21451
1263.765625,21437
1265.703125,21433
1267.40625,21455
1271.1015625,21450
1272.6953125,21444
1274.8515625,21444
1276.8046875,21441
1278.765625,21448
1280.09375,21448
1282.1796875,21443
1283.9296875,21456
1285.71875,21459
1287.9375,21456
1290.9296875,21455
1292.859375,21455
1294.859375,21457
1297.1640625,21455
1299.25,21451
1301.59375,21449
1303.6015625,21457
1305.328125,21445
1307.1484375,21434
1309.453125,21428
1311.4609375,21427
1313.671875,21423
1315.859375,21431
1317.53125,21438
1319.359375,21436
1321.6171875,21456
1323.7734375,21460
1325.7109375,21474
1327.609375,21469
1329.875,21476
1332.203125,21480
1333.625,21467
1336.4609375,21468
1338.359375,21488
1340.515625,21490
1342.7734375,21481
1345.015625,21473
1347.359375,21474
1349.484375,21470
1352.2265625,21466
1353.6640625,21465
1354.9765625,21482
1357.2109375,21457
1358.9140625,21443
1360.1171875,21450
1361.921875,21458
1363.4921875,21463
1365.046875,21460
1367.3046875,21459
1369.4140625,21452
1370.8203125,21450
1372.6953125,21441
1374.265625,21453
1376.6640625,21454
1378.7421875,21445
1380.1328125,21437
1382.2109375,21441
1384.2578125,21436
1385.796875,21448
1387.375,21450
1389.25,21460
1391.5,21455
1393.46875,21444
1394.8828125,21436
1396.390625,21425
1397.796875,21414
1399.921875,21425
1401.5234375,21427
1403.3515625,21429
1405.578125,21429
1407.546875,21413
1409.53125,21462
1411.2265625,21464
1413.2734375,21460
1415.859375,21466
1418.3828125,21450
1419.8125,21460
1421.75,21462
1423.609375,21462
1425.890625,21452
1427.8515625,21438
1429.765625,21447
1431.546875,21444
1433.1875,21447
1434.71875,21444
1436.953125,21434
1438.5,21445
1440.2265625,21431
1441.890625,21445
1443.671875,21444
1445.375,21443
1448.859375,21462
1450.7109375,21452
1452.15625,21450
1453.484375,21450
1456.609375,21466
1459.5,21456
1461.8125,21445
1464.5859375,21454
1465.734375,21466
1467.4921875,21424
1469.6328125,21443
1470.7890625,21431
1474.3359375,21441
1475.5390625,21431
1476.765625,21429
1479.671875,21448
1481.15625,21439
1482.5078125,21434
1484.671875,21429
1486.171875,21441
1488.0546875,21437
1489.40625,21441
1491.7734375,21436
1493.3515625,21430
1494.3828125,21432
1496.9140625,21428
1498.828125,21440
1500.6953125,21442
1501.8203125,21439
1504.71875,21439
1505.96875,21445
1508.0546875,21421
1509.53125,21433
1510.96875,21427
1512.8125,21446
1514.3125,21428
1515.953125,21442
1517.9375,21422
1520.125,21414
1521.7421875,21433
1523.4921875,21425
1525.09375,21425
1526.2109375,21424
1528.40625,21441
1530.25,21439
1531.734375,21443
1533.390625,21428
1535.0390625,21427
1536.7734375,21434
1538.390625,21444
1540.1640625,21433
1541.6875,21439
1543.484375,21432
1545.03125,21447
1546.828125,21445
1548.6015625,21448
1550.515625,21458
1552.15625,21440
1553.84375,21436
1556.109375,21434
1557.7109375,21433
1559.3984375,21440
1560.90625,21440
1562.609375,21432
1565.7265625,21431
1567.5390625,21432
1569.4296875,21456
1571.3828125,21438
1572.8046875,21432
1574.8203125,21442
1576.3515625,21444
1577.8984375,21445
1581.9140625,21455
1583.875,21443
1585.4140625,21456
1586.84375,21439
1590.9453125,21420
1592.5546875,21446
1594.328125,21479
1596.8203125,21443
1598.3046875,21438
1599.796875,21444
1601.421875,21441
1603.390625,21439
1604.84375,21438
1606.296875,21429
1608.140625,21430
1609.75,21424
1611.703125,21435
1613.1640625,21428
1615.125,21443
1616.21875,21437
1618.578125,21443
1620.5625,21438
1622.6796875,21425
1624.1875,21436
1625.65625,21430
1627.6484375,21434
1628.953125,21426
1630.4765625,21440
1631.8515625,21436
1633.453125,21426
1635.984375,21424
1637.3515625,21434
1638.5078125,21440
1639.7890625,21435
1641.0625,21434
1642.765625,21424
1644.5625,21442
1646.78125,21436
1648.6796875,21429
1651.4921875,21439
1653.3515625,21440
1655.3046875,21432
1656.6796875,21437
1658.625,21440
1660.34375,21426
1662.140625,21439
1664.03125,21429
1665.375,21439
1667.359375,21437
1668.9765625,21435
1670.546875,21424
1671.7109375,21433
1673.78125,21431
1675.0625,21427
1677.1171875,21438
1678.484375,21432
1680.4765625,21444
1682.15625,21434
1683.9921875,21434
1686.1171875,21435
1688.0078125,21438
1689.59375,21433
1691.46875,21428
1692.8671875,21438
1694.7890625,21417
1696.4921875,21433
1698.6875,21429
1700.171875,21434
1702.171875,21435
1703.6015625,21439
1705.9140625,21449
1707.96875,21438
1709.75,21424
1711.3125,21425
1712.9609375,21423
1714.3828125,21425
1716.3671875,21416
1717.7421875,21427
1719.9453125,21435
1721.671875,21435
1722.8671875,21451
1725.4140625,21429
1728.6015625,21435
1730.7578125,21452
1732.7265625,21438
1734.3359375,21441
1736.2109375,21435
1737.609375,21438
1739.453125,21442
1740.90625,21441
1742.5703125,21432
1744.203125,21435
1745.609375,21431
1747.203125,21441
1749.140625,21432
1750.515625,21439
1752.484375,21442
1753.9921875,21437
1755.6640625,21433
1757.0859375,21443
1758.9609375,21441
1760.515625,21432
1762.3515625,21446
1764.4921875,21460
1766.6484375,21432
1768.4375,21434
1770.296875,21430
1772.1796875,21440
1773.3984375,21448
1775.546875,21440
1776.9609375,21434
1778.8359375,21441
1780.5546875,21434
1782.28125,21443
1784.2890625,21445
1785.5859375,21441
1787.484375,21436
1789.109375,21449
1791.0078125,21441
1792.71875,21434
1794.90625,21441
1796.4453125,21442
1798.390625,21425
1799.90625,21433
1801.59375,21432
1803.4375,21436
1806.3359375,21435
1808.171875,21429
1809.90625,21436
1811.984375,21436
1813.875,21433
1815.8203125,21426
1817.96875,21421
1819.3828125,21442
1821.109375,21435
1822.9453125,21432
1824.796875,21430
1826.6015625,21425
1828.046875,21434
1829.90625,21440
1831.5859375,21438
1833.2890625,21440
1835.390625,21431
1836.8125,21456
1838.7421875,21451
1840.953125,21440
1842.6015625,21442
1844.453125,21438
1845.953125,21430
1847.6875,21432
1850.1640625,21425
1853.7421875,21412
1855.484375,21406
1856.4296875,21392
1858.0546875,21422
1859.21875,21399
1862.09375,21420
1863.7734375,21444
1866.5546875,21432
1867.609375,21404
1870.7734375,21417
1872.0390625,21423
1873.5234375,21429
1874.65625,21433
1877.109375,21400
1882.1953125,21424
1884.4609375,21408
1885.78125,21415
1889.0703125,21382
1893.9140625,21436
1895.859375,21435
1898.859375,21430
1900.2578125,21441
1902.453125,21431
1905.4921875,21427
1907.4140625,21427
1909.0,21403
1914.21875,21424
1916.65625,21401
1918.515625,21382
1920.6328125,21391
1924.1328125,21408
1926.109375,21395
1927.390625,21376
1929.015625,21380
1931.5546875,21398
1934.6640625,21410
1936.359375,21412
1938.3671875,21422
1939.9453125,21408
1942.75,21427
1944.7734375,21415
1946.234375,21411
1947.390625,21422
1953.03125,21428
1955.453125,21396
1957.84375,21405
1959.5,21405
1961.921875,21404
1964.8984375,21402
1967.6640625,21403
1969.796875,21424
1973.34375,21416
1975.2421875,21423
1976.78125,21426
1978.5546875,21429
1980.1875,21427
1981.6875,21447
1983.3359375,21431
1984.9609375,21434
1987.171875,21424
1989.2890625,21326
1990.5390625,21396
1992.9921875,21411
1994.609375,21404
1996.9140625,21396
1998.3671875,21418
1999.890625,21395
2002.4296875,21408
2003.6015625,21396
2005.3828125,21421
2007.03125,21421
2008.75,21441
2010.421875,21440
2011.796875,21421
2014.0859375,21424
2015.9921875,21437
2018.1171875,21423
2019.515625,21431
2020.265625,21428
2021.484375,21432
2023.2421875,21428
2025.3828125,21430
2027.265625,21428
2029.09375,21439
2030.203125,21450
2031.5625,21433
2032.9609375,21441
2034.703125,21454
2036.0546875,21444
2038.3046875,21443
2040.2109375,21445
2041.984375,21425
2044.0859375,21424
2045.890625,21433
2048.15625,21430
2049.8515625,21430
2052.15625,21431
2054.2421875,21422
2056.0703125,21415
2058.328125,21009
2060.15625,21410
2062.8984375,21406
2064.8671875,21422
2066.484375,21472
2069.984375,21467
2072.5390625,21451
2075.21875,21416
2076.859375,21426
2079.5234375,21431
2081.6484375,21439
2083.53125,21466
2086.78125,21269
2089.0859375,19464
2091.453125,18170
2094.71875,16239
2097.3046875,14868
2099.4609375,16279
2102.6640625,18002
2104.5234375,22424
2105.5078125,22317
2106.796875,22242
2108.0390625,22409
2155.7109375,22483
2180.1328125,22237
