time [s],RR_interval [s/256](/api/datatype/18/)
326.15234375,207
326.5078125,91
326.890625,98
327.171875,72
327.60546875,111
327.91015625,78
328.25390625,88
328.58203125,84
328.9375,91
329.49609375,143
329.75,65
330.15625,104
330.734375,148
331.01953125,73
331.59375,147
332.1484375,142
332.48828125,87
333.06640625,148
333.5234375,117
333.80859375,73
334.07421875,68
334.3828125,79
334.6640625,72
335.20703125,139
335.69921875,126
335.9609375,67
336.24609375,73
336.53515625,74
336.84765625,80
337.75390625,232
338.2890625,137
338.7734375,124
339.28515625,131
339.58203125,76
340.33203125,192
340.80859375,122
341.1171875,79
341.52734375,105
342.10546875,148
343.0703125,247
343.8046875,188
344.24609375,113
345.0703125,211
345.4921875,108
346.1171875,160
346.37890625,67
346.65625,71
347.14453125,125
347.88671875,190
348.2890625,103
348.89453125,155
349.52734375,162
350.171875,165
350.88671875,183
351.1640625,71
351.9140625,192
352.39453125,123
352.85546875,118
353.81640625,246
354.109375,75
354.73828125,161
355.5703125,213
356.02734375,117
356.80078125,198
357.19921875,102
357.96484375,196
358.3515625,99
358.7421875,100
359.06640625,83
359.859375,203
360.13671875,71
360.8203125,175
361.80078125,251
362.35546875,142
362.890625,137
363.32421875,111
363.9140625,151
364.515625,154
365.2265625,182
365.51171875,73
366.24609375,188
366.5859375,87
366.91015625,83
367.6640625,193
368.09765625,111
368.47265625,96
369.40625,239
369.98046875,147
370.53125,141
371.01171875,123
371.69921875,176
372.12890625,110
372.68359375,142
372.9375,65
373.32421875,99
374.16796875,216
374.44140625,70
375.0078125,145
375.3828125,96
375.98828125,155
376.3359375,89
376.8203125,124
377.3125,126
377.765625,116
378.25,124
378.74609375,127
379.19921875,116
379.6484375,115
380.1328125,124
380.6015625,120
381.09765625,127
381.6171875,133
382.15234375,137
382.58984375,112
383.0078125,107
383.54296875,137
383.9609375,107
384.41796875,117
384.96484375,140
385.92578125,246
386.52734375,154
387.0703125,139
387.3984375,84
387.8671875,120
388.28125,106
388.76171875,123
389.09765625,86
389.69140625,152
390.26171875,146
390.69140625,110
391.2265625,137
391.72265625,127
392.18359375,118
392.44921875,68
392.9140625,119
393.62890625,183
394.16015625,136
394.70703125,140
395.28515625,148
395.7265625,113
396.24609375,133
396.56640625,82
397.2734375,181
397.765625,126
398.75390625,253
399.0234375,69
399.55078125,135
400.0078125,117
400.88671875,225
401.65234375,196
402.6015625,243
402.9296875,84
403.296875,94
403.78125,124
404.50390625,185
405.390625,227
406.078125,176
406.66796875,151
407.265625,153
407.86328125,153
408.125,67
408.6171875,126
409.26171875,165
410.08203125,210
410.39453125,80
410.9375,139
411.3125,96
411.56640625,65
412.08984375,134
412.51171875,108
412.94140625,110
413.32421875,98
413.69921875,96
414.046875,89
414.33984375,75
414.875,137
415.2109375,86
415.890625,174
416.16796875,71
416.57421875,104
417.26953125,178
417.8046875,137
418.3046875,128
418.7578125,116
419.24609375,125
419.78515625,138
420.20703125,108
420.51953125,80
420.9765625,117
421.703125,186
422.09375,100
422.63671875,139
423.1953125,143
423.609375,106
424.07421875,119
424.53125,117
425.08984375,143
425.5078125,107
426.0390625,136
426.48828125,115
426.95703125,120
427.71875,195
428.28125,144
428.5703125,74
428.9140625,88
429.203125,74
429.5,76
429.85546875,91
430.25,101
430.5078125,66
430.8125,78
431.37890625,145
431.66796875,74
432.19921875,136
433.015625,209
433.33984375,83
433.8828125,139
434.171875,74
434.671875,128
435.28515625,157
435.83203125,140
436.109375,71
436.38671875,71
436.828125,113
437.29296875,119
437.76953125,122
438.046875,71
438.4765625,110
438.859375,98
439.2109375,90
439.69921875,125
440.15625,117
440.890625,188
441.6328125,190
441.9140625,72
442.1953125,72
442.6484375,116
443.12890625,123
443.63671875,130
444.125,125
444.61328125,125
445.10546875,126
445.53515625,110
445.8671875,85
446.296875,110
446.56640625,69
446.921875,91
447.3125,100
447.8125,128
449.02734375,311
449.99609375,248
450.51953125,134
451.00390625,124
451.2890625,73
451.796875,130
452.12109375,83
452.7421875,159
453.2578125,132
453.69140625,111
453.99609375,78
454.265625,69
454.51953125,65
455.01953125,128
455.81640625,204
456.2421875,109
456.828125,150
457.0859375,66
457.51171875,109
457.8125,77
458.265625,116
458.94140625,173
459.390625,115
459.96875,148
460.37890625,105
460.9375,143
461.3359375,102
461.84765625,131
462.4140625,145
462.88671875,121
463.390625,129
463.875,124
464.31640625,113
464.84375,135
465.3515625,130
465.85546875,129
466.48046875,160
467.03515625,142
467.76171875,186
468.01953125,66
468.65234375,162
469.0,89
469.59765625,153
469.91796875,82
470.17578125,66
470.5078125,85
470.8984375,100
471.4296875,136
472.078125,166
472.47265625,101
472.76953125,76
473.4140625,165
474.21484375,205
474.48046875,68
475.08203125,154
475.38671875,78
475.8984375,131
476.15625,66
476.79296875,163
477.1796875,99
477.75390625,147
478.1171875,93
478.51171875,101
479.05859375,140
479.69921875,164
480.234375,137
480.68359375,115
480.99609375,80
481.2578125,67
481.828125,146
482.59765625,197
483.1328125,137
483.98046875,217
484.54296875,144
484.8203125,71
485.5234375,180
486.0,122
486.4765625,122
486.76953125,75
487.046875,71
487.4765625,110
487.73046875,65
488.05859375,84
488.38671875,84
488.75,93
489.171875,108
489.6875,132
490.15234375,119
490.8359375,175
491.58203125,191
492.25390625,172
492.609375,91
492.87890625,69
493.53515625,168
493.94921875,106
494.4765625,135
495.1953125,184
495.6171875,108
496.16015625,139
496.57421875,106
496.8359375,67
497.61328125,199
498.453125,215
498.83203125,97
499.0859375,65
499.4140625,84
499.7421875,84
500.109375,94
500.63671875,135
501.0625,109
501.6640625,154
502.66796875,257
503.265625,153
504.11328125,217
504.53125,107
505.046875,132
505.64453125,153
506.0234375,97
506.421875,102
506.8203125,102
507.09375,70
507.8203125,186
508.51171875,177
509.05078125,138
509.44921875,102
509.76953125,82
510.43359375,170
510.71875,73
511.3359375,158
511.69921875,93
512.23046875,136
512.6875,117
513.09765625,105
513.44140625,88
514.44921875,258
514.84375,101
515.32421875,123
515.74609375,108
516.0703125,83
516.4453125,96
516.8125,94
517.234375,108
517.84765625,157
518.1953125,89
518.609375,106
519.23828125,161
519.60546875,94
519.859375,65
520.3359375,122
520.83984375,129
521.62890625,202
521.89453125,68
522.7265625,213
523.31640625,151
524.1796875,221
524.62109375,113
524.9921875,95
525.2578125,68
525.60546875,89
526.1328125,135
526.7578125,160
527.59765625,215
528.03515625,112
528.453125,107
528.890625,112
529.20703125,81
529.5703125,93
530.0078125,112
530.76953125,195
531.25390625,124
531.72265625,120
532.1640625,113
532.9375,198
533.26953125,85
533.859375,151
534.14453125,73
534.47265625,84
534.85546875,98
535.2734375,107
535.63671875,93
536.10546875,120
536.76953125,170
537.26171875,126
537.72265625,118
538.25,135
538.73828125,125
539.15625,107
539.71484375,143
540.15234375,112
540.66796875,132
541.08203125,106
541.55078125,120
542.15234375,154
542.72265625,146
542.98828125,68
543.58203125,152
543.94921875,94
544.58203125,162
544.84765625,68
545.11328125,68
545.3671875,65
545.87109375,129
546.3515625,123
546.90234375,141
547.1640625,67
547.546875,98
548.0703125,134
548.96484375,229
549.22265625,66
549.4921875,69
549.8203125,84
550.37109375,141
550.69921875,84
551.00390625,78
551.33203125,84
551.66015625,84
552.359375,179
552.6328125,70
553.10546875,121
553.75,165
554.51171875,195
555.125,157
555.64453125,133
556.09765625,116
556.62109375,134
557.09765625,122
557.828125,187
558.09765625,69
558.5703125,121
559.0390625,120
559.296875,66
559.69921875,103
560.04296875,88
560.3046875,67
560.59765625,75
560.90625,79
561.6640625,194
562.71484375,269
563.2734375,143
563.53515625,67
563.81640625,72
564.09765625,72
564.65625,143
565.25,152
565.5546875,78
566.58203125,263
567.046875,119
567.6171875,146
568.0703125,116
568.58984375,133
568.984375,101
569.6171875,162
570.234375,158
570.56640625,85
570.96484375,102
571.21875,65
571.61328125,101
572.00390625,100
572.69140625,176
573.2421875,141
573.55078125,79
573.890625,87
574.7578125,222
575.03125,70
575.5625,136
575.84765625,73
576.1015625,65
576.625,134
577.13671875,131
577.7265625,151
578.046875,82
578.5625,132
579.09375,136
579.6796875,150
580.32421875,165
580.78515625,118
581.16796875,98
581.8984375,187
582.671875,198
583.23046875,143
583.91015625,174
584.21875,79
584.66796875,115
585.06640625,102
585.43359375,94
585.828125,101
586.11328125,73
586.453125,87
586.71875,68
587.3359375,158
587.671875,86
588.27734375,155
588.53515625,66
589.1640625,161
589.87890625,183
590.6640625,201
591.3046875,164
591.63671875,85
592.23828125,154
593.46875,315
594.36328125,229
594.9140625,141
595.55859375,165
596.22265625,170
596.56640625,88
596.9453125,97
597.46875,134
597.8828125,106
598.3515625,120
598.92578125,147
599.3984375,121
600.98828125,407
601.87890625,228
602.33203125,116
602.94140625,156
603.40234375,118
605.51953125,542
605.83203125,80
606.30859375,122
607.4375,289
607.93359375,127
608.203125,69
609.03125,212
610.20703125,301
612.5625,603
612.890625,84
613.20703125,81
613.51953125,80
613.86328125,88
614.1171875,65
614.71484375,153
615.3203125,155
616.15234375,213
616.4296875,71
617.359375,238
617.63671875,71
618.2890625,167
619.16015625,223
619.578125,107
620.05078125,121
620.46484375,106
620.8046875,87
621.58984375,201
622.70703125,286
623.26171875,142
623.81640625,142
624.421875,155
624.99609375,147
625.6875,177
626.40234375,183
627.140625,189
627.84765625,181
628.5703125,185
629.2734375,180
630.3671875,280
630.63671875,69
631.234375,153
632.05859375,211
632.73046875,172
633.23828125,130
634.0546875,209
634.953125,230
635.49609375,139
636.87109375,352
637.64453125,198
639.08203125,368
639.83984375,194
640.8203125,251
642.01171875,305
642.5625,141
643.19921875,163
643.70703125,130
644.3046875,153
644.77734375,121
645.1171875,87
645.46875,90
645.87109375,103
646.65625,201
647.19921875,139
647.72265625,134
648.0234375,77
648.484375,118
649.1328125,166
649.625,126
650.00390625,97
650.6328125,161
651.765625,290
652.1953125,110
652.52734375,85
652.9296875,103
653.20703125,71
653.703125,127
654.02734375,83
654.30078125,70
654.80078125,128
655.46484375,170
656.015625,141
656.71484375,179
657.28515625,146
657.8984375,157
658.53125,162
659.0859375,142
659.53125,114
660.4375,232
660.87890625,113
661.953125,275
662.30859375,91
662.8203125,131
663.2578125,112
663.66015625,103
664.48046875,210
665.63671875,296
666.2578125,159
666.7890625,136
667.390625,154
668.06640625,173
668.5859375,133
669.171875,150
669.671875,128
670.1796875,130
670.80078125,159
671.28125,123
672.06640625,201
672.5546875,125
672.9765625,108
673.2734375,76
673.52734375,65
674.15234375,160
674.875,185
675.875,256
676.33203125,117
676.60546875,70
677.0859375,123
677.5390625,116
677.88671875,89
678.9921875,283
679.93359375,241
681.1171875,303
681.671875,142
682.4453125,198
683.00390625,143
683.55859375,142
684.1796875,159
684.86328125,175
685.1484375,73
685.46875,82
686.046875,148
686.87109375,211
687.3046875,111
687.96484375,169
688.4453125,123
688.75390625,79
689.390625,163
689.671875,72
690.09765625,109
690.40625,79
690.89453125,125
691.45703125,144
692.03125,147
692.65234375,159
693.2578125,155
694.11328125,219
694.4375,83
695.11328125,173
695.70703125,152
696.2890625,149
696.75,118
697.5625,208
698.078125,132
698.8984375,210
699.28125,98
699.66015625,97
700.86328125,308
701.18359375,82
701.50390625,82
702.39453125,228
702.90234375,130
703.23046875,84
704.015625,201
704.37890625,93
704.91796875,138
707.1796875,579
707.828125,166
708.14453125,81
709.36328125,312
709.6875,83
711.07421875,355
711.7890625,183
712.4453125,168
713.234375,202
713.56640625,85
714.12109375,142
714.40625,73
714.69140625,73
715.515625,211
716.52734375,259
716.8671875,87
717.61328125,191
717.875,67
718.4375,144
718.921875,124
719.49609375,147
719.9765625,123
720.5,134
721.01953125,133
721.63671875,158
722.1015625,119
722.4765625,96
723.015625,138
723.56640625,141
723.9609375,101
724.5703125,156
725.00390625,111
725.6796875,173
726.1015625,108
727.16015625,271
727.55078125,100
728.0546875,129
728.66015625,155
729.30859375,166
729.6171875,79
729.87109375,65
730.14453125,70
731.4296875,329
731.73046875,77
732.45703125,186
732.85546875,102
733.328125,121
733.9296875,154
734.5703125,164
735.15234375,149
735.54296875,100
735.98046875,112
736.640625,169
736.95703125,81
737.47265625,132
738.2421875,197
738.6484375,104
739.046875,102
739.30859375,67
739.71875,105
740.328125,156
740.6796875,90
741.2109375,136
741.72265625,131
742.1875,119
742.7421875,142
743.42578125,175
743.8203125,101
744.36328125,139
744.86328125,128
745.37890625,132
745.9609375,149
746.4296875,120
746.96484375,137
747.67578125,182
748.0078125,85
748.58203125,147
749.0859375,129
749.78515625,179
750.15234375,94
750.875,185
751.203125,84
751.76171875,143
752.421875,169
752.83203125,105
753.26953125,112
753.73828125,120
754.4375,179
755.3359375,230
755.93359375,153
756.50390625,146
757.00390625,128
757.55859375,142
757.9921875,111
758.61328125,159
758.96875,91
759.25,72
759.66796875,107
760.10546875,112
760.70703125,154
761.703125,255
762.1328125,110
762.55859375,109
762.90234375,88
763.25,89
763.81640625,145
764.28515625,120
764.90625,159
765.34375,112
765.9453125,154
766.3203125,96
766.6171875,76
766.87890625,67
768.0390625,297
768.4296875,100
769.02734375,153
769.5625,137
770.0390625,122
770.796875,194
771.17578125,97
771.85546875,174
772.13671875,72
772.89453125,194
773.234375,87
773.6875,116
774.3125,160
775.44921875,291
776.1328125,175
776.53515625,103
777.171875,163
777.59765625,109
778.59765625,256
779.1328125,137
779.73828125,155
780.203125,119
780.80859375,155
781.2734375,119
781.875,154
782.578125,180
782.90625,84
783.44140625,137
783.92578125,124
784.453125,135
784.9296875,122
785.4921875,144
786.05859375,145
786.6484375,151
787.22265625,147
788.26171875,266
788.73046875,120
789.33984375,156
789.71875,97
790.3984375,174
791.05859375,169
791.5703125,131
792.1328125,144
792.40625,70
793.1484375,190
793.50390625,91
794.26171875,194
795.35546875,280
795.7421875,99
796.3828125,164
796.81640625,111
797.3984375,149
797.875,122
798.3125,112
799.0859375,198
799.8515625,196
800.40234375,141
801.05078125,166
802.015625,247
803.01953125,257
803.84375,211
804.125,72
804.91796875,203
805.23046875,80
805.7578125,135
806.3515625,152
806.8125,118
807.42578125,157
808.0703125,165
808.609375,138
808.875,68
809.41015625,137
809.98828125,148
810.61328125,160
811.203125,151
811.49609375,75
812.13671875,164
812.83984375,180
813.1015625,67
813.79296875,177
814.453125,169
814.8671875,106
815.31640625,115
815.80859375,126
816.33984375,136
816.97265625,162
817.42578125,116
817.9609375,137
818.47265625,131
818.984375,131
819.72265625,189
820.171875,115
821.21875,268
821.66796875,115
822.28125,157
822.92578125,165
823.34375,107
823.7109375,94
824.19921875,125
824.70703125,130
825.0390625,85
825.44921875,105
825.73828125,74
826.625,227
827.109375,124
827.43359375,83
828.51953125,278
829.04296875,134
829.66015625,158
830.10546875,114
830.55078125,114
831.08203125,136
831.73046875,166
832.234375,129
832.8671875,162
833.24609375,97
833.84765625,154
834.3828125,137
834.875,126
835.46484375,151
835.96484375,128
836.5390625,147
837.15234375,157
838.09375,241
838.609375,132
839.0625,116
839.625,144
840.05859375,111
840.515625,117
841.0234375,130
842.2890625,324
843.140625,218
843.4453125,78
843.73828125,75
844.51953125,200
844.87109375,90
845.3515625,123
845.71875,94
846.06640625,89
846.86328125,204
847.2578125,101
847.609375,90
848.015625,104
848.3828125,94
849.12109375,189
849.5,97
849.87109375,95
850.21484375,88
850.63671875,108
850.97265625,86
851.50390625,136
852.1171875,157
852.86328125,191
853.62109375,194
854.375,193
854.90234375,135
855.19140625,74
856.05078125,220
856.41015625,92
856.66796875,66
857.359375,177
857.78515625,109
858.0859375,77
858.85546875,197
859.63671875,200
860.34765625,182
861.125,199
861.9140625,202
862.33984375,109
862.6015625,67
863.41015625,207
864.1484375,189
864.87109375,185
865.27734375,104
865.67578125,102
866.390625,183
866.7421875,90
867.09765625,91
867.87890625,200
868.6796875,205
869.12890625,115
869.5390625,105
870.2734375,188
870.91796875,165
871.28125,93
871.59765625,81
871.97265625,96
872.37890625,104
873.07421875,178
873.484375,105
873.8125,84
874.53125,184
875.30078125,197
876.04296875,190
876.79296875,192
877.55078125,194
878.296875,191
879.046875,192
879.80859375,195
880.203125,101
880.55859375,91
880.953125,101
881.33203125,97
881.67578125,88
882.1171875,113
882.43359375,81
882.84375,105
883.1875,88
883.59765625,105
884.32421875,186
885.0859375,195
885.58984375,129
885.8984375,79
886.66015625,195
887.37109375,182
888.16015625,202
888.90625,191
889.24609375,87
889.6328125,99
889.890625,66
890.375,124
890.7421875,94
891.328125,150
891.94921875,159
892.4140625,119
893.1171875,180
893.4375,82
894.203125,196
894.94921875,191
895.671875,185
896.421875,192
897.1796875,194
897.94140625,195
898.65625,183
899.41796875,195
900.87890625,374
901.30859375,110
901.62109375,80
902.37109375,192
902.76953125,102
903.33984375,146
903.88671875,140
904.3125,109
904.734375,108
905.20703125,121
905.80078125,152
906.63671875,214
907.08984375,116
907.80078125,182
908.2734375,121
908.72265625,115
909.15625,111
909.78515625,161
911.11328125,340
912.015625,231
913.05078125,265
913.65234375,154
915.171875,389
915.79296875,159
916.1171875,83
916.8046875,176
917.78125,250
918.32421875,139
918.58984375,68
919.8359375,319
920.92578125,279
921.5859375,169
922.125,138
922.58203125,117
923.3828125,205
923.6953125,80
924.71875,262
925.06640625,89
925.76953125,180
926.03125,67
926.30859375,71
926.90625,153
927.62109375,183
927.9296875,79
928.3125,98
928.609375,76
929.390625,200
929.74609375,91
930.6015625,219
930.95703125,91
931.2734375,81
931.6796875,104
932.33984375,169
932.7734375,111
933.08203125,79
933.75,171
934.03125,72
934.48046875,115
935.1640625,175
935.7578125,152
936.66015625,231
937.171875,131
938.09765625,237
938.5234375,109
938.8203125,76
939.578125,194
940.30078125,185
941.04296875,190
941.55078125,130
942.203125,167
942.72265625,133
943.71484375,254
944.8984375,303
945.35546875,117
945.6796875,83
946.5859375,232
947.05078125,119
947.91015625,220
948.68359375,198
949.20703125,134
949.71875,131
950.40625,176
950.91015625,129
951.36328125,116
952.85546875,382
953.62109375,196
954.140625,133
