time [s],expiration [NA](/api/datatype/35/)
708.0390625,21694
709.0625,21718
710.6328125,21657
711.2890625,21658
712.328125,21654
714.8515625,21627
716.5234375,21645
717.484375,21648
718.6640625,21660
719.9609375,21675
721.9453125,21596
722.9140625,21631
725.0703125,21656
726.2578125,21695
727.71875,21670
729.7578125,21668
731.0546875,21661
731.75,21678
733.2578125,21651
735.1171875,21676
736.515625,21693
737.6328125,21681
738.28125,21685
739.5,21674
741.734375,21666
742.7265625,21673
743.453125,21671
744.9921875,21681
746.6640625,21666
748.5703125,21667
750.6640625,21689
752.453125,21693
754.5,21703
757.25,21698
759.34375,21699
760.9140625,21695
762.765625,21698
764.4375,21689
766.328125,21689
768.3359375,21700
770.2890625,21669
772.4609375,21685
775.140625,21664
777.53125,21644
778.890625,21621
780.4453125,21642
782.71875,21656
784.1875,21679
786.484375,21688
787.9140625,21652
789.7578125,21678
792.09375,21687
794.2734375,21686
796.3359375,21688
798.4609375,21687
800.4296875,21691
805.109375,21688
806.9375,21687
809.3203125,21683
811.3125,21681
813.78125,21681
817.5703125,21702
819.5625,21706
821.734375,21697
823.09375,21683
825.28125,21695
826.484375,21692
828.5625,21694
829.8359375,21697
830.8203125,21707
831.8671875,21690
833.0390625,21695
833.9609375,21681
835.1484375,21697
836.234375,21712
837.2421875,21688
838.1796875,21678
840.0,21705
841.75,21708
842.3828125,21703
843.5,21696
844.7578125,21679
846.7265625,21683
848.34375,21677
850.9453125,21653
855.203125,21681
858.609375,21704
863.734375,21716
865.9453125,21684
867.921875,21626
870.9765625,21686
873.5859375,21684
875.75,21688
877.5234375,21668
879.578125,21684
881.7265625,21676
884.96875,21680
886.3125,21709
887.2421875,21698
889.3046875,21699
891.484375,21705
893.109375,21710
895.84375,21687
898.015625,21702
899.15625,21719
900.203125,21703
901.4140625,21711
902.5,21702
903.5703125,21706
904.7578125,21705
905.8046875,21696
906.71875,21717
907.921875,21700
909.0390625,21695
910.125,21713
911.21875,21699
912.3359375,21715
913.421875,21710
914.6015625,21702
915.640625,21716
916.796875,21694
920.046875,21700
921.203125,21708
922.171875,21719
923.390625,21698
926.7265625,21606
928.8984375,21668
930.0390625,21677
933.1875,21674
934.390625,21651
936.7109375,21679
938.7421875,21683
941.921875,21686
944.1953125,21694
945.3515625,21698
946.40625,21709
947.53125,21707
949.71875,21702
951.78125,21696
953.03125,21699
955.2109375,21699
957.2734375,21690
958.9453125,21699
960.7421875,21718
962.234375,21709
964.15625,21699
966.203125,21702
968.328125,21711
969.984375,21691
972.8828125,21704
974.03125,21711
976.203125,21716
979.53125,21685
980.6796875,21708
981.8125,21702
984.9296875,21706
986.2265625,21701
987.34375,21696
988.4765625,21690
989.5234375,21707
990.671875,21721
991.7890625,21725
992.9609375,21731
994.0703125,21711
995.1796875,21696
996.28125,21716
997.3515625,21697
999.578125,21702
1000.6875,21708
1002.90625,21716
1005.4453125,21651
1007.9765625,21687
1009.359375,21685
1011.7578125,21675
1013.015625,21700
1014.6953125,21692
1016.3828125,21682
1017.671875,21681
1019.6875,21619
1021.8671875,21688
1023.453125,21685
1025.125,21693
1026.7578125,21682
1029.5859375,21604
1031.765625,21694
1033.390625,21703
1035.0390625,21701
1037.6171875,21692
1039.21875,21711
1040.875,21707
1042.109375,21700
1043.71875,21689
1045.03125,21715
1047.0234375,21702
1048.7265625,21700
1050.0625,21703
1051.765625,21706
1053.40625,21703
1055.3671875,21686
1058.203125,21597
1060.7578125,21693
1062.3671875,21698
1063.640625,21710
1065.234375,21707
1066.5859375,21698
1068.171875,21691
1070.109375,21687
1072.015625,21680
1073.90625,21668
1076.3046875,21682
1079.4765625,21701
1080.859375,21693
1082.6328125,21689
1085.9296875,21672
1088.34375,21708
1090.703125,21701
1092.75,21668
1094.7265625,21721
1096.0234375,21716
1098.1484375,21719
1099.515625,21721
1100.609375,21703
1102.1953125,21706
1103.9296875,21707
1106.1875,21691
1107.3125,21690
1109.921875,21684
1111.8828125,21709
1114.1796875,21712
1116.5078125,21714
1118.15625,21712
1120.0546875,21706
1121.609375,21693
1123.9296875,21697
1127.7109375,21677
1129.9296875,21702
1132.1171875,21678
1133.2734375,21681
1135.25,21684
1136.3671875,21686
1137.4140625,21701
1139.53125,21698
1140.6171875,21695
1141.6484375,21690
1143.1328125,21704
1145.7578125,21692
1146.9453125,21682
1149.078125,21680
1152.1640625,21628
1153.2109375,21632
1154.1796875,21634
1155.203125,21637
1156.34375,21638
1157.2734375,21660
1159.515625,21697
1160.53125,21611
1163.03125,21637
1164.609375,21678
1165.671875,21633
1166.71875,21672
1167.8828125,21661
1170.3125,21686
1172.0703125,21620
1173.03125,21639
1176.2109375,21655
1178.359375,21706
1180.59375,21714
1182.6796875,21697
1183.59375,21697
1184.765625,21710
1185.6875,21713
1186.8671875,21715
1187.9453125,21710
1189.1328125,21709
1191.234375,21671
1192.6171875,21683
1194.3203125,21706
1196.234375,21701
1197.390625,21682
1199.4921875,21684
1200.8203125,21694
1202.6484375,21707
1204.0078125,21710
1205.21875,21712
1207.3359375,21707
1208.7890625,21659
1211.8359375,21624
1213.5234375,21687
1214.6328125,21689
1215.9609375,21705
1216.96875,21710
1219.09375,21675
1220.046875,21673
1223.3359375,21663
1225.46875,21679
1230.6796875,21676
1231.921875,21690
1233.296875,21620
1235.1171875,21626
1236.171875,21628
1237.1875,21638
1238.2109375,21660
1239.3671875,21583
1241.3984375,21631
1242.3828125,21690
1243.65625,21649
1244.625,21661
1246.234375,21626
1247.3203125,21640
1247.9609375,21633
1250.515625,21652
1252.1328125,21671
1253.1875,21676
1254.234375,21688
1255.3125,21651
1257.375,21648
1259.5078125,21631
1261.625,21680
1264.7578125,21669
1266.046875,21678
1266.9609375,21685
1267.9375,21689
1268.9296875,21712
1270.4453125,21713
1271.8984375,21670
1273.296875,21630
1274.5390625,21628
1276.4609375,21647
1277.3828125,21658
1278.453125,21673
1280.625,21662
1282.796875,21601
1283.7109375,21620
1286.234375,21685
1288.1953125,21685
1288.9609375,21664
1290.0,21691
1291.0234375,21685
1293.125,21641
1294.15625,21645
1295.203125,21661
1296.234375,21677
1297.2890625,21699
1299.4453125,21617
1300.515625,21626
1301.5625,21653
1302.71875,21602
1304.84375,21636
1305.90625,21620
1306.8984375,21634
1307.953125,21644
1309.0,21647
1310.0546875,21661
1311.5859375,21656
1313.2578125,21600
1315.546875,21629
1316.4453125,21625
1317.625,21704
1319.7421875,21617
1321.2890625,21621
1324.25,21630
1326.46875,21662
1328.53125,21686
1330.4921875,21687
1332.078125,21671
1334.015625,21648
1338.921875,21642
1340.015625,21643
1341.234375,21642
1343.390625,21645
1344.4375,21656
1346.375,21618
1349.4609375,21650
1351.6171875,21632
1353.6875,21635
1355.53125,21685
1356.8125,21610
1360.9296875,21634
1362.953125,21686
1364.0390625,21691
1366.203125,21590
1371.2734375,21608
1372.546875,21641
1373.5625,21655
1374.625,21635
1376.65625,21648
1380.71875,21628
1383.9609375,21646
1385.0390625,21655
1387.953125,21609
1393.7578125,21625
1396.4140625,21643
1398.515625,21697
1400.6484375,21680
1401.9296875,21683
1404.015625,21694
1405.1328125,21706
1407.65625,21648
1412.5390625,21641
1414.7265625,21642
1416.9609375,21609
1424.7578125,21659
1427.890625,21651
1432.6484375,21633
1434.2109375,21587
1443.1953125,21644
1447.2578125,21595
1450.4921875,21609
1456.6640625,21613
1459.8359375,21606
1463.21875,21606
1467.65625,21632
1470.9609375,21641
1474.125,21666
1476.5078125,21638
1478.5234375,21683
1479.9296875,21693
1481.5078125,21694
1486.078125,21675
1487.5625,21683
1489.4921875,21646
1493.421875,21642
1496.6484375,21640
