time [s],RR_interval_quality [NA](/api/datatype/1004/)
617.34765625,129
618.09765625,1
618.5859375,1
619.11328125,1
620.0078125,1
620.49609375,1
620.94921875,1
621.5625,129
622.10546875,1
622.625,1
623.19140625,1
623.7734375,1
624.3515625,1
625.2421875,129
625.80859375,1
626.24609375,129
626.59375,129
627.28125,1
627.953125,1
628.45703125,1
629.10546875,1
629.62109375,1
630.40625,129
630.6796875,129
631.11328125,129
631.6484375,1
632.24609375,1
632.9765625,1
633.234375,129
633.84765625,1
634.28125,129
634.87890625,1
635.46484375,1
635.8671875,129
636.47265625,1
636.890625,129
637.53125,1
638.546875,129
639.7890625,129
640.19140625,129
640.79296875,1
641.2578125,129
641.87109375,1
642.56640625,1
642.8359375,129
643.3671875,1
644.25390625,129
644.734375,1
645.00390625,129
645.48828125,1
646.1953125,1
646.5625,129
647.12890625,1
647.79296875,1
648.234375,129
648.8046875,1
649.41015625,1
649.84375,129
650.375,1
650.99609375,129
651.44921875,1
651.73828125,129
652.25,1
653.01953125,1
653.73828125,1
654.40625,1
654.66796875,129
655.484375,1
655.8046875,129
656.2578125,1
656.56640625,129
657.34765625,1
657.87890625,129
658.3828125,1
658.78515625,129
659.40234375,1
660.01953125,1
660.73046875,1
661.578125,1
662.0546875,129
662.6875,1
663.0859375,129
663.7109375,1
664.25390625,1
664.796875,1
665.87890625,129
667.47265625,129
667.7578125,129
668.18359375,129
668.609375,129
669.01171875,129
669.2890625,129
669.671875,1
670.15625,129
670.640625,1
671.14453125,1
671.625,1
672.25390625,129
672.921875,129
673.31640625,129
673.859375,1
674.57421875,129
674.890625,129
675.3359375,1
675.8984375,1
676.453125,1
677.0078125,1
677.76953125,129
678.05859375,129
678.55859375,1
678.828125,129
679.40625,1
679.8671875,129
680.1875,129
680.8125,1
681.5,1
681.8046875,129
682.4453125,1
683.42578125,129
683.734375,129
684.015625,1
684.72265625,1
685.31640625,1
685.66015625,129
686.3671875,1
686.73046875,129
687.26953125,1
687.91015625,1
688.3203125,129
688.6328125,129
688.921875,129
689.45703125,129
690.01171875,1
690.60546875,1
691.18359375,1
691.671875,1
692.328125,1
692.73828125,129
693.38671875,1
693.78125,1
694.25390625,1
694.609375,129
695.21484375,1
695.61328125,1
696.6953125,129
697.34765625,1
698.04296875,1
699.0859375,129
699.58984375,129
700.08203125,1
700.67578125,1
701.16015625,1
701.609375,1
702.34375,129
702.88671875,1
703.28125,129
703.72265625,1
704.9765625,129
705.34765625,1
705.734375,1
706.42578125,1
706.91015625,1
708.01171875,129
708.57421875,1
709.0390625,1
709.3046875,129
709.73046875,1
710.1328125,1
711.55078125,129
711.91796875,1
712.6875,129
713.4765625,129
714.03125,129
714.78515625,129
715.48828125,1
716.140625,1
716.56640625,1
717.48046875,1
717.87109375,1
718.6171875,1
719.1015625,129
719.57421875,129
720.3125,1
720.9296875,1
721.80078125,1
722.578125,1
722.90625,129
723.3984375,129
723.71484375,129
724.34765625,1
725.0390625,1
725.65234375,1
726.09375,129
726.69921875,1
727.2265625,1
727.84765625,1
728.34375,129
728.640625,129
729.06640625,129
729.4765625,129
730.02734375,1
730.9140625,129
731.2890625,129
731.73046875,129
732.1953125,1
732.80078125,129
733.3203125,1
733.8359375,1
734.375,1
735.0078125,129
735.9296875,129
736.55859375,1
736.81640625,129
737.140625,129
737.3984375,129
737.734375,129
738.203125,1
738.57421875,1
738.9609375,1
739.3046875,1
739.87890625,1
740.453125,1
740.98046875,1
741.41015625,1
742.2734375,129
742.625,1
742.9921875,1
743.70703125,129
744.44921875,129
744.8515625,1
745.5390625,129
746.21875,129
746.96875,129
747.35546875,1
747.94921875,1
748.46875,1
748.8671875,1
749.3515625,129
749.9921875,1
750.6328125,1
751.25,1
751.89453125,1
752.7109375,1
753.28515625,1
754.30859375,129
755.25,129
755.52734375,129
756.03515625,129
756.94921875,129
757.7890625,1
758.12109375,129
758.515625,129
758.90234375,129
759.17578125,129
759.9609375,1
760.5625,129
761.046875,129
761.46875,129
762.01171875,1
762.68359375,1
763.6015625,1
764.1875,1
764.73046875,1
765.40625,1
765.6640625,129
766.515625,129
766.875,129
767.4921875,1
768.015625,1
768.63671875,1
770.0234375,129
770.3203125,129
771.5859375,129
772.03125,129
772.75390625,1
773.0390625,129
773.8515625,1
774.51953125,1
775.01171875,129
775.765625,1
776.1796875,129
776.90625,1
777.29296875,129
777.55078125,129
777.875,129
778.6796875,1
779.390625,1
780.20703125,1
780.5625,129
781.0390625,129
781.703125,1
781.98828125,129
782.44921875,129
782.91015625,129
783.51953125,129
784.03125,1
784.8828125,1
785.57421875,1
786.30078125,1
787.3984375,129
787.765625,129
788.51171875,1
788.99609375,129
789.41015625,1
789.703125,129
790.203125,1
791.0859375,1
791.58203125,1
792.42578125,1
792.9921875,1
794.10546875,129
794.49609375,129
794.89453125,1
795.25390625,1
795.6484375,1
796.80078125,129
797.265625,1
798.51953125,129
798.859375,1
799.609375,129
800.53515625,129
801.265625,1
801.78515625,1
802.07421875,129
802.53125,1
803.328125,1
803.80078125,1
804.47265625,1
805.34765625,1
806.0078125,1
806.6953125,1
807.44921875,1
808.84375,129
809.82421875,1
810.42578125,129
811.10546875,1
811.62890625,129
812.296875,1
812.85546875,1
813.34375,129
814.16796875,1
814.53515625,129
815.3125,1
816.19140625,129
816.703125,129
817.2265625,1
817.7578125,1
818.34765625,1
818.8828125,1
819.53125,129
820.69140625,129
821.69921875,129
822.7109375,129
823.5859375,129
824.1484375,1
824.70703125,1
825.24609375,1
825.84765625,1
826.90625,129
827.41015625,1
827.94140625,1
828.5234375,1
829.19921875,1
829.6328125,129
830.2734375,1
830.8046875,1
831.0703125,129
831.33203125,129
831.84765625,1
832.62109375,129
833.55078125,129
833.9296875,129
834.48828125,1
834.9609375,1
835.56640625,1
836.02734375,1
836.62109375,1
837.6171875,129
838.1640625,1
838.65234375,1
839.16015625,1
839.4765625,129
839.85546875,129
840.7890625,129
841.41015625,1
841.8515625,129
842.421875,1
843.0546875,1
843.48046875,129
843.984375,1
844.62109375,1
845.33203125,1
846.046875,1
846.32421875,129
846.59375,129
847.05078125,129
847.671875,1
848.72265625,129
849.75,129
850.015625,129
851.16015625,129
851.49609375,129
851.75390625,129
853.10546875,129
854.3359375,129
854.83203125,129
855.5390625,1
856.015625,1
856.6875,1
857.171875,1
857.55078125,129
859.1953125,129
859.5078125,129
860.3046875,129
861.23828125,129
861.93359375,1
862.2734375,129
862.7421875,1
863.09375,129
863.40234375,129
864.40234375,129
865.10546875,1
865.93359375,1
866.22265625,129
867.13671875,1
868.2890625,1
869.1796875,1
869.55078125,129
870.09375,129
870.4921875,129
871.09765625,129
871.625,129
872.5078125,1
873.24609375,1
874.26953125,1
874.65625,129
875.23046875,1
876.0,1
876.29296875,129
876.65234375,1
877.296875,1
878.015625,1
878.36328125,1
879.05078125,1
879.5546875,129
880.02734375,1
880.32421875,129
881.3125,1
881.6328125,129
882.5546875,1
882.953125,1
883.2109375,1
883.80078125,1
884.9296875,1
885.99609375,1
886.2734375,1
886.58203125,1
886.984375,1
887.85546875,1
888.24609375,1
888.671875,1
889.3046875,1
889.9140625,1
890.265625,1
890.78515625,129
891.15234375,1
891.41796875,129
891.95703125,1
892.41796875,1
892.9609375,1
893.609375,1
894.2109375,1
894.71484375,1
895.3125,1
895.80078125,1
896.19921875,129
896.59375,129
897.12890625,1
897.51953125,1
898.0,1
898.55859375,1
899.140625,1
899.64453125,1
900.7265625,129
901.66015625,129
902.359375,129
902.84375,1
903.44140625,1
903.7421875,129
904.546875,129
905.11328125,1
905.58203125,1
906.34765625,129
906.6640625,129
907.1796875,1
908.5703125,129
908.83984375,129
909.48828125,129
909.95703125,1
910.5703125,1
911.58984375,129
911.8671875,1
912.4921875,1
912.8046875,1
913.26953125,1
913.78515625,1
914.25390625,1
914.82421875,1
915.46484375,1
916.05078125,1
916.56640625,129
917.43359375,129
917.72265625,129
918.16015625,1
918.75390625,1
919.29296875,1
919.9296875,1
920.54296875,1
920.99609375,1
922.1875,129
922.67578125,1
923.4296875,129
923.86328125,129
924.3671875,1
925.0390625,1
925.5,1
926.0390625,129
926.53125,1
927.19921875,1
928.265625,129
928.5859375,129
928.96875,129
929.921875,129
930.45703125,1
931.29296875,129
932.05859375,129
932.5390625,1
932.828125,129
933.12109375,129
933.84375,1
934.85546875,1
935.33203125,1
935.73046875,129
936.3984375,1
937.2109375,1
937.51953125,129
937.99609375,1
938.5078125,1
939.7734375,129
940.04296875,129
940.79296875,1
941.34765625,1
941.8671875,1
942.2109375,129
942.6875,1
943.09765625,129
943.59375,1
944.6171875,129
945.1328125,1
945.765625,129
946.2421875,1
946.765625,1
947.9375,129
948.66015625,129
949.0546875,129
949.52734375,1
950.1328125,1
950.6328125,1
951.15625,1
951.74609375,1
952.32421875,1
952.84375,1
953.43359375,1
953.69140625,129
953.9765625,129
954.44921875,1
955.0234375,1
955.55078125,1
956.1796875,129
956.71875,1
957.28515625,1
958.14453125,129
958.9453125,129
959.3984375,129
960.10546875,1
960.5390625,129
961.140625,1
961.625,1
962.23828125,1
962.75,1
963.38671875,1
963.9921875,1
964.453125,129
965.53125,129
966.0625,1
966.59375,1
967.15234375,1
967.71484375,1
968.23046875,1
968.70703125,1
969.3828125,129
969.65234375,129
970.03515625,129
970.49609375,1
971.0859375,1
971.78125,1
972.6484375,129
973.234375,1
973.6953125,1
974.39453125,1
974.8203125,129
975.31640625,1
975.94921875,1
976.625,1
977.01953125,129
977.90625,129
978.23828125,129
979.06640625,1
979.46875,129
979.87890625,129
980.48828125,1
981.51171875,129
982.3671875,129
982.77734375,1
983.28515625,129
983.71875,1
984.046875,1
984.31640625,129
984.58984375,129
985.01953125,1
985.54296875,129
986.08203125,129
986.6484375,1
987.13671875,1
988.25390625,129
988.5859375,129
989.59765625,129
989.96484375,129
990.5390625,1
991.10546875,1
991.69921875,1
992.2890625,1
992.88671875,1
993.921875,129
994.41015625,1
994.71875,129
995.0,129
995.25390625,129
996.1171875,129
996.60546875,1
996.90234375,129
997.72265625,129
998.234375,1
998.84765625,1
999.41015625,1
1000.4765625,129
1001.15625,1
1001.64453125,1
1002.078125,1
1002.7421875,129
1003.078125,129
1003.33203125,129
1003.84765625,1
1004.3828125,1
1005.1640625,129
1005.9296875,129
1006.3359375,129
1006.75,1
1007.16796875,1
1007.98046875,1
1008.359375,1
1009.0390625,1
1009.68359375,1
1010.26953125,1
1010.578125,129
1011.046875,1
1011.5078125,1
1011.765625,129
1012.30859375,129
1012.67578125,1
1013.203125,1
1013.90234375,129
1014.27734375,1
1015.078125,1
1015.61328125,1
1015.97265625,1
1016.39453125,1
1016.8359375,1
1017.234375,1
1017.97265625,129
1018.91796875,129
1019.53515625,129
1020.08984375,129
1020.5546875,1
1021.27734375,1
1022.09375,1
1022.6171875,129
1023.125,129
1023.44140625,129
1023.890625,1
1024.26953125,1
1025.078125,1
1025.41015625,129
1026.14453125,1
1026.72265625,129
1027.1953125,129
1027.6171875,129
1028.32421875,1
1028.6953125,129
1029.7109375,1
1030.0390625,129
1030.8125,1
1031.296875,1
1031.73046875,1
1032.2265625,1
1032.52734375,129
1033.0625,1
1033.3359375,129
1034.1015625,129
1034.65234375,1
1035.01171875,129
1035.3359375,1
1035.87109375,1
1036.37109375,1
1037.04296875,129
1037.8828125,129
1038.484375,1
1038.90234375,1
1039.4921875,1
