time [s],RR_interval_quality [NA](/api/datatype/1004/)
5.23046875,129
5.6171875,129
6.43359375,129
7.44140625,129
8.40234375,129
8.91015625,129
9.78125,129
10.29296875,129
10.8515625,129
11.44140625,129
11.8984375,129
12.81640625,1
13.125,129
13.9921875,1
14.26953125,129
14.875,129
15.39453125,129
15.75,129
16.66796875,1
17.01953125,129
17.51953125,1
17.78515625,129
18.60546875,1
18.90625,129
19.2578125,1
19.80859375,1
20.2109375,1
20.6484375,129
21.10546875,129
22.12890625,129
22.47265625,1
22.88671875,129
23.7734375,129
24.671875,1
25.0546875,1
25.58984375,1
26.17578125,129
26.48046875,129
27.4453125,1
27.78515625,1
28.3125,1
28.58203125,129
29.21484375,1
29.87890625,129
30.48046875,129
30.87890625,129
31.8046875,1
33.29296875,129
34.453125,1
34.96875,1
35.57421875,1
35.86328125,129
36.5,1
36.94921875,129
37.44140625,1
37.94140625,1
38.41015625,1
39.3828125,129
40.34765625,1
40.66015625,129
41.35546875,1
41.8828125,1
42.3671875,1
42.75,129
43.80859375,129
44.91796875,129
46.01953125,129
46.65625,129
47.5234375,129
48.12890625,1
49.0625,1
49.3828125,129
50.1015625,1
50.63671875,1
51.50390625,1
51.79296875,129
52.37890625,1
53.26953125,1
54.24609375,1
54.74609375,129
55.1171875,129
55.83203125,129
56.1640625,129
56.55078125,129
57.23828125,129
58.0078125,1
58.4453125,129
59.08203125,1
59.73046875,1
60.66796875,1
61.59375,1
62.52734375,1
62.80859375,129
63.453125,1
64.37890625,129
65.30859375,1
65.60546875,129
66.25,1
66.52734375,129
67.1875,1
68.1484375,1
68.40234375,129
69.15234375,1
69.53125,129
69.984375,129
70.515625,129
71.1796875,1
71.87109375,1
72.23046875,129
72.703125,129
73.23828125,129
73.7265625,1
74.62890625,129
76.265625,129
76.64453125,129
77.27734375,129
77.78515625,1
78.16796875,129
80.1640625,129
80.58203125,1
81.15625,1
84.0703125,129
84.63671875,1
85.55078125,129
86.08203125,1
86.4453125,129
86.82421875,1
87.3359375,129
88.20703125,129
88.7578125,129
89.1015625,1
90.28125,129
90.84375,1
91.27734375,129
92.01953125,129
92.62890625,1
93.00390625,129
93.87109375,129
94.45703125,1
95.37109375,129
95.68359375,129
97.109375,129
97.80859375,1
98.2890625,1
98.9609375,1
99.82421875,1
100.890625,1
101.5859375,1
102.39453125,1
102.8984375,129
104.33203125,129
105.03125,1
105.29296875,129
106.0625,1
107.4453125,129
108.9609375,129
109.2578125,129
109.72265625,129
111.7421875,129
112.23046875,129
112.625,129
113.3046875,1
113.6484375,129
114.37890625,1
115.12890625,1
115.61328125,129
116.3671875,1
117.46875,129
118.234375,1
119.1875,1
119.81640625,1
120.171875,129
120.7265625,129
121.1796875,129
121.57421875,129
121.859375,129
122.65625,1
123.5625,1
124.71875,129
125.59765625,1
125.90625,129
126.60546875,1
127.33984375,1
127.77734375,129
128.5,1
129.31640625,1
129.6796875,129
130.0625,129
130.421875,129
130.7421875,129
131.52734375,1
132.7265625,129
134.1640625,129
134.51171875,129
135.01953125,129
135.44140625,129
135.8046875,129
136.28515625,129
137.1875,1
137.8125,1
138.796875,129
139.12890625,1
139.77734375,129
140.41015625,1
140.94921875,1
141.40625,129
141.671875,129
142.0234375,1
142.5546875,1
143.51171875,1
144.125,1
145.15625,129
146.40625,129
147.265625,1
147.765625,129
148.76953125,1
149.11328125,1
149.4765625,129
150.11328125,1
150.46484375,1
151.00390625,1
151.328125,1
152.9296875,129
153.45703125,1
153.80859375,1
154.56640625,129
155.03515625,129
155.87890625,129
157.40234375,129
157.6796875,129
158.83203125,129
159.40625,129
159.88671875,129
160.35546875,129
160.75,1
161.0234375,1
161.5859375,1
162.18359375,1
162.80078125,1
163.37890625,1
164.015625,1
164.59375,1
165.15625,1
165.76171875,1
166.32421875,1
166.91015625,1
167.47265625,1
168.10546875,1
168.40625,129
168.84375,129
169.2109375,129
169.83984375,1
170.7265625,129
170.9921875,129
171.83984375,129
172.125,129
172.61328125,1
173.23828125,1
173.55078125,129
174.34765625,1
174.85546875,129
175.48046875,1
176.03515625,1
176.296875,129
176.57421875,129
177.1484375,1
177.44140625,1
177.85546875,129
178.27734375,129
178.77734375,1
179.2421875,1
180.03515625,129
180.9453125,129
181.734375,1
182.26953125,1
182.59375,129
183.12890625,1
183.8984375,1
184.44140625,1
185.03515625,1
185.60546875,1
185.890625,129
186.609375,1
187.3203125,1
187.62109375,129
188.2890625,1
188.80859375,129
189.28125,1
189.7734375,1
190.62109375,129
191.1875,1
192.04296875,129
192.49609375,129
192.90625,129
193.296875,129
193.7421875,1
194.0859375,129
194.9140625,1
195.40625,1
195.73828125,129
196.8984375,129
197.39453125,1
197.875,1
198.17578125,129
198.4375,129
199.171875,129
199.48046875,129
200.00390625,1
201.20703125,129
202.08984375,129
202.3984375,129
202.81640625,1
203.4140625,1
203.671875,129
204.5078125,129
204.9453125,1
205.59375,129
206.36328125,1
206.7109375,1
207.0625,129
207.43359375,129
207.71484375,1
208.10546875,1
208.70703125,1
209.2421875,1
209.73828125,1
210.28515625,1
210.828125,1
211.3984375,1
212.41796875,129
212.98046875,1
213.2421875,129
213.78515625,1
214.3359375,1
215.375,129
216.05078125,1
216.43359375,129
216.953125,1
217.21875,129
217.796875,1
218.33984375,1
218.734375,129
218.99609375,129
219.7578125,129
220.390625,1
220.9375,1
221.94140625,129
222.39453125,129
223.03125,1
223.34765625,129
223.94921875,1
224.6484375,1
225.125,1
225.625,1
226.16796875,1
226.640625,1
227.1171875,1
227.625,1
228.01953125,129
228.61328125,1
229.328125,129
229.96875,129
230.515625,1
230.7734375,129
231.41015625,129
231.8515625,1
232.3203125,1
233.2421875,129
233.515625,129
234.14453125,1
234.484375,129
234.7578125,129
235.03515625,129
235.7734375,1
236.36328125,1
236.81640625,129
237.21875,1
237.8203125,1
238.68359375,129
239.32421875,1
239.75,1
240.703125,1
241.125,1
241.51953125,1
241.96875,1
242.68359375,129
242.98828125,129
244.22265625,129
245.48828125,129
246.72265625,129
247.234375,1
247.48828125,129
247.79296875,129
248.72265625,1
249.28515625,1
249.65234375,1
250.09375,1
251.04296875,1
251.41796875,1
251.72265625,1
252.50390625,1
252.8125,1
253.55078125,1
254.24609375,129
254.9140625,129
255.25390625,1
255.671875,129
256.16015625,129
256.63671875,1
257.1015625,1
257.81640625,1
258.12890625,1
258.79296875,1
259.28125,129
259.6796875,129
260.25,1
260.60546875,129
261.11328125,1
261.7734375,1
262.1015625,129
262.87109375,129
264.30078125,129
265.359375,129
265.73828125,129
266.34375,1
266.69921875,1
267.1640625,129
267.4765625,1
267.89453125,129
268.9140625,129
269.296875,1
269.76953125,129
270.29296875,1
270.62890625,1
271.484375,129
272.30859375,1
272.65625,1
273.53515625,1
274.19921875,1
274.96484375,1
275.79296875,1
276.52734375,1
276.796875,129
277.76171875,1
279.00390625,129
279.796875,1
280.23828125,129
280.96875,1
281.5,129
281.7890625,129
282.31640625,129
282.78515625,129
283.23046875,129
283.50390625,129
283.98046875,129
284.70703125,1
284.98046875,129
285.234375,1
285.75390625,1
286.484375,1
287.05078125,1
287.44140625,129
287.96875,1
288.30078125,129
288.625,129
289.27734375,129
289.88671875,1
291.13671875,129
291.609375,1
292.12890625,1
292.58203125,1
292.921875,129
293.17578125,129
293.62890625,1
294.16015625,1
295.00390625,129
295.453125,1
296.69921875,129
297.02734375,1
297.54296875,1
297.98828125,1
298.54296875,1
299.03125,1
299.38671875,129
299.8984375,1
300.46484375,1
300.97265625,1
301.47265625,1
301.9921875,1
302.5625,1
303.01953125,1
304.03125,129
304.65625,129
305.22265625,1
305.6328125,129
306.22265625,1
306.70703125,1
307.21484375,1
308.015625,129
308.41015625,129
309.2421875,129
309.58984375,129
309.98046875,129
310.43359375,1
311.25390625,1
312.265625,1
312.54296875,129
313.015625,1
313.5234375,1
314.1171875,1
314.58203125,1
314.96484375,129
315.61328125,1
