time [s],step [Step](/api/datatype/52/)
1.0,1
1.421875,2
2.25,3
91.515625,4
120.9375,5
121.4375,6
121.84375,7
122.90625,8
142.421875,9
155.109375,10
158.4375,11
158.859375,12
160.1875,13
161.28125,14
161.859375,15
162.484375,16
163.078125,17
163.703125,18
164.4375,19
164.9375,20
165.4375,21
166.046875,22
166.609375,23
167.21875,24
167.796875,25
168.40625,26
168.921875,27
169.5625,28
170.140625,29
170.71875,30
171.265625,31
171.859375,32
172.375,33
173.0,34
173.5,35
174.078125,36
174.625,37
175.203125,38
175.75,39
176.3125,40
176.84375,41
177.4375,42
177.9375,43
178.5,44
179.0,45
179.609375,46
180.140625,47
180.703125,48
181.21875,49
181.765625,50
182.296875,51
182.890625,52
183.40625,53
184.0,54
184.546875,55
185.140625,56
185.65625,57
186.234375,58
186.796875,59
187.359375,60
187.921875,61
188.625,62
189.078125,63
189.609375,64
190.171875,65
190.734375,66
191.265625,67
191.8125,68
192.296875,69
192.84375,70
193.390625,71
193.921875,72
194.421875,73
195.0,74
195.546875,75
196.09375,76
196.578125,77
197.140625,78
197.640625,79
198.203125,80
198.703125,81
199.25,82
199.734375,83
200.28125,84
200.796875,85
201.3125,86
201.8125,87
202.375,88
202.875,89
203.421875,90
203.921875,91
204.5,92
205.03125,93
205.5625,94
206.078125,95
206.65625,96
207.171875,97
207.703125,98
208.21875,99
208.78125,100
209.28125,101
209.859375,102
210.375,103
210.921875,104
211.4375,105
211.984375,106
212.484375,107
213.046875,108
213.546875,109
214.078125,110
214.578125,111
215.140625,112
215.609375,113
216.1875,114
216.6875,115
217.234375,116
217.765625,117
218.3125,118
218.8125,119
219.375,120
219.875,121
220.4375,122
220.96875,123
221.484375,124
222.0,125
222.546875,126
223.046875,127
223.625,128
224.109375,129
224.6875,130
225.203125,131
225.734375,132
226.25,133
226.796875,134
227.296875,135
227.859375,136
228.34375,137
228.90625,138
229.390625,139
229.96875,140
230.46875,141
231.015625,142
231.53125,143
232.078125,144
232.59375,145
233.171875,146
233.65625,147
234.21875,148
234.75,149
235.34375,150
235.84375,151
236.421875,152
237.0,153
237.484375,154
238.03125,155
238.8125,156
239.5,157
240.671875,158
246.140625,159
251.328125,160
251.859375,161
252.296875,162
252.890625,163
253.375,164
253.90625,165
254.359375,166
254.921875,167
255.375,168
255.90625,169
256.4375,170
256.90625,171
257.359375,172
257.90625,173
258.375,174
258.90625,175
259.375,176
259.890625,177
260.34375,178
260.890625,179
261.34375,180
261.875,181
262.359375,182
262.890625,183
263.40625,184
263.921875,185
264.375,186
264.921875,187
265.390625,188
265.921875,189
266.40625,190
266.9375,191
267.40625,192
267.9375,193
268.421875,194
268.953125,195
269.421875,196
269.921875,197
270.390625,198
270.953125,199
271.421875,200
271.953125,201
272.4375,202
272.96875,203
273.4375,204
274.0,205
274.453125,206
274.984375,207
275.484375,208
276.0,209
276.453125,210
277.015625,211
277.515625,212
278.015625,213
278.453125,214
279.015625,215
279.484375,216
280.015625,217
280.46875,218
281.015625,219
281.515625,220
282.015625,221
282.46875,222
283.015625,223
283.484375,224
284.015625,225
284.484375,226
285.03125,227
285.5,228
286.03125,229
286.5625,230
287.0625,231
287.578125,232
288.078125,233
288.546875,234
289.125,235
289.578125,236
290.125,237
290.625,238
291.140625,239
291.625,240
292.1875,241
292.640625,242
293.203125,243
293.671875,244
294.21875,245
294.6875,246
295.21875,247
295.671875,248
296.25,249
296.734375,250
297.25,251
297.71875,252
298.265625,253
298.75,254
299.265625,255
299.59375,256
300.234375,257
300.703125,258
301.265625,259
301.734375,260
302.265625,261
302.734375,262
303.265625,263
303.71875,264
304.28125,265
304.703125,266
305.234375,267
305.703125,268
306.25,269
306.71875,270
307.25,271
307.703125,272
308.265625,273
308.71875,274
309.25,275
309.703125,276
310.25,277
310.71875,278
311.234375,279
311.6875,280
312.25,281
312.71875,282
313.234375,283
