time [s],inspiration [NA](/api/datatype/34/)
471.2265625,21369
473.1640625,21384
475.2265625,21389
477.5078125,21378
479.7109375,21382
481.96875,21384
484.2578125,21378
486.8828125,21391
489.0703125,21391
491.0546875,21398
493.4609375,21394
495.7890625,21372
497.96875,21383
500.453125,21401
502.9375,21399
505.8046875,21396
508.6953125,21401
512.0390625,21394
514.6796875,21384
517.1328125,21394
519.4609375,21387
522.75,21432
526.1796875,21371
528.2578125,21382
530.3828125,21394
532.4375,21383
534.359375,21366
536.15625,21375
538.3984375,21387
541.3359375,21392
543.2734375,21398
545.2734375,21387
546.953125,21366
549.2109375,21405
551.703125,21394
554.28125,21403
557.265625,21377
559.734375,21397
562.296875,21390
564.421875,21398
566.9140625,21398
569.8125,21396
572.9921875,21393
575.125,21408
577.4765625,21400
579.8515625,21399
582.3046875,21400
586.171875,21365
588.640625,21368
590.46875,21364
593.1484375,21382
595.5,21375
597.6328125,21368
602.6328125,21375
604.375,21356
606.3984375,21362
608.625,21375
610.9765625,21380
613.6328125,21402
615.9453125,21399
618.40625,21394
621.09375,21396
624.9453125,21393
627.8828125,21386
630.6015625,21384
633.140625,21394
635.6796875,21403
638.21875,21404
640.4296875,21399
642.1953125,21385
644.6484375,21402
646.9453125,21396
649.2578125,21394
652.015625,21412
654.7421875,21396
657.2578125,21399
659.5546875,21395
661.984375,21396
664.2265625,21391
666.5390625,21405
669.0078125,21384
671.53125,21384
673.8046875,21402
676.34375,21396
678.5390625,21394
680.9453125,21398
683.2265625,21401
685.3125,21395
687.890625,21378
689.8828125,21387
691.765625,21385
693.9609375,21386
696.125,21401
700.0625,21388
702.4375,21401
704.84375,21408
707.1015625,21393
709.328125,21376
711.53125,21377
714.0,21402
716.6484375,21400
718.921875,21379
721.390625,21409
723.6796875,21392
726.0234375,21392
728.515625,21404
731.1796875,21402
733.7578125,21404
736.296875,21402
738.921875,21406
741.59375,21406
743.9921875,21394
746.3046875,21392
748.59375,21413
751.2109375,21410
753.8515625,21396
756.046875,21390
758.1328125,21389
760.3515625,21387
762.390625,21388
764.5234375,21383
766.546875,21379
768.7734375,21382
770.625,21370
772.875,21391
775.171875,21404
777.4609375,21398
779.6484375,21397
781.953125,21401
784.1875,21401
786.6328125,21403
788.875,21400
791.1015625,21393
793.2109375,21386
795.3515625,21394
797.6328125,21398
800.1640625,21393
802.625,21391
805.4140625,21380
807.2890625,21381
809.296875,21375
811.140625,21359
812.9453125,21383
814.671875,21382
816.6171875,21395
818.59375,21394
820.59375,21375
824.0625,21381
826.2265625,21368
830.109375,21380
832.7421875,21377
835.8359375,21389
837.75,21369
839.7890625,21361
841.484375,21376
843.4453125,21380
845.2265625,21369
847.4453125,21396
849.265625,21389
851.1015625,21372
853.15625,21366
855.15625,21372
857.0234375,21368
859.640625,21369
862.140625,21386
864.40625,21370
866.4921875,21374
869.390625,21395
871.1953125,21383
873.1484375,21387
875.3046875,21392
877.4140625,21387
880.96875,21389
883.046875,21392
887.6796875,21357
889.6171875,21356
891.53125,21367
893.3984375,21363
895.2265625,21363
897.1484375,21357
898.8515625,21362
901.9296875,21343
904.7421875,21355
906.953125,21368
909.3203125,21376
911.0546875,21348
913.1640625,21348
915.234375,21378
917.8046875,21390
920.15625,21402
922.1015625,21372
924.5234375,21388
927.1015625,21394
929.4609375,21402
931.90625,21393
934.484375,21378
936.9453125,21387
939.421875,21390
942.203125,21390
944.4765625,21381
947.34375,21384
950.125,21391
953.03125,21387
955.796875,21402
958.6484375,21393
961.3828125,21388
963.8203125,21378
966.640625,21385
968.984375,21373
971.3203125,21374
973.921875,21396
976.359375,21388
978.6796875,21383
981.203125,21367
983.0703125,21357
984.78125,21351
987.125,21350
990.0703125,21371
991.6953125,21364
993.375,21374
995.0859375,21362
996.75,21352
998.234375,21345
999.921875,21347
1001.59375,21339
1003.203125,21354
1005.296875,21374
1007.296875,21410
1009.65625,21389
1011.828125,21393
1013.7890625,21395
1015.8828125,21400
1017.859375,21406
1020.140625,21419
1022.4921875,21414
1024.875,21417
1027.2890625,21420
1029.4375,21408
1031.5234375,21411
1033.5625,21424
1035.515625,21416
1037.9375,21442
1040.3046875,21427
1042.5234375,21425
1044.8515625,21434
1046.8359375,21423
1048.8515625,21410
1050.84375,21428
1052.78125,21421
1054.6953125,21403
1056.6875,21412
1058.640625,21399
1060.0546875,21370
1061.3515625,21323
1063.0234375,21364
1064.296875,21375
1066.3828125,21339
1067.6015625,21400
1069.0390625,21419
1070.6328125,21428
1072.2890625,21382
1073.859375,21378
1075.6484375,21375
1077.3203125,21360
1078.890625,21361
1080.515625,21352
1082.34375,21385
1084.265625,21362
1086.1328125,21356
1087.7265625,21369
1089.40625,21386
1091.4453125,21391
1093.171875,21377
1095.09375,21389
1096.859375,21376
1099.0546875,21396
1100.984375,21385
1102.8828125,21378
1104.8046875,21388
1106.59375,21388
1108.5703125,21398
1110.3203125,21399
1112.078125,21404
1113.671875,21401
1115.609375,21405
1117.6953125,21402
1119.484375,21386
1121.4921875,21419
1123.2578125,21379
1126.421875,21368
1127.71875,21366
1129.453125,21373
1134.46875,21404
1136.8671875,21379
1138.9765625,21397
1140.8828125,21392
1142.8515625,21389
1144.90625,21401
1146.7265625,21383
1148.6328125,21394
1150.6875,21397
1152.4765625,21375
1154.3515625,21371
1156.90625,21382
1159.75,21357
1161.7734375,21386
1163.984375,21363
1167.109375,21343
1169.078125,21353
1170.75,21332
1173.640625,21377
1175.6015625,21373
1177.515625,21376
1179.5078125,21373
1182.03125,21394
1184.2890625,21381
1186.1171875,21381
1188.203125,21397
1190.171875,21394
1192.21875,21393
1193.984375,21370
1196.375,21359
1197.828125,21371
1200.234375,21444
1202.28125,21401
1204.0859375,21388
1206.1171875,21376
1207.9375,21378
1209.7421875,21360
1211.28125,21374
1213.2578125,21383
1215.1796875,21359
1216.7265625,21394
1218.859375,21388
1220.703125,21372
1222.3515625,21386
1224.3359375,21390
1226.5625,21389
1229.890625,21401
1232.7265625,21365
1234.8828125,21375
1237.765625,21390
1239.59375,21327
1241.8515625,21330
1245.703125,21384
1248.390625,21356
1250.6640625,21359
1253.5625,21354
1255.8828125,21341
1259.7109375,21354
1261.8046875,21357
1264.625,21349
1269.1640625,21357
1272.15625,21370
1276.6796875,21342
1280.6015625,21376
1282.40625,21351
1285.3671875,21361
1289.109375,21374
1293.2578125,21399
1295.5859375,21347
1297.7109375,21331
1299.5625,21363
1302.1015625,21396
1304.484375,21396
1306.625,21387
1308.6171875,21391
1310.703125,21395
1312.90625,21397
1314.9609375,21397
1316.953125,21393
1319.1484375,21400
1321.2578125,21398
1323.3359375,21406
1325.4453125,21404
1327.390625,21384
1329.28125,21384
1331.1640625,21368
1333.140625,21382
1337.296875,21359
1339.40625,21347
1342.78125,21345
1346.984375,21388
1348.6015625,21338
1351.421875,21364
1354.828125,21366
1356.4609375,21365
1358.8203125,21357
1360.7109375,21379
1362.859375,21383
1365.0078125,21395
1366.84375,21368
1368.7734375,21381
1370.65625,21389
1372.6015625,21389
1374.734375,21395
1376.875,21397
1379.0703125,21395
1381.5546875,21408
1383.7890625,21388
1385.828125,21394
1387.828125,21391
1389.640625,21388
1391.2734375,21388
1393.078125,21378
1394.9296875,21376
1396.8515625,21394
1398.9375,21389
1401.0546875,21401
1403.3125,21394
1405.375,21398
1407.5,21396
1409.65625,21396
1412.234375,21401
1414.34375,21388
1416.46875,21397
1418.875,21404
1421.3125,21394
1423.5078125,21394
1425.9140625,21403
1428.0625,21397
1430.2578125,21405
1432.7734375,21409
1434.7734375,21403
1436.9921875,21398
1438.921875,21371
1440.5546875,21385
1442.359375,21359
1444.1171875,21350
1446.03125,21344
1447.09375,21381
1448.921875,21379
1452.96875,21377
1455.0,21380
1457.421875,21364
1459.6484375,21381
1462.3984375,21378
1465.8515625,21366
1469.6015625,21396
1471.125,21375
1472.6640625,21369
1475.3125,21371
1478.0703125,21369
1481.609375,21399
1484.5390625,21360
1486.265625,21373
1488.609375,21318
1492.234375,21360
1495.1953125,21363
1498.1015625,21355
1499.9296875,21352
1507.0078125,21409
1508.609375,21389
1510.3046875,21399
1512.1875,21346
1514.296875,21338
1516.5625,21338
1518.7578125,21259
1520.203125,21365
1522.5078125,15089
1525.03125,21168
1526.21875,21209
1527.6640625,22028
1529.03125,22179
1530.671875,23354
1531.7265625,22972
1532.3359375,23011
1533.078125,23025
1536.046875,23291
1537.28125,23565
1539.2578125,23564
1540.0859375,23747
1541.3671875,23646
1543.1796875,23319
1543.9375,23295
