time [s],RR_interval [s/256](/api/datatype/18/)
169.76171875,146
170.32421875,144
170.8984375,147
171.4609375,144
172.015625,142
172.59375,148
173.15234375,143
173.71484375,144
174.28515625,146
174.84375,143
175.42578125,149
175.96875,139
176.50390625,137
177.10546875,154
177.7109375,155
178.265625,142
178.8046875,138
179.359375,142
179.94921875,151
180.51953125,146
181.078125,143
181.63671875,143
182.234375,153
182.77734375,139
183.32421875,140
183.9296875,155
184.48046875,141
185.02734375,140
185.58203125,142
186.18359375,154
186.703125,133
187.3125,156
187.890625,148
188.4375,140
189.03125,152
189.609375,148
190.17578125,145
190.71875,139
191.87109375,295
192.4296875,143
192.95703125,135
193.48828125,136
194.12109375,162
194.67578125,142
195.24609375,146
195.82421875,148
196.35546875,136
196.91796875,144
197.45703125,138
197.98046875,134
198.5859375,155
199.15234375,145
199.70703125,142
200.27734375,146
200.83203125,142
201.39453125,144
201.97265625,148
202.5234375,141
203.11328125,151
203.671875,143
204.23046875,143
204.8125,149
205.3671875,142
205.94921875,149
206.50390625,142
207.09765625,152
207.64453125,140
208.24609375,154
208.78125,137
209.35546875,147
209.91015625,142
210.45703125,140
211.046875,151
211.6328125,150
212.19921875,145
212.78125,149
213.34375,144
213.91796875,147
214.4609375,139
214.73046875,69
215.1171875,99
215.65234375,137
215.90625,65
216.296875,100
217.03515625,189
217.578125,139
218.11328125,137
218.6875,147
219.25390625,145
219.91796875,170
220.4765625,143
221.046875,146
221.58984375,139
222.140625,141
222.6953125,142
223.28125,150
223.828125,140
224.36328125,137
224.94140625,148
225.5078125,145
226.0703125,144
226.6328125,144
227.1796875,140
227.765625,150
228.33203125,145
228.8984375,145
229.45703125,143
230.01953125,144
230.57421875,142
231.140625,145
231.7109375,146
232.24609375,137
232.5,65
232.83984375,87
233.42578125,150
234.0,147
234.5703125,146
235.14453125,147
235.703125,143
236.27734375,147
236.80859375,136
237.40234375,152
237.98828125,150
238.53125,139
239.1484375,158
239.72265625,147
240.296875,147
240.8671875,146
241.4140625,140
242.01953125,155
242.60546875,150
243.1796875,147
243.73046875,141
244.015625,73
244.29296875,71
244.8125,133
245.421875,156
246.04296875,159
246.57421875,136
247.19140625,158
247.7421875,141
248.265625,134
248.81640625,141
249.4609375,165
249.91015625,115
250.5625,167
251.15234375,151
251.7109375,143
252.28515625,147
252.83203125,140
253.4453125,157
253.97265625,135
254.53515625,144
255.66796875,290
256.27734375,156
256.8046875,135
257.38671875,149
257.94921875,144
258.546875,153
259.109375,144
259.61328125,129
260.24609375,162
260.7890625,139
261.359375,146
261.9296875,146
262.53125,154
263.0859375,142
263.6328125,140
264.2421875,156
264.796875,142
265.34375,140
265.6171875,70
265.8984375,72
266.484375,150
267.06640625,149
267.58203125,132
268.2109375,161
268.80078125,151
269.3359375,137
269.9375,154
270.48828125,141
271.04296875,142
271.61328125,146
272.20703125,152
272.7734375,145
273.34765625,147
273.9296875,149
274.52734375,153
275.09765625,146
275.70703125,156
276.265625,143
276.890625,160
277.62109375,187
278.23046875,156
278.51953125,74
279.12109375,154
279.76953125,166
280.44921875,174
281.00390625,142
281.625,159
282.20703125,149
282.7734375,145
283.37109375,153
283.9609375,151
284.5390625,148
285.11328125,147
285.7109375,153
286.2890625,148
286.87109375,149
287.4609375,151
288.05859375,153
288.6640625,155
289.3359375,172
289.87109375,137
290.1640625,75
290.8359375,172
291.24609375,105
292.265625,261
292.90234375,163
293.69921875,204
294.11328125,106
295.40625,331
295.92578125,133
297.48046875,398
297.7421875,67
298.55078125,207
299.140625,151
300.28125,292
300.7890625,130
302.6875,486
303.42578125,189
303.7734375,89
304.78515625,259
305.44140625,168
306.33984375,230
306.98046875,164
307.63671875,168
308.35546875,184
308.88671875,136
309.43359375,140
309.96875,137
310.515625,140
311.07421875,143
311.609375,137
312.140625,136
312.69921875,143
313.25,141
313.77734375,135
314.34765625,146
314.9375,151
315.45703125,133
316.0234375,145
316.5625,138
317.12109375,143
317.65234375,136
318.28125,161
318.91015625,161
319.6875,199
320.30859375,159
320.91796875,156
321.546875,161
322.16015625,157
322.66015625,128
323.3046875,165
323.86328125,143
324.3984375,137
324.984375,150
325.53125,140
326.125,152
326.71484375,151
327.2734375,143
327.89453125,159
328.5546875,169
329.16015625,155
329.76171875,154
330.3984375,163
330.94921875,141
331.5546875,155
332.109375,142
332.6875,148
333.25390625,145
333.82421875,146
334.40625,149
334.984375,148
335.5703125,150
336.1484375,148
336.72265625,147
337.27734375,142
337.92578125,166
338.578125,167
339.1328125,142
339.703125,146
340.3203125,158
340.9453125,160
341.9765625,264
342.640625,170
343.2890625,166
343.8125,134
344.43359375,159
345.01171875,148
345.60546875,152
346.1640625,143
346.79296875,161
347.34765625,142
347.8984375,141
348.484375,150
349.09765625,157
349.69921875,154
350.296875,153
350.88671875,151
351.52734375,164
352.0078125,123
352.58984375,149
353.0703125,123
354.2734375,308
355.01953125,191
355.66796875,166
356.7734375,283
357.66796875,229
357.96875,77
359.01171875,267
360.359375,345
361.6796875,338
362.5859375,232
362.89453125,79
364.1484375,321
364.87890625,187
366.39453125,388
368.3203125,493
368.90625,150
369.98828125,277
371.00390625,260
371.57421875,146
372.02734375,116
372.8046875,199
373.21875,106
374.01171875,203
374.2734375,67
374.6328125,92
375.05859375,109
375.609375,141
376.4453125,214
376.75,78
377.91796875,299
378.8125,229
379.28125,120
379.74609375,119
380.6171875,223
381.27734375,169
381.94921875,172
382.63671875,176
383.26171875,160
384.50390625,318
385.1328125,161
385.79296875,169
386.46875,173
387.0234375,142
387.66796875,165
387.96875,77
388.93359375,247
389.59375,169
390.21875,160
390.79296875,147
391.37890625,150
392.0,159
392.67578125,173
393.2890625,157
393.94140625,167
394.546875,155
395.1484375,154
395.78125,162
396.359375,148
396.90234375,139
397.4921875,151
398.1015625,156
398.78515625,175
399.3984375,157
400.078125,174
400.6484375,146
401.25390625,155
401.8671875,157
402.46484375,153
403.05078125,150
403.671875,159
404.26953125,153
404.91015625,164
405.546875,163
406.10546875,143
406.8203125,183
408.1953125,352
408.734375,138
409.359375,160
410.17578125,209
411.2421875,273
411.609375,94
412.06640625,117
412.52734375,118
413.0234375,127
413.640625,158
414.15234375,131
414.765625,157
415.37890625,157
415.94921875,146
416.359375,105
416.98046875,159
417.53515625,142
418.109375,147
418.64453125,137
419.13671875,126
419.65234375,132
420.296875,165
420.83203125,137
421.9609375,289
422.63671875,173
423.1796875,139
423.78515625,155
424.33203125,140
424.84765625,132
425.4453125,153
426.01171875,145
426.5078125,127
427.1484375,164
427.68359375,137
428.33984375,168
428.80078125,118
429.34375,139
429.921875,148
430.40234375,123
430.9609375,143
431.484375,134
432.08984375,155
432.84375,193
433.47265625,161
434.01953125,140
434.6015625,149
435.22265625,159
435.8046875,149
436.3828125,148
436.96484375,149
437.54296875,148
438.10546875,144
438.65625,141
439.2578125,154
439.88671875,161
440.5234375,163
441.13671875,157
441.78125,165
442.46484375,175
443.046875,149
443.6171875,146
444.2109375,152
444.83984375,161
445.4296875,151
446.5078125,276
447.13671875,161
447.7890625,167
448.359375,146
448.83203125,121
449.3984375,145
449.87890625,123
450.4765625,153
451.62109375,293
452.265625,165
453.2890625,262
453.74609375,117
454.23828125,126
454.91015625,172
455.45703125,140
455.74609375,74
456.30859375,144
456.65234375,88
457.21484375,144
458.546875,341
459.1484375,154
459.5625,106
460.48828125,237
460.82421875,86
461.71484375,228
462.1640625,115
462.48828125,83
462.74609375,66
464.3125,401
465.15234375,215
465.71484375,144
466.3125,153
466.765625,116
467.0703125,78
467.38671875,81
468.0390625,167
468.55859375,133
469.1640625,155
469.765625,154
470.38671875,159
470.92578125,138
471.5078125,149
472.06640625,143
472.59765625,136
473.23046875,162
473.7578125,135
474.30859375,141
474.92578125,158
475.53515625,156
476.71484375,302
477.3125,153
477.9140625,154
478.51953125,155
479.046875,135
479.609375,144
480.2109375,154
480.9609375,192
482.00390625,267
482.5078125,129
483.57421875,273
484.1015625,135
484.5859375,124
485.19921875,157
485.75390625,142
486.30078125,140
486.90234375,154
487.5234375,159
488.0703125,140
489.30859375,317
489.890625,149
490.4765625,150
491.0703125,152
491.66796875,153
492.28515625,158
492.875,151
493.515625,164
494.3359375,210
494.9453125,156
495.625,174
496.16796875,139
496.76953125,154
497.3515625,149
498.0078125,168
498.58203125,147
499.1875,155
499.76953125,149
500.3515625,149
500.9453125,152
501.5234375,148
502.109375,150
502.68359375,147
503.30859375,160
503.9140625,155
504.5,150
505.04296875,139
505.640625,153
506.1953125,142
506.765625,146
507.28515625,133
507.8984375,157
508.4609375,144
509.58984375,289
510.17578125,150
510.859375,175
511.796875,240
512.24609375,115
512.7734375,135
513.34765625,147
513.87890625,136
514.43359375,142
514.984375,141
515.4921875,130
516.07421875,149
516.64453125,146
517.21484375,146
517.77734375,144
518.33984375,144
518.9140625,147
519.44921875,137
520.0546875,155
520.60546875,141
521.12109375,132
521.71484375,152
522.2578125,139
522.80078125,139
523.34765625,140
523.93359375,150
524.484375,141
525.05078125,145
525.60546875,142
526.171875,145
527.30859375,291
527.88671875,148
528.46484375,148
528.9921875,135
529.6015625,156
530.16796875,145
530.74609375,148
531.32421875,148
531.89453125,146
532.4453125,141
532.96875,134
533.5546875,150
534.09765625,139
534.64453125,140
535.2109375,145
535.77734375,145
536.3046875,135
536.89453125,151
537.453125,143
538.0234375,146
538.578125,142
539.18359375,155
539.734375,141
540.31640625,149
540.86328125,140
541.40625,139
541.96484375,143
542.51953125,142
543.07421875,142
543.625,141
544.16796875,139
544.7578125,151
545.2890625,136
545.87109375,149
546.45703125,150
547.0859375,161
547.64453125,143
548.30078125,168
548.859375,143
549.484375,160
550.06640625,149
550.3203125,65
550.6875,94
551.24609375,143
551.875,161
552.3984375,134
553.08984375,177
553.7265625,163
554.34375,158
555.015625,172
555.6484375,162
556.33984375,177
556.91796875,148
557.53515625,158
558.203125,171
559.578125,352
560.05078125,121
560.53515625,124
561.00390625,120
561.47265625,120
561.96484375,126
562.41015625,114
562.9140625,129
563.375,118
563.87109375,127
564.328125,117
565.296875,248
565.7578125,118
566.23828125,123
566.69921875,118
567.25,141
567.67578125,109
568.1796875,129
568.6796875,128
569.1875,130
569.67578125,125
570.1484375,121
570.625,122
571.078125,116
571.6015625,134
572.1171875,132
572.6484375,136
573.40234375,193
573.703125,77
574.35546875,167
575.09765625,190
575.859375,195
576.546875,176
577.23828125,177
577.91015625,172
578.53515625,160
579.14453125,156
579.88671875,190
580.42578125,138
581.046875,159
581.609375,144
582.24609375,163
582.8203125,147
583.453125,162
584.05859375,155
584.69921875,164
585.34375,165
585.91796875,147
586.4921875,147
587.08203125,151
588.17578125,280
589.25,275
589.796875,140
590.28125,124
590.84765625,145
591.4140625,145
591.9921875,148
592.53515625,139
593.09375,143
593.6484375,142
594.1875,138
594.75390625,145
595.30078125,140
595.84375,139
596.43359375,151
596.98828125,142
597.68359375,178
598.0859375,103
598.49609375,105
599.21875,185
599.7578125,138
600.35546875,153
600.91796875,144
601.50390625,150
602.0859375,149
602.82421875,189
603.15234375,84
603.953125,205
604.31640625,93
604.89453125,148
605.22265625,84
606.0,199
607.23046875,315
607.76953125,138
608.3359375,145
608.91015625,147
609.48046875,146
610.01171875,136
610.6171875,155
611.8125,306
612.3671875,142
612.94921875,149
613.5234375,147
614.06640625,139
614.3203125,65
614.6171875,76
615.3125,178
616.0,176
616.68359375,175
617.3203125,163
617.9140625,152
618.48828125,147
619.05078125,144
619.62890625,148
620.18359375,142
620.75390625,146
621.31640625,144
621.875,143
622.421875,140
623.0,148
623.51171875,131
624.125,157
624.65234375,135
625.23046875,148
625.8203125,151
626.38671875,145
626.953125,145
627.51171875,143
628.109375,153
628.6640625,142
629.27734375,157
629.8984375,159
630.484375,150
631.08984375,155
631.6953125,155
632.28515625,151
632.90234375,158
633.4921875,151
634.1484375,168
634.7578125,156
635.42578125,171
636.03515625,156
636.63671875,154
637.3125,173
637.89453125,149
638.43359375,138
639.16796875,188
639.7109375,139
640.5078125,204
640.87109375,93
641.4609375,151
642.17578125,183
642.51171875,86
642.77734375,68
643.12109375,88
643.69921875,148
644.2578125,143
644.8125,142
645.3515625,138
645.9140625,144
646.45703125,139
646.99609375,138
647.54296875,140
648.10546875,144
648.8125,181
649.24609375,111
649.5703125,83
649.92578125,91
650.34765625,108
650.9765625,161
651.54296875,145
652.1015625,143
652.35546875,65
652.8046875,115
653.375,146
653.91015625,137
654.5859375,173
655.1875,154
655.78515625,153
656.328125,139
656.9609375,162
657.58203125,159
658.71484375,290
659.35546875,164
659.90234375,140
660.49609375,152
661.0546875,143
662.17578125,287
662.734375,143
663.3046875,146
663.83984375,137
664.3984375,143
664.94140625,139
665.49609375,142
666.03125,137
666.5859375,142
667.1328125,140
667.68359375,141
668.2265625,139
668.796875,146
669.35546875,143
669.94921875,152
670.49609375,140
671.0,129
671.61328125,157
672.16796875,142
672.67578125,130
673.30078125,160
673.83984375,138
674.3359375,127
674.94140625,155
675.53515625,152
676.0859375,141
676.6015625,132
677.1796875,148
677.7578125,148
678.33203125,147
678.8984375,145
679.45703125,143
680.03125,147
680.58984375,143
681.1640625,147
681.69921875,137
682.2109375,131
682.83203125,159
683.39453125,144
683.953125,143
684.73828125,201
685.08984375,90
685.6171875,135
686.1875,146
686.74609375,143
687.27734375,136
687.83984375,144
688.37890625,138
688.90234375,134
689.5078125,155
690.03125,134
690.59375,144
691.19921875,155
691.7734375,147
692.3203125,140
692.8828125,144
693.4453125,144
694.0,142
694.5546875,142
695.10546875,141
695.6796875,147
696.22265625,139
696.77734375,142
697.33203125,142
697.87890625,140
698.4375,143
698.98828125,141
699.53125,139
700.02734375,127
700.62109375,152
701.17578125,142
701.70703125,136
702.1953125,125
702.80078125,155
703.33984375,138
703.890625,141
704.3671875,122
704.97265625,155
705.50390625,136
706.0546875,141
706.63671875,149
707.203125,145
707.73046875,135
708.265625,137
708.81640625,141
709.359375,139
709.8984375,138
710.44140625,139
710.96875,135
711.5,136
712.06640625,145
712.609375,139
713.078125,120
713.69921875,159
714.23046875,136
714.765625,137
715.8515625,278
716.3828125,136
716.921875,138
717.4921875,146
718.046875,142
718.59765625,141
719.14453125,140
719.703125,143
720.26171875,143
720.8125,141
721.36328125,141
721.90625,139
722.46875,144
723.0,136
723.49609375,127
724.15234375,168
724.74609375,152
725.30078125,142
725.89453125,152
726.46875,147
727.04296875,147
727.62109375,148
728.2109375,151
728.76171875,141
729.32421875,144
729.91015625,150
730.48828125,148
731.1484375,169
731.6953125,140
732.30078125,155
732.91015625,156
733.44140625,136
734.0,143
734.55859375,143
735.0859375,135
735.6328125,140
736.25,158
736.8046875,142
737.41796875,157
738.015625,153
738.59375,148
739.2421875,166
739.8359375,152
740.3828125,140
740.93359375,141
741.46484375,136
742.04296875,148
742.59375,141
743.171875,148
743.765625,152
744.375,156
744.984375,156
745.61328125,161
746.29296875,174
746.93359375,164
747.5625,161
748.15625,152
748.72265625,145
749.54296875,210
750.22265625,174
750.70703125,124
750.96875,67
751.7265625,194
751.98046875,65
752.44921875,120
753.16796875,184
753.82421875,168
754.5234375,179
755.5859375,272
756.51953125,239
757.4453125,237
758.140625,178
758.8125,172
759.5390625,186
760.17578125,163
760.52734375,90
760.81640625,74
761.703125,227
762.5859375,226
763.12890625,139
763.6015625,121
764.02734375,109
764.5703125,139
765.48046875,233
765.97265625,126
766.80859375,214
767.25,113
767.8671875,158
768.6328125,196
769.07421875,113
769.37109375,76
769.80078125,110
770.328125,135
770.80859375,123
771.26171875,116
771.734375,121
772.703125,248
773.265625,144
773.69140625,109
774.0703125,97
775.15625,278
775.7421875,150
776.0,66
777.046875,268
777.4453125,102
777.86328125,107
778.1171875,65
779.0546875,240
779.3125,66
779.578125,68
780.02734375,115
780.3359375,79
781.328125,254
781.796875,120
782.32421875,135
782.67578125,90
783.20703125,136
784.171875,247
784.4453125,70
785.296875,218
785.70703125,105
786.08203125,96
787.21484375,290
787.52734375,80
788.01171875,124
788.5,125
788.953125,116
789.33984375,99
790.265625,237
791.48828125,313
792.39453125,232
792.91796875,134
793.7890625,223
794.33203125,139
795.45703125,288
795.921875,119
796.32421875,103
796.875,141
797.20703125,85
797.8828125,173
798.33203125,115
798.82421875,126
799.328125,129
799.8359375,130
800.34765625,131
800.86328125,132
801.37890625,132
801.90625,135
802.4609375,142
802.984375,134
803.5078125,134
804.11328125,155
805.078125,247
805.5859375,130
806.1015625,132
806.60546875,129
807.13671875,136
807.65625,133
808.17578125,133
808.66796875,126
809.20703125,138
809.72265625,132
810.25,135
810.78515625,137
811.33203125,140
811.8671875,137
812.40234375,137
812.9375,137
813.4609375,134
813.97265625,131
814.484375,131
815.0,132
815.5234375,134
816.96875,370
817.30078125,85
817.921875,159
818.25390625,85
818.6015625,89
819.03515625,111
819.59375,143
820.1015625,130
820.59375,126
821.1171875,134
821.62890625,131
822.13671875,130
822.640625,129
823.15234375,131
823.66796875,132
824.19921875,136
824.72265625,134
825.25390625,136
825.78125,135
826.32421875,139
826.859375,137
827.390625,136
827.9140625,134
828.4375,134
828.96484375,135
829.48046875,132
830.15234375,172
830.49609375,88
831.0078125,131
831.6640625,168
832.05859375,101
832.421875,93
832.75390625,85
833.609375,219
833.8984375,74
834.5078125,156
834.796875,74
835.28515625,125
835.765625,123
836.84375,276
837.32421875,123
838.36328125,266
838.62109375,66
840.15625,393
840.73828125,149
841.328125,151
841.9140625,150
842.35546875,113
842.97265625,158
843.5234375,141
844.10546875,149
844.7109375,155
845.33984375,161
845.984375,165
846.62890625,165
847.27734375,166
847.90625,161
848.51953125,157
849.125,155
849.72265625,153
850.328125,155
850.92578125,153
851.51953125,152
852.0546875,137
852.59765625,139
853.13671875,138
853.71875,149
854.65234375,239
856.37109375,440
857.39453125,262
857.83984375,114
858.29296875,116
858.73828125,114
859.23828125,128
859.71484375,122
860.18359375,120
861.125,241
861.5859375,118
862.0,106
862.515625,132
862.95703125,113
863.39453125,112
863.85546875,118
864.640625,201
864.94921875,79
865.73046875,200
866.30859375,148
866.984375,173
867.609375,160
868.23046875,159
868.76953125,138
869.4140625,165
869.9921875,148
870.5078125,132
871.1484375,164
871.7890625,164
872.37109375,149
873.03125,169
873.6171875,150
874.28515625,171
874.87109375,150
875.5546875,175
876.26171875,181
876.76171875,128
877.15625,101
877.88671875,187
878.44921875,144
878.88671875,112
879.37890625,126
879.88671875,130
880.390625,129
880.9609375,146
881.3828125,108
881.9765625,152
882.35546875,97
882.953125,153
884.203125,320
884.83984375,163
885.44921875,156
886.04296875,152
886.6328125,151
887.1796875,140
887.77734375,153
888.3203125,139
888.91796875,153
889.4296875,131
889.9921875,144
890.5078125,132
891.07421875,145
891.59375,133
892.1171875,134
892.671875,142
893.21484375,139
893.75,137
894.23046875,123
894.8359375,155
895.359375,134
895.8828125,134
896.3984375,132
896.9375,138
897.46484375,135
898.0,137
898.5,128
899.0546875,142
899.5625,130
900.15625,152
901.80859375,423
902.35546875,140
902.83984375,124
903.4140625,147
903.96875,142
904.515625,140
905.09375,148
905.5859375,126
906.1328125,140
906.640625,130
907.1171875,122
907.6796875,144
908.203125,134
908.7265625,134
909.1953125,120
909.890625,178
910.41015625,133
910.91015625,128
911.45703125,140
911.9453125,125
912.5,142
912.984375,124
913.5625,148
914.0859375,134
914.62890625,139
915.703125,275
916.23828125,137
916.76953125,136
917.31640625,140
917.84765625,136
918.34765625,128
918.94140625,152
919.5078125,145
920.0625,142
920.61328125,141
921.15625,139
921.80859375,167
922.2578125,115
922.75,126
923.33984375,151
923.8359375,127
924.44140625,155
924.921875,123
925.52734375,155
926.06640625,138
926.58984375,134
927.05859375,120
927.6953125,163
928.1640625,120
928.7734375,156
929.30078125,135
929.8203125,133
930.390625,146
930.9140625,134
931.44140625,135
931.9609375,133
932.5078125,140
933.05078125,139
933.578125,135
934.10546875,135
934.56640625,118
935.16796875,154
935.69921875,136
936.21875,133
936.78125,144
937.30859375,135
937.84765625,138
938.3828125,137
938.921875,138
939.44140625,133
939.96484375,134
940.51171875,140
941.04296875,136
941.578125,137
942.12890625,141
942.66015625,136
943.203125,139
943.71484375,131
944.1875,121
944.78125,152
945.30859375,135
945.83984375,136
946.37109375,136
946.91015625,138
947.4609375,141
947.98046875,133
948.53125,141
949.05859375,135
949.52734375,120
950.12109375,152
950.66015625,138
951.1875,135
951.66796875,123
952.25,149
952.73046875,123
953.3203125,151
953.8671875,140
954.37109375,129
954.84765625,122
955.46875,159
956.53125,272
956.8828125,90
957.5859375,180
958.19140625,155
958.65234375,118
959.17578125,134
959.703125,135
960.1796875,122
960.7109375,136
961.234375,134
961.82421875,151
962.4140625,151
963.01171875,153
963.64453125,162
964.08203125,112
965.140625,271
965.6875,140
966.21484375,135
966.73046875,132
967.2734375,139
967.76171875,125
968.3359375,147
968.88671875,141
969.4140625,135
969.96875,142
970.49609375,135
971.0234375,135
971.55859375,137
972.1484375,151
972.68359375,137
973.23828125,142
973.79296875,142
974.3359375,139
974.87890625,139
975.35546875,122
975.93359375,148
976.41796875,124
976.98046875,144
977.5078125,135
978.0859375,148
978.5546875,120
979.08203125,135
980.1171875,265
980.65234375,137
981.1484375,127
981.68359375,137
982.203125,133
982.7265625,134
983.2578125,136
983.77734375,133
984.29296875,132
984.84765625,142
985.36328125,132
985.8515625,125
986.44140625,151
986.9140625,121
987.5,150
987.95703125,117
988.5234375,145
989.06640625,139
989.58984375,134
990.046875,117
990.65234375,155
991.26171875,156
991.69140625,110
992.15625,119
992.7421875,150
993.25,130
993.8046875,142
994.375,146
994.89453125,133
995.4140625,133
995.94140625,135
996.95703125,260
997.54296875,150
998.04296875,128
998.3828125,87
998.65234375,69
999.11328125,118
999.59765625,124
1000.1640625,145
1001.21875,270
1001.6953125,122
1002.28125,150
1002.77734375,127
1003.35546875,148
1003.91015625,142
1004.4140625,129
1004.93359375,133
1005.47265625,138
1005.99609375,134
1006.53515625,138
1007.046875,131
1007.62109375,147
1008.0703125,115
1008.625,142
1009.18359375,143
1009.69140625,130
1010.72265625,264
1011.3203125,153
1011.7890625,120
1012.3125,134
1012.83984375,135
1013.421875,149
1013.8984375,122
1014.3828125,124
1014.9921875,156
1016.12109375,289
1016.5625,113
1017.12109375,143
1017.6953125,147
1018.19140625,127
1018.7890625,153
1019.2578125,120
1019.80859375,141
1020.3515625,139
1020.83203125,123
1021.4375,155
1021.9140625,122
1022.51953125,155
1022.98828125,120
1023.62890625,164
1024.16796875,138
1024.69140625,134
1025.2109375,133
1025.78125,146
1026.33203125,141
1026.875,139
1027.359375,124
1027.94921875,151
1028.4609375,131
1029.046875,150
1029.5625,132
1030.0703125,130
1030.6015625,136
1031.109375,130
1031.6328125,134
1032.2109375,148
1032.73828125,135
1033.2578125,133
1034.35546875,281
1034.91015625,142
1035.42578125,132
1035.9921875,145
1036.453125,118
1037.0078125,142
1037.62890625,159
1038.13671875,130
1038.83984375,180
1039.24609375,104
1039.76171875,132
1040.29296875,136
1040.88671875,152
1041.3828125,127
1041.91796875,137
1042.4453125,135
1043.02734375,149
1043.58203125,142
1044.12109375,138
1044.6953125,147
1045.22265625,135
1045.7578125,137
1046.30078125,139
1046.8515625,141
1047.34375,126
1047.85546875,131
1048.38671875,136
1048.9453125,143
1049.48828125,139
1050.0703125,149
1050.5859375,132
1051.1484375,144
1051.62109375,121
1052.11328125,126
1052.7421875,161
1053.16796875,109
1053.796875,161
1054.2578125,118
1054.83203125,147
1055.31640625,124
1055.90234375,150
1056.4453125,139
1056.96875,134
1057.52734375,143
1058.0234375,127
1058.55859375,137
1059.0859375,135
1059.609375,134
