time [s],step [Step](/api/datatype/52/)
3.65625,1
4.53125,2
5.234375,3
5.453125,4
6.046875,5
6.96875,6
7.34375,7
8.703125,8
9.046875,9
9.84375,10
12.984375,11
13.921875,12
14.453125,13
16.640625,14
17.078125,15
19.046875,16
20.875,17
23.953125,18
25.765625,19
27.28125,20
28.421875,21
29.703125,22
30.328125,23
35.578125,24
36.5,25
37.15625,26
38.03125,27
38.4375,28
39.59375,29
40.65625,30
41.0,31
41.296875,32
41.578125,33
42.515625,34
42.796875,35
43.03125,36
43.265625,37
43.609375,38
43.828125,39
44.5625,40
44.921875,41
45.625,42
46.671875,43
47.46875,44
48.671875,45
49.078125,46
49.5,47
50.09375,48
50.765625,49
51.171875,50
51.640625,51
54.828125,52
65.390625,53
66.125,54
67.5,55
68.796875,56
72.3125,57
72.953125,58
84.0,59
101.6875,60
102.671875,61
113.484375,62
114.1875,63
123.328125,64
124.15625,65
131.828125,66
179.125,67
242.578125,68
265.484375,69
291.140625,70
291.984375,71
292.515625,72
293.21875,73
293.734375,74
294.4375,75
294.984375,76
295.5625,77
296.171875,78
296.8125,79
297.25,80
298.0,81
298.59375,82
299.265625,83
300.40625,84
300.96875,85
301.5,86
302.09375,87
302.625,88
303.203125,89
303.71875,90
304.234375,91
304.78125,92
305.296875,93
305.875,94
306.40625,95
306.9375,96
307.484375,97
308.015625,98
308.484375,99
309.09375,100
309.671875,101
310.1875,102
310.734375,103
311.265625,104
311.8125,105
312.34375,106
312.828125,107
313.421875,108
313.984375,109
314.5,110
314.96875,111
315.578125,112
316.140625,113
316.640625,114
317.21875,115
317.734375,116
318.296875,117
318.796875,118
319.28125,119
319.890625,120
320.34375,121
320.984375,122
321.453125,123
322.0625,124
322.625,125
323.125,126
323.65625,127
324.171875,128
324.6875,129
325.1875,130
325.703125,131
326.21875,132
326.671875,133
327.140625,134
327.40625,135
327.859375,136
328.3125,137
328.953125,138
329.53125,139
330.046875,140
330.546875,141
331.109375,142
331.6875,143
332.203125,144
332.75,145
333.296875,146
333.875,147
334.359375,148
334.953125,149
335.453125,150
336.0,151
336.546875,152
337.140625,153
337.65625,154
338.234375,155
338.765625,156
339.3125,157
339.828125,158
340.984375,159
341.421875,160
342.3125,161
344.625,162
345.15625,163
345.734375,164
346.21875,165
346.78125,166
347.21875,167
347.90625,168
348.375,169
348.984375,170
349.578125,171
350.09375,172
350.65625,173
351.21875,174
351.640625,175
352.3125,176
352.75,177
353.421875,178
353.890625,179
354.546875,180
354.96875,181
355.65625,182
356.21875,183
356.75,184
357.171875,185
357.84375,186
358.40625,187
358.9375,188
359.390625,189
360.03125,190
360.625,191
361.140625,192
361.75,193
362.21875,194
362.6875,195
363.328125,196
363.75,197
364.421875,198
365.046875,199
365.546875,200
366.125,201
366.640625,202
367.078125,203
367.734375,204
368.3125,205
368.828125,206
369.921875,207
370.46875,208
371.0,209
371.578125,210
372.09375,211
372.640625,212
373.171875,213
373.734375,214
374.234375,215
374.6875,216
375.34375,217
375.890625,218
376.40625,219
376.859375,220
377.4375,221
378.0,222
378.515625,223
379.09375,224
379.609375,225
380.171875,226
380.640625,227
381.1875,228
381.71875,229
382.359375,230
382.859375,231
383.4375,232
383.921875,233
384.375,234
385.0,235
385.578125,236
386.109375,237
386.546875,238
387.203125,239
387.671875,240
388.296875,241
388.90625,242
389.40625,243
389.828125,244
390.5,245
391.03125,246
391.578125,247
392.0,248
392.671875,249
393.109375,250
393.78125,251
394.25,252
394.875,253
395.484375,254
396.03125,255
396.5,256
402.125,257
428.953125,258
432.25,259
463.65625,260
464.125,261
464.765625,262
465.265625,263
465.890625,264
466.3125,265
466.953125,266
467.421875,267
468.0625,268
468.515625,269
469.171875,270
469.765625,271
470.265625,272
470.703125,273
471.34375,274
471.921875,275
472.4375,276
472.875,277
473.5,278
474.109375,279
474.578125,280
475.03125,281
475.6875,282
476.25,283
476.796875,284
477.390625,285
477.859375,286
478.296875,287
478.984375,288
479.40625,289
480.09375,290
480.515625,291
481.21875,292
481.796875,293
482.3125,294
483.4375,295
484.53125,296
484.96875,297
485.640625,298
486.0625,299
486.75,300
487.328125,301
487.875,302
488.34375,303
488.96875,304
489.578125,305
490.0625,306
490.625,307
491.15625,308
491.75,309
492.265625,310
492.71875,311
493.375,312
493.875,313
494.46875,314
494.90625,315
495.578125,316
496.046875,317
496.65625,318
497.234375,319
497.75,320
498.28125,321
498.84375,322
499.3125,323
499.96875,324
500.4375,325
501.0625,326
501.640625,327
502.15625,328
502.75,329
503.21875,330
503.796875,331
504.296875,332
504.90625,333
505.390625,334
505.90625,335
506.46875,336
507.03125,337
507.546875,338
508.109375,339
508.609375,340
509.109375,341
509.6875,342
510.25,343
510.8125,344
511.484375,345
511.921875,346
513.0,347
513.515625,348
514.078125,349
514.625,350
515.171875,351
515.703125,352
516.234375,353
516.6875,354
517.34375,355
517.8125,356
518.4375,357
518.875,358
519.53125,359
520.078125,360
520.59375,361
521.109375,362
521.65625,363
522.25,364
522.75,365
523.296875,366
523.8125,367
524.328125,368
524.875,369
525.359375,370
525.9375,371
526.453125,372
526.984375,373
527.53125,374
528.046875,375
528.5625,376
529.125,377
529.625,378
530.203125,379
530.71875,380
531.3125,381
531.90625,382
532.359375,383
532.78125,384
533.40625,385
533.921875,386
534.5625,387
535.0,388
535.625,389
536.046875,390
536.71875,391
537.15625,392
537.8125,393
538.21875,394
538.921875,395
539.34375,396
539.96875,397
540.515625,398
541.0625,399
541.515625,400
542.15625,401
542.59375,402
543.25,403
543.828125,404
544.34375,405
544.828125,406
545.40625,407
545.984375,408
546.5,409
546.984375,410
547.5625,411
547.984375,412
548.671875,413
549.203125,414
549.734375,415
550.15625,416
550.828125,417
551.359375,418
551.890625,419
552.46875,420
552.96875,421
553.453125,422
554.03125,423
554.46875,424
555.09375,425
555.515625,426
556.1875,427
556.671875,428
557.25,429
557.796875,430
558.328125,431
558.765625,432
559.40625,433
559.828125,434
560.515625,435
561.109375,436
561.59375,437
562.21875,438
562.6875,439
563.265625,440
563.796875,441
564.265625,442
564.859375,443
565.40625,444
565.953125,445
566.5625,446
567.0625,447
567.625,448
568.109375,449
568.6875,450
569.21875,451
569.71875,452
570.296875,453
570.734375,454
571.375,455
571.859375,456
572.46875,457
573.03125,458
573.546875,459
574.125,460
574.640625,461
575.171875,462
575.71875,463
576.15625,464
576.796875,465
577.21875,466
577.859375,467
578.40625,468
578.9375,469
579.40625,470
579.984375,471
580.40625,472
581.0625,473
581.546875,474
582.125,475
582.578125,476
583.203125,477
583.765625,478
584.3125,479
584.765625,480
585.359375,481
585.953125,482
586.40625,483
586.9375,484
587.484375,485
587.984375,486
588.546875,487
589.09375,488
589.59375,489
590.03125,490
590.640625,491
591.1875,492
591.671875,493
592.21875,494
592.734375,495
593.3125,496
593.78125,497
594.34375,498
594.84375,499
595.34375,500
595.90625,501
596.390625,502
596.9375,503
597.390625,504
598.0,505
598.546875,506
599.078125,507
599.65625,508
600.140625,509
601.515625,510
