time [s],inspiration [NA](/api/datatype/34/)
754.0390625,20587
755.28125,20614
756.7109375,20604
758.5078125,20609
759.7890625,20625
761.4375,20617
763.015625,20620
765.1171875,20621
767.4921875,20613
769.0859375,20605
770.78125,20614
772.4375,20629
773.9921875,20615
775.609375,20624
777.0546875,20618
778.703125,20627
780.046875,20635
781.859375,20622
783.4140625,20629
784.84375,20635
786.125,20643
788.1875,20623
789.515625,20619
790.6796875,20631
791.9296875,20614
793.234375,20618
794.7734375,20624
795.875,20634
797.125,20622
798.34375,20610
799.640625,20605
800.7734375,20618
801.8828125,20620
803.3046875,20627
804.5234375,20621
805.9375,20616
807.1796875,20604
808.28125,20611
809.4375,20610
810.7578125,20597
811.8515625,20623
813.171875,20608
814.5,20605
815.65625,20607
816.8984375,20616
818.1484375,20611
819.78125,20607
821.1484375,20613
822.2109375,20603
823.359375,20607
825.0234375,20612
826.3046875,20618
827.5234375,20630
828.625,20631
829.734375,20631
830.984375,20617
831.875,20598
832.890625,20631
834.0703125,20630
835.1796875,20618
836.9296875,20620
838.359375,20637
839.78125,20615
841.1796875,20620
842.546875,20632
843.7421875,20640
845.171875,20620
846.6015625,20619
848.0625,20629
849.25,20634
850.375,20621
852.4453125,20595
853.5546875,20615
854.453125,20613
855.75,20585
856.46875,20583
857.921875,20565
859.0234375,20585
859.6875,20594
861.7890625,20573
863.28125,20539
864.03125,20574
865.421875,20555
866.5078125,20569
868.640625,20599
869.7890625,20606
870.8046875,20614
872.046875,20615
873.25,20597
874.7890625,20606
876.3125,20597
877.875,20581
880.96875,20597
881.96875,20607
883.375,20606
885.0390625,20623
886.5234375,20582
887.7109375,20611
888.84375,20562
889.953125,20574
891.0859375,20601
891.8359375,20590
893.3125,20530
894.4375,20589
895.59375,20613
896.65625,20546
897.3671875,20589
898.84375,20616
900.1796875,20617
901.609375,20604
902.796875,20602
905.234375,20620
906.546875,20635
907.84375,20625
908.7890625,20609
910.578125,20620
911.859375,20620
913.1484375,20621
913.9921875,20617
915.3125,20588
916.4765625,20611
917.625,20624
919.265625,20607
920.7578125,20616
922.03125,20596
923.1015625,20629
924.234375,20560
925.2890625,20616
926.4765625,20604
927.609375,20566
928.5,20579
930.8671875,20554
931.8046875,20556
934.1796875,20572
936.203125,20548
938.0625,20552
939.671875,20514
940.7890625,20536
941.8984375,20538
943.015625,20564
944.109375,20585
945.1640625,20511
946.2421875,20522
947.3046875,20558
949.90625,20551
951.734375,20514
952.8046875,20541
953.515625,20557
954.859375,20574
956.6484375,20572
958.0,20564
959.421875,20521
960.875,20542
962.3671875,20576
963.7734375,20604
964.8359375,20595
966.1484375,20611
967.3125,20598
968.3203125,20588
969.9921875,20606
971.46875,20599
972.859375,20586
974.2109375,20611
975.40625,20591
976.6796875,20609
977.8515625,20607
979.1640625,20610
980.34375,20604
981.90625,20604
983.859375,20633
985.6875,20564
987.0859375,20549
989.2890625,20588
990.359375,20579
991.46875,20606
992.8984375,20579
996.5234375,20593
998.6640625,20594
1000.21875,20615
1001.5234375,20607
1003.140625,20599
1006.703125,20583
1008.015625,20601
1010.078125,20628
1011.3671875,20611
1013.25,20592
1014.6171875,20602
1015.875,20607
1017.0,20617
1018.171875,20619
1020.046875,20596
1023.8125,20653
1025.5703125,20609
1027.0078125,20616
1028.1484375,20617
1030.5234375,20606
1033.6171875,20616
1035.7734375,20620
1038.8828125,20621
1040.1875,20623
1041.46875,20618
1042.84375,20604
1044.6796875,20620
1046.859375,20605
1048.796875,20611
1050.2421875,20622
1051.5,20624
1052.78125,20632
1054.25,20610
1055.5234375,20611
1056.703125,20601
1057.9765625,20616
1059.75,20618
1061.0859375,20609
1062.5234375,20615
1063.96875,20627
1065.3125,20626
1066.734375,20632
1069.7578125,20634
1071.171875,20613
1072.8828125,20622
1074.296875,20633
1075.5546875,20633
1077.0078125,20623
1078.734375,20610
1080.6640625,20610
1082.3984375,20607
1084.0625,20626
1085.34375,20614
1087.875,20599
1089.015625,20599
1090.109375,20553
1091.484375,20601
1093.34375,20620
1094.796875,20608
1096.40625,20609
1097.8203125,20617
1099.0390625,20624
1099.8984375,20609
1101.265625,20613
1102.03125,20601
1103.703125,20601
1104.796875,20600
1106.0,20605
1107.1640625,20614
1108.3984375,20617
1109.484375,20619
1110.65625,20621
1111.6953125,20620
1112.78125,20613
1113.890625,20614
1116.0234375,20616
1117.265625,20629
1118.5703125,20624
1120.0703125,20628
1121.3828125,20622
1124.7265625,20609
1126.3671875,20598
1127.8515625,20610
1129.328125,20613
1130.828125,20628
1132.40625,20606
1134.6328125,20593
1135.7890625,20547
1138.1875,20611
1139.7421875,20624
1140.90625,20590
1144.7265625,20621
1147.5078125,20628
1149.375,20622
1151.34375,20593
1153.875,20619
1155.9140625,20627
1157.2578125,20629
1158.953125,20608
1160.6953125,20597
1162.3828125,20629
1164.078125,20625
1165.6171875,20611
1167.1875,20594
1168.8984375,20604
1170.3515625,20606
1171.796875,20587
1173.015625,20580
1174.6796875,20603
1175.640625,20577
1178.625,20559
1180.0234375,20592
1181.1796875,20595
1183.109375,20614
1184.203125,20596
1185.2890625,20584
1186.3671875,20612
1187.453125,20602
1188.53125,20592
1189.4296875,20590
1190.6640625,20594
1191.7578125,20589
1193.5390625,20582
1194.84375,20583
1196.0625,20599
1197.171875,20607
1198.3046875,20606
1199.578125,20589
1201.2109375,20586
1202.6875,20610
1204.03125,20604
1204.921875,20584
1208.1796875,20607
1209.328125,20604
1211.515625,20596
1213.671875,20610
1215.0,20603
1216.828125,20603
1217.9140625,20584
1219.0546875,20596
1220.296875,20588
1221.4375,20581
1222.5234375,20582
1223.6484375,20600
1224.7578125,20569
1225.828125,20607
1226.9765625,20614
1228.0625,20609
1229.1796875,20596
1231.3671875,20609
1232.4453125,20616
1233.6171875,20597
1234.6953125,20574
1235.7890625,20617
1237.859375,20601
1240.2265625,20516
1241.3515625,20538
1242.46875,20568
1243.578125,20535
1245.8203125,20597
1248.25,20574
1249.90625,20593
1251.328125,20521
1252.46875,20547
1253.5703125,20556
1254.6953125,20567
1256.46875,20553
1258.0,20504
1258.7734375,20550
1260.1875,20552
1261.3046875,20577
1262.2734375,20580
1264.6328125,20582
1265.359375,20578
1266.8359375,20543
1267.921875,20564
1268.7109375,20602
1270.1484375,20605
1271.2578125,20556
1272.328125,20573
1273.46875,20586
1274.7578125,20607
1276.7578125,20590
1278.15625,20582
1279.828125,20590
1281.4921875,20593
1283.0234375,20588
1284.3125,20584
1285.59375,20583
1286.875,20593
1288.015625,20596
1289.1171875,20577
1292.09375,20581
1293.359375,20589
1294.625,20596
1296.34375,20581
1297.984375,20581
1299.4140625,20567
1300.6640625,20573
1301.8046875,20581
1303.4296875,20589
1304.5390625,20603
1305.6171875,20580
1306.5703125,20601
1307.8125,20602
1309.3984375,20573
1310.609375,20528
1311.15625,20515
1312.2109375,20551
1313.171875,20555
1314.3984375,20554
1315.6484375,20563
1316.875,20552
1317.765625,20543
1318.9453125,20548
1320.1171875,20529
1321.7421875,20548
1322.640625,20535
1323.6796875,20558
1324.59375,20545
1326.0625,20543
1327.0625,20561
1328.328125,20557
1329.6015625,20566
1330.8671875,20569
1332.34375,20584
1333.8828125,20589
1335.3828125,20569
1336.78125,20547
1338.2734375,20504
1339.8515625,20522
1341.5859375,20528
1342.953125,20592
1344.546875,20611
1346.203125,20607
1347.6875,20614
1349.2578125,20601
1350.890625,20576
1352.1796875,20559
1353.0546875,20564
1354.703125,20570
1355.890625,20562
1357.0,20557
1358.3125,20558
1359.5,20559
1360.6953125,20551
1361.8046875,20541
1362.6875,20551
1363.90625,20555
1365.0,20550
1365.90625,20543
1367.09375,20539
1367.9609375,20534
1369.0703125,20560
1370.2578125,20540
1371.4296875,20547
1372.65625,20556
1373.84375,20551
1375.03125,20552
1376.1171875,20538
1377.0234375,20560
1378.1875,20557
1379.28125,20537
1380.15625,20555
1381.3515625,20533
1382.2265625,20534
1383.328125,20557
1384.8359375,20533
1385.7421875,20549
1386.921875,20545
1388.09375,20543
1389.6015625,20531
1390.90625,20528
1392.0703125,20542
1393.578125,20511
1394.4375,20536
1395.703125,20518
1396.7578125,20555
1397.96875,20531
1399.125,20559
1400.3671875,20535
1401.546875,20541
1402.734375,20533
1403.8828125,20556
1405.0859375,20518
1405.9609375,20519
1407.0625,20553
1408.2578125,20541
1409.4296875,20549
1410.6171875,20547
1411.78125,20563
1412.96875,20519
1414.140625,20541
1415.375,20546
1416.5546875,20551
1417.8359375,20545
1419.1484375,20562
1420.8828125,20569
1422.1875,20580
1424.6875,20571
1426.875,20553
1430.5703125,20543
1432.4375,20546
1433.71875,20558
1435.15625,20556
1436.5625,20555
1437.90625,20563
1439.21875,20573
1440.5,20584
1441.9375,20582
1443.296875,20592
1445.3046875,20587
1446.796875,20584
1448.0625,20589
1449.2578125,20594
1450.5078125,20600
1451.890625,20599
1453.2109375,20599
1454.53125,20604
1455.8203125,20597
1456.953125,20609
1458.1171875,20604
1459.265625,20597
1460.5625,20600
1461.9609375,20600
1463.0625,20585
1464.296875,20604
1465.421875,20597
1466.640625,20588
1467.890625,20593
1469.1796875,20598
1470.625,20585
1472.2734375,20589
1473.5390625,20609
1475.0078125,20579
1476.4921875,20593
1478.0390625,20580
1479.5078125,20582
1480.8046875,20598
1482.2734375,20610
1484.4296875,20563
1485.7421875,20542
1486.8359375,20533
1488.390625,20560
1490.6640625,20525
1494.140625,20540
1496.71875,20535
1498.4296875,20556
1499.6796875,20543
1500.6171875,20569
1502.546875,20552
1503.6796875,20495
1504.75,20508
1506.8984375,20515
1508.2265625,20545
1509.6796875,20559
1510.9375,20550
1512.1875,20562
1513.5390625,20505
1514.6171875,20519
1515.625,20509
1517.3828125,20528
1518.6796875,20574
1519.9609375,20590
1521.2421875,20567
1522.671875,20556
1523.9375,20560
1525.6171875,20545
1527.078125,20557
1528.4609375,20566
1529.609375,20563
1530.8125,20564
1532.03125,20566
1532.7265625,20578
1533.84375,20588
1534.90625,20572
1535.9921875,20575
1537.015625,20563
1538.640625,20562
1539.8671875,20572
1541.234375,20583
1542.3515625,20583
1543.4921875,20576
1545.5703125,20588
1546.671875,20571
1547.546875,20574
1548.859375,20593
1549.9453125,20567
1551.6328125,20564
1552.9921875,20576
1554.2421875,20565
1556.328125,20589
1557.421875,20538
1558.828125,20540
1559.8984375,20556
1560.9765625,20558
1562.3984375,20556
1563.7421875,20567
1565.109375,20557
1566.3046875,20558
1567.421875,20560
1568.5078125,20524
1569.5859375,20549
1570.7421875,20555
1572.953125,20523
1575.046875,20581
1576.109375,20505
1577.0859375,20525
1578.296875,20501
1579.390625,20547
1582.71875,20586
1583.8125,20551
1584.8671875,20571
1585.96875,20527
1587.0234375,20476
1588.1171875,20495
1589.2109375,20517
1589.953125,20541
1591.375,20531
1592.46875,20521
1593.5390625,20535
1594.6484375,20558
1595.6953125,20466
1596.75,20545
1597.84375,20531
1598.8984375,20555
1600.0390625,20537
1601.0625,20537
1602.1015625,20558
1603.7265625,20536
1605.3046875,20550
1606.375,20517
1607.4453125,20512
1608.46875,20526
1609.546875,20497
1610.625,20572
1611.59375,20584
1613.34375,20549
1614.5078125,20548
1616.15625,20543
1617.578125,20551
1618.828125,20566
1619.921875,20560
1621.1328125,20563
1622.21875,20573
1623.4296875,20585
1624.5078125,20528
1625.5625,20562
1626.5546875,20583
1628.078125,20541
1629.3515625,20562
1630.7421875,20576
1631.8515625,20587
1632.921875,20581
1634.546875,20568
1635.6328125,20570
1637.0078125,20572
1638.296875,20592
1639.3984375,20569
1641.859375,20556
1643.625,20587
1645.71875,20570
1646.7421875,20518
1648.84375,20587
1650.9296875,20524
1652.0,20530
1653.0859375,20552
1656.203125,20527
1657.078125,20547
1658.3203125,20496
1659.3984375,20527
1660.3125,20527
1661.6484375,20519
1662.6328125,20531
1663.703125,20540
1664.765625,20564
1665.8046875,20493
1666.671875,20498
1667.9375,20550
1669.015625,20515
1670.078125,20521
1671.1640625,20521
1671.984375,20520
1673.375,20382
1674.5078125,20431
1675.6015625,20482
1676.921875,20513
1678.3046875,20524
1679.40625,20526
1680.9609375,20523
1682.046875,20545
1684.0078125,20530
1684.9140625,20512
1686.3046875,20528
1687.4453125,20518
1688.5546875,20531
1691.09375,20522
1692.9453125,20566
1695.0703125,20501
1696.140625,20522
1697.9375,20503
1699.3671875,20517
1701.5234375,20479
1702.296875,20474
1704.96875,20475
1706.078125,20507
1707.1484375,20506
1708.1796875,20523
1709.3359375,20472
1710.40625,20514
1711.484375,20468
1712.1328125,20498
1713.6484375,20461
1714.8359375,20472
1716.3828125,20499
1717.734375,20503
1718.9765625,20540
1720.140625,20549
1721.5,20529
1723.015625,20536
1724.4140625,20499
1725.5390625,20521
1726.6171875,20540
1728.7578125,20504
1729.84375,20508
1731.703125,20506
1733.1640625,20495
1734.234375,20534
1735.2734375,20542
1737.46875,20541
1739.5546875,20532
1740.6640625,20502
1741.7109375,20520
1744.921875,20490
1745.8203125,20504
1747.3046875,20529
1748.875,20525
1750.1171875,20534
1751.375,20559
1752.6171875,20544
1753.6875,20537
1754.96875,20531
1756.3984375,20533
1757.84375,20541
1759.640625,20543
1761.0390625,20528
1762.1484375,20519
1763.21875,20545
1764.1015625,20552
1765.3515625,20505
1766.453125,20542
1768.5703125,20534
1769.453125,20544
1770.90625,20531
1772.8828125,20531
1773.9765625,20532
1774.9765625,20562
1776.34375,20571
1777.5546875,20526
1778.296875,20513
1779.3359375,20558
1780.46875,20555
1782.0390625,20540
1783.6171875,20554
1784.71875,20512
1786.328125,20543
1787.4921875,20551
1788.9609375,20575
1790.1953125,20563
1791.671875,20555
1792.9453125,20557
1794.21875,20573
1795.515625,20553
1796.7109375,20550
1798.34375,20560
1799.5859375,20581
1800.8984375,20554
1802.09375,20550
1804.15625,20571
1805.296875,20541
1807.2265625,20537
1809.3828125,20548
1810.109375,20544
1811.4921875,20563
1813.4140625,20552
1814.703125,20562
1815.796875,20569
1816.890625,20581
1817.9453125,20569
1819.0234375,20556
1820.390625,20552
1821.4375,20550
1822.1640625,20558
1823.2421875,20577
1824.3203125,20577
1825.9609375,20552
1827.25,20550
1828.5546875,20568
1829.8125,20568
1830.703125,20554
1833.328125,20561
1834.5703125,20563
1835.796875,20564
1837.0546875,20576
1838.4609375,20561
1840.2265625,20566
1841.359375,20570
1843.0625,20564
1844.5625,20559
1845.671875,20573
1846.7421875,20591
1847.7734375,20592
1849.953125,20539
1851.6875,20561
1853.0703125,20577
1854.140625,20575
1855.203125,20575
1856.3359375,20583
1857.4296875,20576
1858.515625,20561
1859.9375,20550
1861.78125,20572
1862.890625,20551
1863.9375,20561
1864.6875,20565
1865.9140625,20492
1867.359375,20541
1868.359375,20515
1869.4609375,20525
1870.5546875,20555
1872.75,20561
1873.953125,20574
1875.140625,20563
1876.59375,20539
1877.421875,20559
1879.234375,20551
1880.78125,20568
1881.8984375,20551
1883.6953125,20541
1884.9921875,20559
1886.265625,20578
1887.421875,20568
1888.5078125,20556
1889.984375,20548
1891.4921875,20552
1893.015625,20573
1894.4375,20567
1896.0234375,20529
1897.5546875,20555
1898.78125,20540
1900.71875,20537
1903.9765625,20536
1905.5,20539
1907.203125,20547
1908.8515625,20544
1910.4609375,20524
1911.8125,20471
1913.1640625,20455
1916.1640625,20469
1917.625,20481
1919.015625,20478
1920.4140625,20474
1921.8515625,20515
1923.5546875,20520
1926.734375,20344
1928.1953125,20321
1929.9453125,20349
1931.484375,20464
1933.1953125,20525
1934.234375,20542
1936.03125,20561
1937.3984375,20568
1938.9453125,20573
1940.359375,20559
1942.0390625,20576
1943.484375,20553
1944.90625,20555
1946.28125,20545
1947.4921875,20562
1950.0,20570
1951.5859375,20571
1953.09375,20572
1954.3828125,20635
1972.2265625,21689
1974.828125,21759
1976.796875,21883
1980.4453125,22356
1983.2421875,22494
2003.390625,22856
2009.96875,22896
2016.96875,22405
2023.4921875,22681
