------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.4 Firmware v1.7.2 date format M/d/yyyy at 100 Hz  Filter Normal -----------
Serial Number: TAS1H50200818
Start Time 17:49:00
Start Date 5/1/2023
Epoch Period (hh:mm:ss) 00:00:00
Download Time 18:06:21
Download Date 5/1/2023
Current Memory Address: 0
Current Battery Voltage: 4.21     Mode = 12
--------------------------------------------------
Timestamp,Accelerometer X,Accelerometer Y,Accelerometer Z
5/1/2023 17:49:02.250,-0.266,0.156,0.961
5/1/2023 17:49:02.260,-0.262,0.16,0.953
5/1/2023 17:49:02.270,-0.262,0.16,0.953
5/1/2023 17:49:02.280,-0.266,0.16,0.953
5/1/2023 17:49:02.290,-0.27,0.16,0.953
5/1/2023 17:49:02.300,-0.27,0.16,0.953
5/1/2023 17:49:02.310,-0.266,0.16,0.953
5/1/2023 17:49:02.320,-0.27,0.16,0.953
5/1/2023 17:49:02.330,-0.266,0.16,0.953
5/1/2023 17:49:02.340,-0.27,0.156,0.953
5/1/2023 17:49:02.350,-0.27,0.156,0.953
5/1/2023 17:49:02.360,-0.27,0.156,0.949
5/1/2023 17:49:02.370,-0.266,0.16,0.953
5/1/2023 17:49:02.380,-0.27,0.16,0.953
5/1/2023 17:49:02.390,-0.266,0.16,0.957
5/1/2023 17:49:02.400,-0.266,0.16,0.957
5/1/2023 17:49:02.410,-0.266,0.16,0.957
5/1/2023 17:49:02.420,-0.27,0.16,0.957
5/1/2023 17:49:02.430,-0.266,0.164,0.957
5/1/2023 17:49:02.440,-0.27,0.16,0.957
5/1/2023 17:49:02.450,-0.27,0.164,0.957
5/1/2023 17:49:02.460,-0.27,0.16,0.957
5/1/2023 17:49:02.470,-0.27,0.16,0.953
5/1/2023 17:49:02.480,-0.266,0.156,0.953
5/1/2023 17:49:02.490,-0.266,0.156,0.945
5/1/2023 17:49:02.500,-0.273,0.164,0.938
5/1/2023 17:49:02.510,-0.266,0.16,0.941
5/1/2023 17:49:02.520,-0.262,0.16,0.945
5/1/2023 17:49:02.530,-0.258,0.164,0.941
5/1/2023 17:49:02.540,-0.262,0.16,0.945
5/1/2023 17:49:02.550,-0.258,0.164,0.953
5/1/2023 17:49:02.560,-0.262,0.168,0.953
5/1/2023 17:49:02.570,-0.258,0.164,0.953
5/1/2023 17:49:02.580,-0.266,0.16,0.953
5/1/2023 17:49:02.590,-0.262,0.16,0.953
5/1/2023 17:49:02.600,-0.266,0.16,0.949
5/1/2023 17:49:02.610,-0.258,0.16,0.945
5/1/2023 17:49:02.620,-0.262,0.156,0.941
5/1/2023 17:49:02.630,-0.27,0.156,0.945
5/1/2023 17:49:02.640,-0.27,0.156,0.941
5/1/2023 17:49:02.650,-0.27,0.164,0.949
5/1/2023 17:49:02.660,-0.273,0.164,0.953
5/1/2023 17:49:02.670,-0.273,0.164,0.945
5/1/2023 17:49:02.680,-0.273,0.164,0.949
5/1/2023 17:49:02.690,-0.277,0.16,0.945
5/1/2023 17:49:02.700,-0.273,0.156,0.945
5/1/2023 17:49:02.710,-0.273,0.156,0.953
5/1/2023 17:49:02.720,-0.277,0.16,0.949
5/1/2023 17:49:02.730,-0.273,0.16,0.949
5/1/2023 17:49:02.740,-0.273,0.16,0.945
5/1/2023 17:49:02.750,-0.27,0.164,0.945
5/1/2023 17:49:02.760,-0.277,0.16,0.945
5/1/2023 17:49:02.770,-0.277,0.16,0.941
5/1/2023 17:49:02.780,-0.277,0.16,0.938
5/1/2023 17:49:02.790,-0.277,0.16,0.941
5/1/2023 17:49:02.800,-0.273,0.16,0.945
5/1/2023 17:49:02.810,-0.27,0.16,0.945
5/1/2023 17:49:02.820,-0.266,0.16,0.941
5/1/2023 17:49:02.830,-0.27,0.16,0.941
5/1/2023 17:49:02.840,-0.273,0.164,0.941
5/1/2023 17:49:02.850,-0.277,0.164,0.941
5/1/2023 17:49:02.860,-0.273,0.168,0.941
5/1/2023 17:49:02.870,-0.273,0.172,0.945
5/1/2023 17:49:02.880,-0.277,0.168,0.945
5/1/2023 17:49:02.890,-0.277,0.164,0.949
5/1/2023 17:49:02.900,-0.273,0.16,0.953
5/1/2023 17:49:02.910,-0.277,0.164,0.957
5/1/2023 17:49:02.920,-0.281,0.168,0.953
5/1/2023 17:49:02.930,-0.285,0.164,0.949
5/1/2023 17:49:02.940,-0.285,0.16,0.945
5/1/2023 17:49:02.950,-0.281,0.16,0.949
5/1/2023 17:49:02.960,-0.285,0.168,0.945
5/1/2023 17:49:02.970,-0.289,0.164,0.945
5/1/2023 17:49:02.980,-0.285,0.164,0.941
5/1/2023 17:49:02.990,-0.289,0.164,0.945
5/1/2023 17:49:03.000,-0.297,0.16,0.949
5/1/2023 17:49:03.010,-0.285,0.164,0.953
5/1/2023 17:49:03.020,-0.277,0.164,0.945
5/1/2023 17:49:03.030,-0.281,0.164,0.941
5/1/2023 17:49:03.040,-0.277,0.164,0.941
5/1/2023 17:49:03.050,-0.277,0.164,0.945
5/1/2023 17:49:03.060,-0.277,0.16,0.938
5/1/2023 17:49:03.070,-0.281,0.16,0.938
5/1/2023 17:49:03.080,-0.285,0.16,0.934
5/1/2023 17:49:03.090,-0.285,0.164,0.938
5/1/2023 17:49:03.100,-0.289,0.164,0.934
5/1/2023 17:49:03.110,-0.289,0.16,0.938
5/1/2023 17:49:03.120,-0.285,0.164,0.934
5/1/2023 17:49:03.130,-0.281,0.168,0.934
5/1/2023 17:49:03.140,-0.277,0.172,0.938
5/1/2023 17:49:03.150,-0.281,0.164,0.945
5/1/2023 17:49:03.160,-0.281,0.16,0.949
5/1/2023 17:49:03.170,-0.285,0.16,0.953
5/1/2023 17:49:03.180,-0.297,0.16,0.945
5/1/2023 17:49:03.190,-0.297,0.152,0.949
5/1/2023 17:49:03.200,-0.297,0.152,0.953
5/1/2023 17:49:03.210,-0.293,0.148,0.949
5/1/2023 17:49:03.220,-0.293,0.148,0.945
5/1/2023 17:49:03.230,-0.293,0.148,0.945
5/1/2023 17:49:03.240,-0.293,0.152,0.945
5/1/2023 17:49:03.250,-0.293,0.152,0.938
5/1/2023 17:49:03.260,-0.293,0.156,0.938
5/1/2023 17:49:03.270,-0.285,0.152,0.938
5/1/2023 17:49:03.280,-0.281,0.152,0.934
5/1/2023 17:49:03.290,-0.281,0.148,0.938
5/1/2023 17:49:03.300,-0.281,0.152,0.938
5/1/2023 17:49:03.310,-0.285,0.152,0.934
5/1/2023 17:49:03.320,-0.285,0.152,0.934
5/1/2023 17:49:03.330,-0.289,0.152,0.934
5/1/2023 17:49:03.340,-0.289,0.152,0.938
5/1/2023 17:49:03.350,-0.293,0.145,0.941
5/1/2023 17:49:03.360,-0.293,0.141,0.949
5/1/2023 17:49:03.370,-0.293,0.129,0.957
5/1/2023 17:49:03.380,-0.289,0.129,0.957
5/1/2023 17:49:03.390,-0.285,0.133,0.957
5/1/2023 17:49:03.400,-0.285,0.133,0.957
5/1/2023 17:49:03.410,-0.285,0.125,0.957
5/1/2023 17:49:03.420,-0.281,0.125,0.953
5/1/2023 17:49:03.430,-0.281,0.125,0.953
5/1/2023 17:49:03.440,-0.285,0.129,0.953
5/1/2023 17:49:03.450,-0.281,0.137,0.945
5/1/2023 17:49:03.460,-0.277,0.137,0.945
5/1/2023 17:49:03.470,-0.277,0.129,0.938
5/1/2023 17:49:03.480,-0.277,0.129,0.938
5/1/2023 17:49:03.490,-0.273,0.125,0.938
5/1/2023 17:49:03.500,-0.277,0.125,0.938
5/1/2023 17:49:03.510,-0.266,0.125,0.945
5/1/2023 17:49:03.520,-0.262,0.125,0.941
5/1/2023 17:49:03.530,-0.266,0.121,0.945
5/1/2023 17:49:03.540,-0.258,0.129,0.941
5/1/2023 17:49:03.550,-0.254,0.129,0.945
5/1/2023 17:49:03.560,-0.258,0.129,0.949
5/1/2023 17:49:03.570,-0.258,0.125,0.949
5/1/2023 17:49:03.580,-0.258,0.121,0.949
5/1/2023 17:49:03.590,-0.258,0.129,0.953
5/1/2023 17:49:03.600,-0.258,0.125,0.953
5/1/2023 17:49:03.610,-0.262,0.125,0.953
5/1/2023 17:49:03.620,-0.266,0.125,0.957
5/1/2023 17:49:03.630,-0.27,0.125,0.957
5/1/2023 17:49:03.640,-0.273,0.125,0.961
5/1/2023 17:49:03.650,-0.281,0.121,0.961
5/1/2023 17:49:03.660,-0.281,0.117,0.961
5/1/2023 17:49:03.670,-0.281,0.121,0.957
5/1/2023 17:49:03.680,-0.277,0.129,0.957
5/1/2023 17:49:03.690,-0.277,0.129,0.957
5/1/2023 17:49:03.700,-0.281,0.125,0.953
5/1/2023 17:49:03.710,-0.277,0.133,0.953
5/1/2023 17:49:03.720,-0.277,0.133,0.957
5/1/2023 17:49:03.730,-0.277,0.133,0.957
5/1/2023 17:49:03.740,-0.277,0.133,0.949
5/1/2023 17:49:03.750,-0.273,0.125,0.941
5/1/2023 17:49:03.760,-0.27,0.129,0.945
5/1/2023 17:49:03.770,-0.27,0.125,0.941
5/1/2023 17:49:03.780,-0.273,0.129,0.938
5/1/2023 17:49:03.790,-0.273,0.129,0.941
5/1/2023 17:49:03.800,-0.273,0.129,0.945
5/1/2023 17:49:03.810,-0.27,0.133,0.949
5/1/2023 17:49:03.820,-0.273,0.137,0.949
5/1/2023 17:49:03.830,-0.273,0.137,0.953
5/1/2023 17:49:03.840,-0.273,0.137,0.953
5/1/2023 17:49:03.850,-0.277,0.133,0.957
5/1/2023 17:49:03.860,-0.277,0.133,0.957
5/1/2023 17:49:03.870,-0.277,0.129,0.961
5/1/2023 17:49:03.880,-0.277,0.129,0.957
5/1/2023 17:49:03.890,-0.277,0.141,0.957
5/1/2023 17:49:03.900,-0.277,0.137,0.953
5/1/2023 17:49:03.910,-0.277,0.133,0.957
5/1/2023 17:49:03.920,-0.277,0.129,0.957
5/1/2023 17:49:03.930,-0.277,0.133,0.953
5/1/2023 17:49:03.940,-0.273,0.137,0.953
5/1/2023 17:49:03.950,-0.273,0.137,0.949
5/1/2023 17:49:03.960,-0.277,0.137,0.949
5/1/2023 17:49:03.970,-0.281,0.133,0.949
5/1/2023 17:49:03.980,-0.289,0.129,0.949
5/1/2023 17:49:03.990,-0.285,0.137,0.953
5/1/2023 17:49:04.000,-0.289,0.133,0.957
5/1/2023 17:49:04.010,-0.281,0.133,0.957
