------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.4 Firmware v1.7.2 date format M/d/yyyy at 100 Hz  Filter Normal -----------
Serial Number: TAS1H50200609
Start Time 15:32:00
Start Date 4/28/2023
Epoch Period (hh:mm:ss) 00:00:00
Download Time 15:47:15
Download Date 4/28/2023
Current Memory Address: 0
Current Battery Voltage: 4.19     Mode = 12
--------------------------------------------------
Timestamp,Accelerometer X,Accelerometer Y,Accelerometer Z
4/28/2023 15:32:01.680,-1.031,0.277,-0.055
4/28/2023 15:32:01.690,-1.055,0.27,0.012
4/28/2023 15:32:01.700,-1.047,0.246,0
4/28/2023 15:32:01.710,-1.012,0.23,-0.051
4/28/2023 15:32:01.720,-1.012,0.277,-0.09
4/28/2023 15:32:01.730,-1.023,0.258,-0.105
4/28/2023 15:32:01.740,-1.027,0.18,-0.102
4/28/2023 15:32:01.750,-1.066,0.121,-0.098
4/28/2023 15:32:01.760,-1.09,0.082,-0.047
4/28/2023 15:32:01.770,-1.109,0.148,-0.004
4/28/2023 15:32:01.780,-1.145,0.273,0.055
4/28/2023 15:32:01.790,-1.18,0.332,0.129
4/28/2023 15:32:01.800,-1.219,0.313,0.156
4/28/2023 15:32:01.810,-1.242,0.289,0.16
4/28/2023 15:32:01.820,-1.234,0.27,0.121
4/28/2023 15:32:01.830,-1.215,0.25,0.086
4/28/2023 15:32:01.840,-1.207,0.23,0.031
4/28/2023 15:32:01.850,-1.191,0.246,-0.023
4/28/2023 15:32:01.860,-1.215,0.285,-0.027
4/28/2023 15:32:01.870,-1.254,0.277,0
4/28/2023 15:32:01.880,-1.266,0.207,0.043
4/28/2023 15:32:01.890,-1.254,0.141,0.066
4/28/2023 15:32:01.900,-1.27,0.086,0.082
4/28/2023 15:32:01.910,-1.273,0.047,0.063
4/28/2023 15:32:01.920,-1.336,0.051,0.047
4/28/2023 15:32:01.930,-1.461,-0.012,0
4/28/2023 15:32:01.940,-1.59,-0.148,-0.074
4/28/2023 15:32:01.950,-1.707,-0.328,-0.164
4/28/2023 15:32:01.960,-1.781,-0.523,-0.289
4/28/2023 15:32:01.970,-1.797,-0.707,-0.438
4/28/2023 15:32:01.980,-1.785,-0.863,-0.574
4/28/2023 15:32:01.990,-1.684,-0.922,-0.684
4/28/2023 15:32:02.000,-1.617,-0.688,-0.645
4/28/2023 15:32:02.010,-1.793,-0.113,-0.453
4/28/2023 15:32:02.020,-2.027,0.523,-0.289
4/28/2023 15:32:02.030,-2.031,0.695,-0.406
4/28/2023 15:32:02.040,-1.918,0.293,-0.504
4/28/2023 15:32:02.050,-1.941,0.297,-0.477
4/28/2023 15:32:02.060,-1.926,0.43,-0.59
4/28/2023 15:32:02.070,-1.543,0.316,-0.59
4/28/2023 15:32:02.080,-1.039,-0.184,-0.148
4/28/2023 15:32:02.090,-1.402,-0.246,-0.141
4/28/2023 15:32:02.100,-0.93,0.129,-0.227
4/28/2023 15:32:02.110,-0.719,-0.152,-0.281
4/28/2023 15:32:02.120,-0.602,-0.375,-0.344
4/28/2023 15:32:02.130,-0.469,-0.434,-0.316
4/28/2023 15:32:02.140,-0.387,-0.441,-0.23
4/28/2023 15:32:02.150,-0.316,-0.371,-0.172
4/28/2023 15:32:02.160,-0.25,-0.27,-0.16
4/28/2023 15:32:02.170,-0.219,-0.188,-0.172
4/28/2023 15:32:02.180,-0.23,-0.176,-0.164
4/28/2023 15:32:02.190,-0.273,-0.25,-0.141
4/28/2023 15:32:02.200,-0.289,-0.32,-0.094
4/28/2023 15:32:02.210,-0.301,-0.297,-0.078
4/28/2023 15:32:02.220,-0.332,-0.211,-0.102
4/28/2023 15:32:02.230,-0.383,-0.16,-0.137
4/28/2023 15:32:02.240,-0.418,-0.133,-0.172
4/28/2023 15:32:02.250,-0.461,-0.102,-0.195
4/28/2023 15:32:02.260,-0.512,-0.09,-0.184
4/28/2023 15:32:02.270,-0.598,-0.078,-0.168
4/28/2023 15:32:02.280,-0.691,-0.047,-0.145
4/28/2023 15:32:02.290,-0.797,0.012,-0.117
4/28/2023 15:32:02.300,-0.891,0.105,-0.105
4/28/2023 15:32:02.310,-0.988,0.238,-0.133
4/28/2023 15:32:02.320,-1.094,0.398,-0.188
4/28/2023 15:32:02.330,-1.172,0.492,-0.242
4/28/2023 15:32:02.340,-1.293,0.617,-0.316
4/28/2023 15:32:02.350,-1.461,0.836,-0.414
4/28/2023 15:32:02.360,-1.648,1.109,-0.465
4/28/2023 15:32:02.370,-1.816,1.5,-0.461
4/28/2023 15:32:02.380,-1.941,1.98,-0.496
4/28/2023 15:32:02.390,-1.926,2.43,-0.488
4/28/2023 15:32:02.400,-1.816,2.59,-0.371
4/28/2023 15:32:02.410,-1.699,2.5,-0.152
4/28/2023 15:32:02.420,-1.574,2.375,0.082
4/28/2023 15:32:02.430,-1.43,2.328,0.246
4/28/2023 15:32:02.440,-1.34,2.285,0.355
4/28/2023 15:32:02.450,-1.293,2.16,0.426
4/28/2023 15:32:02.460,-1.523,1.73,0.395
4/28/2023 15:32:02.470,-1.152,1.379,0.43
4/28/2023 15:32:02.480,-1.156,-0.117,0.156
4/28/2023 15:32:02.490,-1.805,-2.434,-0.004
4/28/2023 15:32:02.500,-2.391,-1.875,0.566
4/28/2023 15:32:02.510,-2.277,0.121,0.434
4/28/2023 15:32:02.520,-1.793,1.41,-0.078
4/28/2023 15:32:02.530,-1.375,0.887,-0.336
4/28/2023 15:32:02.540,-0.758,0.184,-0.063
4/28/2023 15:32:02.550,-0.535,0.09,-0.047
4/28/2023 15:32:02.560,-0.797,0.43,-0.348
4/28/2023 15:32:02.570,-1.215,0.859,-0.594
4/28/2023 15:32:02.580,-1.172,0.84,-0.438
4/28/2023 15:32:02.590,-1.023,0.543,-0.176
4/28/2023 15:32:02.600,-1.027,0.379,-0.102
4/28/2023 15:32:02.610,-0.969,0.266,-0.105
4/28/2023 15:32:02.620,-0.949,0.215,0.027
4/28/2023 15:32:02.630,-0.945,0.219,0.152
4/28/2023 15:32:02.640,-0.961,0.16,0.125
4/28/2023 15:32:02.650,-0.996,0.066,0.023
4/28/2023 15:32:02.660,-1.035,0,-0.09
4/28/2023 15:32:02.670,-1.059,-0.012,-0.191
4/28/2023 15:32:02.680,-1.063,-0.035,-0.258
4/28/2023 15:32:02.690,-1.086,-0.047,-0.316
4/28/2023 15:32:02.700,-1.125,-0.023,-0.293
4/28/2023 15:32:02.710,-1.137,-0.031,-0.203
4/28/2023 15:32:02.720,-1.117,-0.109,-0.145
4/28/2023 15:32:02.730,-1.094,-0.199,-0.168
4/28/2023 15:32:02.740,-1.09,-0.172,-0.203
4/28/2023 15:32:02.750,-1.098,-0.059,-0.227
4/28/2023 15:32:02.760,-1.094,0.023,-0.246
4/28/2023 15:32:02.770,-1.086,0.02,-0.262
4/28/2023 15:32:02.780,-1.09,-0.031,-0.273
4/28/2023 15:32:02.790,-1.109,-0.043,-0.258
4/28/2023 15:32:02.800,-1.172,-0.012,-0.207
4/28/2023 15:32:02.810,-1.23,-0.02,-0.184
4/28/2023 15:32:02.820,-1.234,-0.113,-0.215
4/28/2023 15:32:02.830,-1.238,-0.141,-0.281
4/28/2023 15:32:02.840,-1.227,-0.137,-0.316
4/28/2023 15:32:02.850,-1.25,-0.121,-0.297
4/28/2023 15:32:02.860,-1.25,-0.098,-0.25
4/28/2023 15:32:02.870,-1.23,-0.137,-0.211
4/28/2023 15:32:02.880,-1.262,-0.211,-0.145
4/28/2023 15:32:02.890,-1.34,-0.285,-0.086
4/28/2023 15:32:02.900,-1.445,-0.348,-0.035
4/28/2023 15:32:02.910,-1.543,-0.398,0.004
4/28/2023 15:32:02.920,-1.641,-0.445,0.047
4/28/2023 15:32:02.930,-1.73,-0.492,0.066
4/28/2023 15:32:02.940,-1.82,-0.57,0.051
4/28/2023 15:32:02.950,-1.918,-0.711,-0.02
4/28/2023 15:32:02.960,-1.961,-0.898,-0.105
4/28/2023 15:32:02.970,-1.973,-1.082,-0.219
4/28/2023 15:32:02.980,-2.086,-1.301,-0.352
4/28/2023 15:32:02.990,-2.223,-1.402,-0.668
4/28/2023 15:32:03.000,-2.367,-1.141,-0.957
4/28/2023 15:32:03.010,-2.492,-0.363,-1.094
4/28/2023 15:32:03.020,-2.512,0.316,-0.965
4/28/2023 15:32:03.030,-2.16,0.309,-0.965
4/28/2023 15:32:03.040,-2.09,-0.086,-0.871
4/28/2023 15:32:03.050,-1.895,-0.48,-0.945
4/28/2023 15:32:03.060,-1.152,-0.781,-1.004
4/28/2023 15:32:03.070,-0.598,-0.852,-0.633
4/28/2023 15:32:03.080,-1.262,0.133,-0.445
4/28/2023 15:32:03.090,-0.934,0.648,-0.34
4/28/2023 15:32:03.100,-0.711,-0.16,-0.328
4/28/2023 15:32:03.110,-0.406,-0.684,-0.383
4/28/2023 15:32:03.120,-0.164,-0.824,-0.297
4/28/2023 15:32:03.130,-0.055,-0.762,-0.125
4/28/2023 15:32:03.140,-0.059,-0.645,-0.023
4/28/2023 15:32:03.150,-0.121,-0.504,0.004
4/28/2023 15:32:03.160,-0.164,-0.391,-0.035
4/28/2023 15:32:03.170,-0.215,-0.352,-0.059
4/28/2023 15:32:03.180,-0.309,-0.375,-0.059
4/28/2023 15:32:03.190,-0.426,-0.41,-0.059
4/28/2023 15:32:03.200,-0.516,-0.418,-0.031
4/28/2023 15:32:03.210,-0.574,-0.348,-0.016
4/28/2023 15:32:03.220,-0.625,-0.246,-0.039
4/28/2023 15:32:03.230,-0.695,-0.191,-0.066
4/28/2023 15:32:03.240,-0.789,-0.203,-0.105
4/28/2023 15:32:03.250,-0.91,-0.234,-0.117
4/28/2023 15:32:03.260,-1.063,-0.234,-0.098
4/28/2023 15:32:03.270,-1.27,-0.172,-0.055
4/28/2023 15:32:03.280,-1.527,-0.125,-0.031
4/28/2023 15:32:03.290,-1.836,-0.094,-0.039
4/28/2023 15:32:03.300,-2.133,0.051,-0.094
4/28/2023 15:32:03.310,-2.359,0.359,-0.199
4/28/2023 15:32:03.320,-2.656,0.707,-0.316
4/28/2023 15:32:03.330,-2.906,1.035,-0.434
4/28/2023 15:32:03.340,-2.84,1.184,-0.535
4/28/2023 15:32:03.350,-2.543,1.406,-0.629
4/28/2023 15:32:03.360,-2.391,2.141,-0.832
4/28/2023 15:32:03.370,-2.113,2.949,-0.563
4/28/2023 15:32:03.380,-1.879,3.188,-0.016
4/28/2023 15:32:03.390,-1.906,2.934,0.176
4/28/2023 15:32:03.400,-1.93,2.777,0.207
4/28/2023 15:32:03.410,-1.641,2.48,0.262
4/28/2023 15:32:03.420,-1.512,2.18,0.297
4/28/2023 15:32:03.430,-1.539,2.02,0.191
4/28/2023 15:32:03.440,-1.398,1.25,-0.254
4/28/2023 15:32:03.450,-1.527,-1.707,-0.539
4/28/2023 15:32:03.460,-2.008,-3.504,0.926
4/28/2023 15:32:03.470,-2.047,-1.238,1.559
4/28/2023 15:32:03.480,-2.051,1.008,0.789
4/28/2023 15:32:03.490,-1.801,1.66,-0.133
4/28/2023 15:32:03.500,-1.27,1.387,-0.512
4/28/2023 15:32:03.510,-0.82,0.797,-0.316
4/28/2023 15:32:03.520,-0.809,0.406,-0.367
4/28/2023 15:32:03.530,-0.949,0.574,-0.719
4/28/2023 15:32:03.540,-1.238,1.188,-0.766
4/28/2023 15:32:03.550,-1.172,1.191,-0.496
4/28/2023 15:32:03.560,-1.023,0.746,-0.258
4/28/2023 15:32:03.570,-1.055,0.535,-0.203
4/28/2023 15:32:03.580,-0.973,0.348,-0.148
4/28/2023 15:32:03.590,-0.922,0.223,0.098
4/28/2023 15:32:03.600,-0.941,0.203,0.215
4/28/2023 15:32:03.610,-0.914,0.133,0.152
4/28/2023 15:32:03.620,-0.973,0.023,0.039
4/28/2023 15:32:03.630,-1.055,-0.055,0.016
4/28/2023 15:32:03.640,-1.074,-0.129,-0.039
4/28/2023 15:32:03.650,-1.09,-0.152,-0.23
4/28/2023 15:32:03.660,-1.094,-0.082,-0.281
4/28/2023 15:32:03.670,-1.086,-0.012,-0.289
4/28/2023 15:32:03.680,-1.113,0.031,-0.289
4/28/2023 15:32:03.690,-1.133,0.004,-0.238
4/28/2023 15:32:03.700,-1.141,-0.023,-0.211
4/28/2023 15:32:03.710,-1.176,-0.051,-0.219
4/28/2023 15:32:03.720,-1.191,-0.07,-0.246
4/28/2023 15:32:03.730,-1.172,-0.145,-0.289
4/28/2023 15:32:03.740,-1.121,-0.238,-0.344
4/28/2023 15:32:03.750,-1.063,-0.309,-0.43
4/28/2023 15:32:03.760,-1.031,-0.258,-0.527
4/28/2023 15:32:03.770,-1.043,-0.172,-0.543
4/28/2023 15:32:03.780,-1.082,-0.094,-0.512
4/28/2023 15:32:03.790,-1.145,-0.023,-0.43
4/28/2023 15:32:03.800,-1.238,-0.008,-0.355
4/28/2023 15:32:03.810,-1.305,-0.012,-0.254
4/28/2023 15:32:03.820,-1.352,-0.082,-0.145
4/28/2023 15:32:03.830,-1.328,-0.242,-0.055
4/28/2023 15:32:03.840,-1.313,-0.383,-0.035
4/28/2023 15:32:03.850,-1.348,-0.449,-0.063
4/28/2023 15:32:03.860,-1.41,-0.453,-0.074
4/28/2023 15:32:03.870,-1.523,-0.402,-0.047
4/28/2023 15:32:03.880,-1.629,-0.352,0.012
4/28/2023 15:32:03.890,-1.703,-0.359,-0.027
4/28/2023 15:32:03.900,-1.793,-0.469,-0.164
4/28/2023 15:32:03.910,-1.887,-0.637,-0.336
4/28/2023 15:32:03.920,-1.957,-0.824,-0.441
4/28/2023 15:32:03.930,-2.074,-0.977,-0.508
4/28/2023 15:32:03.940,-2.363,-1.406,-0.633
4/28/2023 15:32:03.950,-2.395,-1.617,-0.609
4/28/2023 15:32:03.960,-2.496,-0.898,-0.543
4/28/2023 15:32:03.970,-2.797,0.121,-0.742
4/28/2023 15:32:03.980,-2.457,0.465,-0.816
4/28/2023 15:32:03.990,-2.211,0.344,-0.852
4/28/2023 15:32:04.000,-2.16,-0.125,-0.816
4/28/2023 15:32:04.010,-1.613,-0.59,-0.984
4/28/2023 15:32:04.020,-0.559,-0.773,-0.855
4/28/2023 15:32:04.030,-1.426,-0.102,-0.484
4/28/2023 15:32:04.040,-1.266,0.934,-0.355
4/28/2023 15:32:04.050,-0.891,0.543,-0.273
4/28/2023 15:32:04.060,-0.656,-0.262,-0.176
4/28/2023 15:32:04.070,-0.43,-0.645,-0.137
4/28/2023 15:32:04.080,-0.18,-0.695,0.059
4/28/2023 15:32:04.090,-0.023,-0.652,0.223
4/28/2023 15:32:04.100,-0.023,-0.598,0.27
4/28/2023 15:32:04.110,-0.07,-0.523,0.258
4/28/2023 15:32:04.120,-0.105,-0.438,0.227
4/28/2023 15:32:04.130,-0.18,-0.367,0.195
4/28/2023 15:32:04.140,-0.242,-0.371,0.152
4/28/2023 15:32:04.150,-0.266,-0.422,0.148
4/28/2023 15:32:04.160,-0.285,-0.43,0.176
4/28/2023 15:32:04.170,-0.309,-0.398,0.152
4/28/2023 15:32:04.180,-0.348,-0.336,0.078
4/28/2023 15:32:04.190,-0.383,-0.254,0.023
4/28/2023 15:32:04.200,-0.445,-0.191,0.004
4/28/2023 15:32:04.210,-0.551,-0.152,-0.008
4/28/2023 15:32:04.220,-0.68,-0.145,0.027
4/28/2023 15:32:04.230,-0.84,-0.16,0.074
4/28/2023 15:32:04.240,-1.023,-0.172,0.113
4/28/2023 15:32:04.250,-1.238,-0.172,0.125
4/28/2023 15:32:04.260,-1.504,-0.176,0.125
4/28/2023 15:32:04.270,-1.816,-0.102,0.082
4/28/2023 15:32:04.280,-2.098,0.121,-0.012
4/28/2023 15:32:04.290,-2.32,0.438,-0.109
4/28/2023 15:32:04.300,-2.629,0.691,-0.223
4/28/2023 15:32:04.310,-2.992,0.898,-0.352
4/28/2023 15:32:04.320,-3.008,0.973,-0.449
4/28/2023 15:32:04.330,-2.68,1.098,-0.512
4/28/2023 15:32:04.340,-2.516,1.91,-0.84
4/28/2023 15:32:04.350,-2.273,2.957,-0.617
4/28/2023 15:32:04.360,-1.938,3.367,-0.152
4/28/2023 15:32:04.370,-1.957,3.164,-0.035
4/28/2023 15:32:04.380,-1.906,2.863,0.055
4/28/2023 15:32:04.390,-1.676,2.355,0.121
4/28/2023 15:32:04.400,-1.707,1.855,0.016
4/28/2023 15:32:04.410,-1.305,1.051,-0.637
4/28/2023 15:32:04.420,-1.445,-2.367,-1.152
4/28/2023 15:32:04.430,-2.039,-3.375,0.949
4/28/2023 15:32:04.440,-2.148,-0.738,1.449
4/28/2023 15:32:04.450,-2.336,1.195,0.824
4/28/2023 15:32:04.460,-2.188,1.555,0.066
4/28/2023 15:32:04.470,-1.512,1.129,-0.391
4/28/2023 15:32:04.480,-0.762,0.648,-0.348
4/28/2023 15:32:04.490,-0.617,0.309,-0.418
4/28/2023 15:32:04.500,-0.891,0.48,-0.715
4/28/2023 15:32:04.510,-1.199,1.07,-0.625
4/28/2023 15:32:04.520,-1.191,1.117,-0.438
4/28/2023 15:32:04.530,-1.055,0.742,-0.316
4/28/2023 15:32:04.540,-1.055,0.719,-0.293
4/28/2023 15:32:04.550,-1.02,0.605,-0.215
4/28/2023 15:32:04.560,-0.906,0.34,0.191
4/28/2023 15:32:04.570,-0.91,0.16,0.344
4/28/2023 15:32:04.580,-0.914,-0.008,0.258
4/28/2023 15:32:04.590,-0.988,-0.141,0.055
4/28/2023 15:32:04.600,-1.094,-0.199,-0.074
4/28/2023 15:32:04.610,-1.086,-0.195,-0.109
4/28/2023 15:32:04.620,-1.031,-0.172,-0.305
4/28/2023 15:32:04.630,-1.027,-0.145,-0.426
4/28/2023 15:32:04.640,-1.039,-0.121,-0.398
4/28/2023 15:32:04.650,-1.078,-0.074,-0.355
4/28/2023 15:32:04.660,-1.098,-0.094,-0.289
4/28/2023 15:32:04.670,-1.105,-0.188,-0.254
4/28/2023 15:32:04.680,-1.133,-0.215,-0.273
