time [s],RR_interval_quality [NA](/api/datatype/1004/)
5.3671875,129
5.87890625,129
6.8359375,129
7.13671875,129
7.609375,129
7.953125,129
8.703125,129
9.0703125,129
10.125,129
10.4765625,1
10.9296875,1
11.48046875,1
12.484375,1
13.0625,1
13.8671875,1
14.51171875,1
15.33203125,1
16.625,129
17.15234375,129
17.4296875,129
18.01171875,1
18.578125,1
19.3515625,129
19.99609375,1
20.71875,1
21.28515625,1
21.91015625,1
22.875,1
23.36328125,1
24.01953125,1
25.84765625,129
26.44921875,1
26.90234375,129
27.5390625,1
28.37109375,1
28.828125,129
29.34765625,129
29.75390625,129
31.015625,129
32.2421875,129
32.6015625,129
33.1875,1
33.61328125,1
34.1640625,1
34.53515625,1
34.89453125,129
35.3828125,1
36.13671875,129
37.078125,1
37.390625,1
38.0390625,1
38.46484375,1
38.765625,1
39.48046875,1
39.94140625,1
40.265625,1
40.9609375,1
42.38671875,129
43.07421875,1
43.87109375,1
44.23828125,129
44.7265625,129
45.078125,129
46.43359375,129
46.8828125,129
47.41015625,129
47.7890625,1
48.203125,1
48.84765625,1
49.796875,129
50.25,1
50.59765625,129
51.32421875,129
51.6875,1
52.54296875,129
53.66015625,129
53.9453125,129
54.421875,1
55.1796875,129
55.65234375,1
56.109375,1
56.5703125,1
57.30078125,129
58.5234375,129
59.18359375,1
59.4921875,129
59.82421875,129
60.3515625,1
61.04296875,129
61.484375,1
62.19140625,1
62.4765625,129
63.5078125,129
64.4609375,129
64.859375,1
65.4140625,1
66.1171875,1
66.5859375,129
66.91015625,129
67.26953125,129
67.62109375,1
68.15234375,129
68.62109375,1
68.95703125,1
69.32421875,1
69.6484375,1
70.55078125,129
70.9375,1
71.65625,129
72.6484375,129
73.1875,129
73.6953125,129
74.19140625,129
74.79296875,129
75.54296875,129
75.99609375,1
76.38671875,1
76.671875,129
77.01171875,1
77.61328125,1
78.26171875,1
78.578125,129
79.4609375,129
80.2890625,1
80.68359375,129
81.734375,129
82.62109375,1
83.7265625,1
84.24609375,1
84.5859375,1
85.19921875,1
85.5546875,1
86.55859375,1
87.21484375,1
87.75,129
88.23828125,1
88.69921875,1
