time [s],inspiration [NA](/api/datatype/34/)
324.75,21858
327.21875,21844
328.984375,21844
330.609375,21842
332.1171875,21853
333.7578125,21858
335.4921875,21848
337.2421875,21858
339.8984375,21844
341.578125,21850
346.1484375,21803
348.2265625,21824
349.8671875,21832
352.3984375,21817
354.609375,21820
356.0859375,21849
357.6171875,21849
359.6171875,21832
361.3984375,21837
362.9140625,21835
364.4921875,21824
366.2421875,21845
367.796875,21851
369.671875,21850
371.2265625,21837
373.1015625,21845
374.8359375,21842
377.109375,21855
379.953125,21830
381.7265625,21841
383.7109375,21839
385.375,21838
387.109375,21845
388.828125,21826
391.0390625,21830
392.6484375,21837
394.546875,21836
396.4296875,21835
398.140625,21828
400.078125,21828
402.4765625,21835
405.234375,21814
407.1796875,21823
409.09375,21816
411.109375,21821
413.265625,21829
415.2734375,21811
420.1484375,21831
421.6328125,21840
424.1015625,21820
425.390625,21826
428.296875,21839
429.953125,21836
431.2890625,21824
433.171875,21813
434.6640625,21826
436.1484375,21823
437.6953125,21843
439.2265625,21839
442.25,21817
443.546875,21818
445.28125,21834
447.1953125,21834
448.4921875,21836
450.3828125,21835
451.953125,21847
453.5625,21850
459.8046875,21824
466.6484375,21861
469.0390625,21802
470.8515625,21843
472.390625,21845
474.28125,21840
475.9375,21847
478.34375,21848
480.65625,21836
482.5859375,21831
484.5234375,21836
486.46875,21830
489.5,21851
491.6484375,21844
493.390625,21843
495.8515625,21822
498.3046875,21831
499.8203125,21830
502.78125,21803
504.3515625,21836
508.6484375,21812
513.484375,21837
515.9296875,21787
517.4453125,21815
522.9453125,21843
528.25,21813
531.21875,21808
533.0625,21835
534.5625,21827
536.4765625,21836
539.3203125,21792
541.7578125,21804
543.3046875,21828
544.8046875,21831
546.0859375,21814
550.8203125,21816
555.0625,21825
556.828125,21823
559.8203125,21795
562.8828125,21808
564.1015625,21827
565.765625,21834
567.328125,21840
569.0,21832
570.390625,21846
572.3125,21840
573.8671875,21852
576.171875,21860
578.1015625,21855
579.96875,21864
582.078125,21845
583.828125,21847
586.09375,21857
588.3359375,21834
591.5078125,21851
593.515625,21858
595.8046875,21860
597.9375,21861
600.21875,21857
602.96875,21855
605.359375,21854
607.6875,21848
609.953125,21852
612.1015625,21861
614.140625,21849
616.359375,21858
618.5625,21859
620.8984375,21863
623.0859375,21858
625.3515625,21851
627.1171875,21844
629.1015625,21758
630.640625,21848
632.5703125,21849
634.125,21809
636.546875,21842
638.484375,21841
640.4375,21817
644.0546875,21856
645.921875,21855
647.8203125,21849
649.8125,21850
652.03125,21843
653.859375,21833
656.109375,21844
658.3828125,21844
662.9296875,21859
666.859375,21858
669.0703125,21860
671.546875,21859
674.1640625,21859
678.5234375,21857
680.125,21852
682.1015625,21867
684.0390625,21857
685.734375,21856
686.890625,21854
690.9140625,21833
692.734375,21841
694.46875,21776
696.6328125,21841
699.8984375,21857
702.0546875,21853
704.2421875,21849
706.34375,21845
708.0625,21849
710.140625,21852
712.2421875,21844
714.0078125,21850
716.1171875,21838
718.2578125,21834
720.140625,21851
722.4765625,21841
724.359375,21854
726.5546875,21846
728.671875,21850
730.3828125,21852
731.984375,21827
733.3984375,21834
736.8359375,21859
738.703125,21857
740.140625,21847
742.2734375,21835
743.8984375,21847
745.546875,21861
747.2890625,21844
748.5234375,21813
749.953125,21824
751.0546875,21829
752.1171875,21840
753.03125,21846
755.4296875,21835
756.515625,21810
757.578125,21847
759.2265625,21849
760.890625,21860
762.734375,21853
765.328125,21839
767.5390625,21840
769.3671875,21842
771.34375,21841
772.984375,21855
774.6796875,21855
776.4296875,21845
779.5234375,21858
784.125,21863
785.8203125,21854
788.6171875,21834
791.3515625,21816
793.0078125,21837
797.1796875,21834
798.4921875,21842
801.7734375,21843
803.3984375,21841
805.0546875,21843
806.703125,21833
808.421875,21831
809.703125,21818
810.921875,21826
812.515625,21841
814.171875,21830
815.828125,21837
818.3125,21838
819.953125,21846
821.21875,21800
822.8671875,21819
824.4765625,21799
825.765625,21831
827.015625,21818
828.3984375,21813
829.5234375,21811
830.765625,21834
832.828125,21814
834.046875,21817
835.7109375,21817
836.96875,21805
838.2109375,21750
839.875,21778
842.390625,21822
846.7265625,21776
849.1015625,21769
850.34375,21796
851.609375,21825
852.8359375,21807
854.265625,21802
855.7734375,21810
857.015625,21796
858.296875,21811
859.5703125,21797
861.203125,21795
862.4765625,21812
863.734375,21821
865.015625,21820
866.34375,21820
869.359375,21838
871.578125,21859
873.1171875,21853
874.8046875,21847
876.2109375,21842
881.9609375,21837
883.328125,21847
884.90625,21842
886.375,21844
888.078125,21862
889.9921875,21843
891.6875,21863
893.328125,21871
895.0625,21873
896.8828125,21868
898.296875,21857
899.890625,21872
901.75,21873
903.6484375,21873
905.3828125,21879
907.375,21875
909.3515625,21876
911.3828125,21876
913.375,21874
915.453125,21875
917.5546875,21875
919.5546875,21874
921.546875,21876
923.765625,21876
925.9296875,21874
927.59375,21860
928.9921875,21872
931.4453125,21872
933.65625,21870
935.1328125,21864
937.46875,21861
939.375,21851
941.5,21860
944.875,21846
946.453125,21845
948.59375,21835
950.9609375,21830
952.546875,21847
953.8671875,21844
955.640625,21849
958.0703125,21841
959.7109375,21841
961.4140625,21852
967.84375,21860
970.6171875,21808
972.5625,21791
974.4609375,21818
976.484375,21814
980.484375,21833
981.8359375,21830
983.46875,21833
985.140625,21840
986.6640625,21853
988.1171875,21817
990.0625,21852
991.5546875,21865
992.5390625,21852
994.4921875,21861
996.1328125,21851
997.4765625,21851
1000.328125,21804
1003.40625,21800
1007.8125,21865
1010.0234375,21815
1011.9296875,21814
1015.2109375,21846
1019.796875,21829
1022.328125,21822
1027.265625,21851
1030.0625,21765
1032.4765625,21810
1037.9296875,21846
1044.578125,21847
1047.6640625,21787
1051.6015625,21814
1054.3984375,21800
1055.9453125,21796
1057.78125,21850
1059.3984375,21806
1063.46875,21831
1065.984375,21840
1067.703125,21836
1071.3125,21857
1074.453125,21822
1077.5859375,21816
1083.5703125,21858
1086.3359375,21836
1091.140625,21847
1095.6953125,21850
1098.25,21826
1100.65625,21839
1102.6953125,21852
1104.2578125,21856
1106.0078125,21847
1107.75,21846
1109.53125,21852
1112.4609375,21857
1114.234375,21856
1116.71875,21859
1118.6328125,21856
1120.3515625,21850
1122.421875,21836
1124.234375,21837
1125.9765625,21842
1127.8125,21847
1129.8046875,21835
1131.484375,21842
1133.625,21835
1135.5,21854
1137.2890625,21848
1139.359375,21855
1141.375,21851
1143.4609375,21864
1145.8828125,21859
1147.7578125,21844
1149.59375,21840
1151.3828125,21856
1153.34375,21853
1154.9453125,21846
1156.890625,21855
1158.828125,21858
1160.8515625,21844
1162.484375,21854
1164.40625,21861
1165.921875,21849
1168.0625,21833
1169.9375,21846
1171.546875,21841
1173.4609375,21847
1175.015625,21850
1178.5625,21839
1180.0625,21843
1181.4765625,21856
1183.03125,21849
1185.0,21856
1186.71875,21857
1188.5390625,21857
1190.0546875,21847
1191.515625,21859
1193.5390625,21851
1195.140625,21857
1196.90625,21838
1198.15625,21827
1199.6328125,21820
1202.171875,21833
1203.546875,21824
1204.7734375,21844
1208.46875,21800
1210.390625,21810
1212.5546875,21824
1214.484375,21834
1215.953125,21836
1218.40625,21833
1220.4921875,21836
1223.921875,21822
1226.3125,21850
1229.1328125,21840
1230.609375,21848
1232.1171875,21848
1233.625,21820
1235.6484375,21850
1237.2421875,21844
1238.9765625,21847
1242.21875,21847
1243.96875,21848
1245.5703125,21861
1247.546875,21852
1249.1796875,21860
1251.0390625,21855
1252.59375,21864
1254.609375,21858
1256.4296875,21858
1259.59375,21850
1261.6484375,21863
1264.015625,21843
1265.9765625,21840
1267.921875,21853
1269.921875,21850
1271.484375,21860
1273.40625,21853
1274.90625,21847
1277.2421875,21835
1282.46875,21846
1287.59375,21829
1289.8671875,21820
1293.2890625,21815
1295.734375,21830
1298.890625,21863
1304.5859375,21861
1307.2265625,21825
1309.109375,21839
1310.7890625,21841
1312.4296875,21857
1314.625,21845
1316.9453125,21828
1319.1796875,21856
1324.9375,21826
1329.328125,21614
1330.78125,21606
1333.9453125,21821
1337.6953125,21817
1339.609375,21841
