time [s],step [Step](/api/datatype/52/)
1.0625,1
1.515625,2
2.703125,3
4.140625,4
4.546875,5
4.890625,6
6.296875,7
10.90625,8
14.375,9
16.03125,10
16.765625,11
17.046875,12
18.75,13
26.609375,14
27.3125,15
27.921875,16
30.609375,17
31.25,18
59.609375,19
59.9375,20
63.421875,21
99.515625,22
107.390625,23
107.84375,24
108.34375,25
109.359375,26
110.109375,27
114.78125,28
115.8125,29
117.03125,30
124.25,31
124.875,32
126.625,33
127.359375,34
127.75,35
128.25,36
129.046875,37
131.3125,38
131.984375,39
132.609375,40
133.234375,41
133.8125,42
140.734375,43
153.109375,44
168.65625,45
276.171875,46
276.8125,47
278.046875,48
299.515625,49
321.296875,50
321.890625,51
322.703125,52
323.28125,53
323.640625,54
324.546875,55
333.640625,56
334.34375,57
337.140625,58
337.890625,59
338.21875,60
339.296875,61
340.015625,62
340.4375,63
341.046875,64
341.453125,65
342.078125,66
342.53125,67
343.140625,68
343.578125,69
344.203125,70
344.59375,71
345.25,72
345.625,73
346.28125,74
346.671875,75
347.28125,76
347.734375,77
348.359375,78
348.75,79
349.34375,80
351.25,81
351.828125,82
352.515625,83
352.90625,84
353.5625,85
354.0,86
354.59375,87
355.0,88
355.625,89
356.015625,90
356.734375,91
357.1875,92
357.71875,93
358.109375,94
358.8125,95
359.265625,96
359.71875,97
360.328125,98
360.734375,99
361.375,100
361.953125,101
362.390625,102
362.890625,103
363.515625,104
364.140625,105
364.515625,106
365.1875,107
365.59375,108
366.203125,109
366.640625,110
367.234375,111
367.671875,112
368.265625,113
368.703125,114
369.234375,115
369.671875,116
370.25,117
370.71875,118
371.28125,119
371.75,120
372.234375,121
372.59375,122
372.8125,123
373.265625,124
373.78125,125
374.171875,126
374.8125,127
375.1875,128
375.859375,129
376.3125,130
376.828125,131
377.296875,132
377.875,133
378.3125,134
378.828125,135
379.28125,136
379.8125,137
380.21875,138
380.8125,139
381.25,140
381.859375,141
382.3125,142
382.9375,143
383.375,144
383.96875,145
384.40625,146
385.015625,147
385.421875,148
386.09375,149
386.5625,150
387.125,151
387.484375,152
388.125,153
388.5625,154
389.15625,155
389.71875,156
390.28125,157
390.734375,158
391.3125,159
391.78125,160
392.328125,161
392.828125,162
393.359375,163
393.75,164
394.390625,165
394.8125,166
395.265625,167
395.875,168
396.375,169
396.828125,170
397.421875,171
397.875,172
398.453125,173
398.890625,174
399.4375,175
399.859375,176
400.453125,177
400.890625,178
401.5,179
401.953125,180
402.53125,181
403.0,182
403.5625,183
404.046875,184
404.5625,185
404.96875,186
405.640625,187
406.03125,188
406.609375,189
407.0625,190
407.59375,191
407.984375,192
408.625,193
409.046875,194
409.6875,195
410.078125,196
410.8125,197
411.234375,198
411.859375,199
412.265625,200
412.796875,201
413.28125,202
413.859375,203
414.453125,204
415.046875,205
415.46875,206
416.0625,207
416.5,208
417.109375,209
417.5625,210
418.125,211
418.625,212
419.15625,213
419.546875,214
420.1875,215
420.59375,216
421.25,217
421.640625,218
422.234375,219
422.6875,220
423.265625,221
423.71875,222
424.296875,223
424.6875,224
425.265625,225
425.765625,226
426.34375,227
426.75,228
427.34375,229
427.8125,230
428.40625,231
428.84375,232
429.453125,233
429.84375,234
430.578125,235
430.96875,236
470.171875,237
470.484375,238
471.046875,239
471.625,240
472.09375,241
472.5625,242
473.0625,243
473.53125,244
474.0,245
474.46875,246
474.984375,247
475.46875,248
475.96875,249
476.421875,250
476.984375,251
477.453125,252
477.96875,253
478.421875,254
478.96875,255
479.453125,256
479.96875,257
480.40625,258
480.90625,259
481.375,260
481.875,261
482.34375,262
482.90625,263
483.375,264
483.890625,265
484.328125,266
484.875,267
485.296875,268
485.890625,269
486.34375,270
486.90625,271
487.28125,272
487.90625,273
488.359375,274
488.921875,275
489.390625,276
489.953125,277
490.421875,278
490.96875,279
491.40625,280
491.984375,281
492.421875,282
492.984375,283
493.375,284
493.984375,285
494.4375,286
494.953125,287
495.390625,288
495.984375,289
496.421875,290
496.9375,291
497.40625,292
497.96875,293
498.4375,294
498.9375,295
499.40625,296
499.96875,297
500.4375,298
500.953125,299
501.390625,300
501.984375,301
502.421875,302
503.0,303
503.40625,304
503.96875,305
504.34375,306
504.984375,307
505.40625,308
505.984375,309
506.4375,310
507.015625,311
507.5,312
508.0,313
508.4375,314
509.0625,315
509.484375,316
510.078125,317
510.515625,318
511.03125,319
511.5,320
512.078125,321
512.53125,322
513.03125,323
513.5,324
514.078125,325
514.5625,326
515.046875,327
515.515625,328
516.078125,329
516.53125,330
517.09375,331
517.46875,332
518.078125,333
518.515625,334
519.109375,335
519.578125,336
520.109375,337
520.515625,338
521.140625,339
521.609375,340
522.140625,341
522.640625,342
523.140625,343
523.5625,344
524.171875,345
524.625,346
525.203125,347
525.671875,348
526.1875,349
526.703125,350
527.203125,351
527.671875,352
528.234375,353
528.71875,354
529.234375,355
529.78125,356
530.859375,357
531.359375,358
531.828125,359
532.359375,360
532.78125,361
533.375,362
533.828125,363
534.421875,364
534.859375,365
535.359375,366
535.890625,367
536.421875,368
536.859375,369
537.390625,370
537.828125,371
538.421875,372
538.828125,373
539.375,374
539.828125,375
540.390625,376
540.84375,377
541.375,378
541.84375,379
542.375,380
542.875,381
543.359375,382
543.828125,383
544.40625,384
544.875,385
545.375,386
545.828125,387
546.421875,388
546.859375,389
547.390625,390
547.828125,391
548.4375,392
548.90625,393
549.390625,394
549.828125,395
550.4375,396
550.875,397
551.46875,398
551.84375,399
552.4375,400
552.90625,401
553.46875,402
553.9375,403
554.453125,404
554.890625,405
555.484375,406
555.9375,407
556.5,408
556.96875,409
557.453125,410
557.921875,411
558.5,412
558.96875,413
559.515625,414
559.921875,415
560.515625,416
560.984375,417
561.5625,418
562.015625,419
562.5625,420
562.953125,421
563.5625,422
564.015625,423
564.609375,424
565.046875,425
565.609375,426
566.09375,427
566.578125,428
567.09375,429
567.640625,430
568.109375,431
568.609375,432
569.125,433
569.640625,434
570.09375,435
570.671875,436
571.140625,437
571.65625,438
572.078125,439
572.6875,440
573.140625,441
573.6875,442
574.125,443
574.703125,444
575.21875,445
575.734375,446
576.296875,447
576.78125,448
577.234375,449
577.78125,450
578.265625,451
578.765625,452
579.21875,453
579.8125,454
580.265625,455
580.8125,456
581.21875,457
581.828125,458
582.28125,459
582.859375,460
583.3125,461
583.859375,462
584.25,463
584.859375,464
585.296875,465
585.90625,466
586.390625,467
586.9375,468
587.40625,469
587.96875,470
588.453125,471
589.46875,472
590.09375,473
590.5,474
591.109375,475
598.03125,476
598.875,477
599.671875,478
600.234375,479
601.203125,480
601.65625,481
602.15625,482
602.6875,483
603.171875,484
603.703125,485
604.15625,486
604.703125,487
605.109375,488
605.671875,489
606.171875,490
606.75,491
607.15625,492
607.796875,493
608.3125,494
608.796875,495
609.296875,496
609.78125,497
610.21875,498
610.828125,499
611.375,500
611.8125,501
613.53125,502
614.140625,503
615.140625,504
615.578125,505
616.078125,506
616.53125,507
617.0625,508
617.4375,509
618.015625,510
618.5,511
619.03125,512
619.5,513
620.03125,514
621.046875,515
621.53125,516
622.078125,517
622.640625,518
623.140625,519
623.578125,520
624.09375,521
624.578125,522
625.25,523
626.390625,524
627.71875,525
627.9375,526
628.3125,527
628.96875,528
629.421875,529
630.015625,530
630.453125,531
631.171875,532
631.765625,533
632.234375,534
632.671875,535
633.265625,536
634.40625,537
635.015625,538
635.515625,539
635.90625,540
636.515625,541
636.90625,542
637.453125,543
637.984375,544
638.546875,545
640.734375,546
641.25,547
641.8125,548
642.234375,549
642.71875,550
643.28125,551
643.90625,552
644.328125,553
644.890625,554
645.28125,555
645.90625,556
646.390625,557
646.9375,558
647.390625,559
648.0,560
648.453125,561
648.984375,562
649.359375,563
650.015625,564
650.4375,565
651.015625,566
651.3125,567
651.640625,568
651.859375,569
652.203125,570
652.5625,571
653.0,572
653.5,573
654.15625,574
661.640625,575
662.109375,576
662.453125,577
662.796875,578
663.09375,579
663.640625,580
664.015625,581
664.390625,582
664.765625,583
665.125,584
665.515625,585
665.890625,586
666.25,587
666.65625,588
667.03125,589
667.453125,590
667.78125,591
668.203125,592
669.0,593
669.25,594
669.609375,595
669.984375,596
670.375,597
670.75,598
671.125,599
671.484375,600
671.875,601
672.203125,602
672.59375,603
673.390625,604
673.75,605
674.015625,606
674.359375,607
674.71875,608
675.03125,609
675.3125,610
675.640625,611
675.984375,612
676.375,613
676.75,614
677.140625,615
677.546875,616
678.0,617
678.296875,618
679.203125,619
679.703125,620
680.53125,621
681.03125,622
681.484375,623
681.96875,624
682.578125,625
682.90625,626
683.28125,627
683.671875,628
