time [s],expiration [NA](/api/datatype/35/)
424.9609375,22066
427.0234375,22062
429.6328125,22063
431.4375,22058
434.234375,22058
436.4453125,22064
439.4375,22072
442.3203125,22075
444.859375,22061
450.4921875,22046
452.2109375,22046
453.5390625,22044
457.09375,22059
460.5390625,22059
465.1015625,22056
467.484375,22047
470.578125,22069
473.28125,22073
475.4453125,22068
477.6640625,22062
479.9609375,22058
482.2578125,22067
484.59375,22062
486.6015625,22056
489.1171875,22054
491.6796875,22055
494.515625,22004
498.625,22063
501.671875,22059
504.1796875,22070
506.1953125,22042
508.75,22054
511.2578125,22070
513.3671875,22055
515.765625,22064
518.0390625,22057
520.3203125,22049
522.4609375,22013
525.8984375,22064
529.46875,22061
531.6640625,22046
533.9765625,22055
535.8046875,22060
539.734375,22012
542.578125,22059
544.734375,22056
546.7890625,22067
549.6328125,22057
552.6484375,22074
554.1328125,22070
556.6640625,22065
558.7109375,22058
560.703125,22056
562.765625,22055
564.984375,22061
566.8359375,22059
569.109375,22067
571.3515625,22064
573.90625,22036
576.1484375,22010
579.9375,22065
583.0390625,22061
585.078125,22062
587.28125,22056
589.390625,22063
591.34375,22069
593.328125,22070
595.0625,22065
597.3125,22060
599.4140625,22051
601.71875,22047
603.359375,22049
605.7578125,22039
607.4609375,22039
609.46875,22031
611.1640625,22041
616.375,22027
622.8046875,22046
625.375,22034
628.03125,22053
630.375,22032
633.171875,22059
635.8671875,22030
638.0078125,22043
640.078125,22058
642.015625,22039
645.2109375,22017
649.6796875,22061
651.9375,22025
654.1640625,22040
656.09375,22046
657.4375,22050
660.140625,22061
662.578125,22020
664.1484375,22053
665.6171875,22019
667.21875,22037
667.9765625,22041
670.0859375,22056
671.609375,22039
673.7109375,22041
675.34375,22040
676.9609375,22039
678.9453125,22035
680.890625,22046
683.765625,22040
684.7265625,22043
686.5078125,22042
687.90625,22043
690.640625,22042
692.7890625,22031
695.515625,22051
696.8046875,22036
698.5703125,21999
700.375,22041
702.4140625,22029
704.203125,22039
705.953125,22037
707.8125,22036
709.7265625,22034
712.2265625,22051
713.8359375,22051
715.875,22035
717.8671875,22077
719.84375,22045
721.671875,22051
722.6484375,22066
726.25,22062
727.8203125,22040
728.8046875,22024
732.4140625,22051
734.65625,22042
736.8828125,22048
738.234375,22058
742.6015625,22056
744.5,22047
747.1875,22045
749.0234375,22043
751.140625,22051
752.9140625,22052
754.8671875,22055
756.7578125,22062
758.796875,22023
761.8046875,22042
763.9453125,22037
765.9453125,22031
769.546875,22055
772.3203125,22037
778.625,22053
780.78125,22056
782.6796875,22050
787.78125,22047
794.8515625,22046
797.015625,22014
802.9765625,22041
805.3984375,22077
808.2421875,22073
809.8203125,22067
811.3984375,22063
813.5625,22049
815.5,22052
817.875,22070
820.875,22047
825.8515625,22038
828.9921875,22055
833.234375,22027
839.0546875,22045
843.8359375,22046
846.25,22068
849.7109375,22054
852.2890625,22021
856.0546875,22057
859.046875,22066
860.859375,22036
864.2578125,22064
866.5,22051
868.0546875,22044
870.75,22046
875.0703125,22079
878.6875,22048
880.4453125,22051
882.34375,22054
884.390625,22063
886.2265625,22069
887.6328125,22097
888.7578125,22056
890.7265625,22058
892.8203125,22061
894.8828125,22056
895.9140625,22070
897.734375,22067
899.1796875,22062
902.0390625,22073
903.296875,22075
905.171875,22093
906.3515625,22064
908.2109375,22063
910.265625,22055
912.328125,22064
915.4609375,22061
917.7578125,22054
920.3828125,22066
921.9609375,22058
924.1015625,22036
927.3671875,22046
930.6875,22047
933.734375,22051
937.9453125,22065
941.0859375,22047
943.40625,22074
944.859375,22040
947.78125,22045
949.4453125,22057
951.3671875,22054
953.359375,22071
955.234375,22050
957.1484375,22090
959.0859375,22071
960.703125,22076
963.421875,22019
968.2421875,22078
969.6171875,22066
971.546875,22075
974.15625,22070
975.7109375,22079
977.8125,22062
979.71875,22069
981.7734375,22076
983.484375,22076
985.3671875,22078
986.9140625,22087
989.4375,22057
991.03125,22067
992.984375,22067
995.140625,22054
998.546875,22087
999.390625,22053
1001.265625,22064
1003.71875,22057
1005.203125,22052
1008.7734375,22072
1010.640625,22078
1015.2421875,22072
1020.0625,22078
1021.484375,22061
1023.9921875,22072
1028.296875,22057
1030.203125,22073
1031.953125,22075
