time [s],RR_interval_quality [NA](/api/datatype/1004/)
5.65234375,129
6.10546875,129
6.8671875,129
7.578125,129
7.91015625,129
8.74609375,129
9.2890625,129
10.29296875,1
10.68359375,129
11.1015625,1
11.83984375,1
12.9296875,129
13.578125,1
13.83203125,129
14.140625,129
15.02734375,1
15.82421875,1
16.5,1
17.26171875,1
18.4609375,129
19.0859375,1
19.81640625,1
20.16796875,129
21.0234375,1
21.78515625,1
22.7578125,1
23.58203125,1
23.8671875,129
24.3125,129
24.84375,129
25.6953125,1
25.953125,129
26.51171875,129
26.84765625,129
27.3359375,129
27.87109375,129
28.484375,1
28.921875,1
29.70703125,1
30.4921875,1
30.7578125,129
31.07421875,129
31.85546875,1
32.41015625,129
32.97265625,129
33.4140625,129
33.9609375,1
35.40234375,129
36.03515625,1
37.1484375,129
37.7578125,1
38.30078125,1
38.8828125,1
39.28515625,129
40.40625,129
40.84765625,129
41.21484375,129
41.8046875,1
42.58984375,129
42.96484375,129
43.9453125,129
44.88671875,129
45.20703125,129
46.07421875,129
46.71875,1
47.5703125,129
48.078125,1
48.48828125,1
49.3671875,1
49.80859375,129
50.43359375,129
51.23828125,1
51.578125,129
51.9453125,129
52.453125,129
54.12890625,129
55.03125,1
55.3515625,129
56.67578125,129
57.43359375,1
58.68359375,129
59.2890625,1
59.71875,1
59.9765625,129
60.2421875,1
61.43359375,1
63.2109375,129
64.0234375,1
64.5078125,1
65.1484375,1
67.23828125,1
67.98828125,1
68.46875,129
68.91796875,129
69.27734375,129
70.1796875,1
70.4765625,1
71.28125,1
72.140625,1
72.61328125,1
73.0390625,1
75.14453125,1
76.46875,129
77.234375,1
78.0859375,1
78.58984375,129
79.140625,129
79.5859375,1
79.86328125,129
80.72265625,1
81.203125,1
82.34765625,129
82.6875,129
82.98828125,129
83.2734375,129
83.70703125,1
84.12109375,1
84.85546875,1
85.453125,1
85.74609375,1
86.48046875,129
87.640625,129
88.5625,129
89.0546875,129
89.59765625,1
91.1953125,129
91.71875,1
92.37109375,1
92.91015625,1
93.8828125,129
94.84765625,1
95.10546875,129
95.8203125,1
96.63671875,1
97.5703125,1
98.91796875,129
99.6328125,129
99.95703125,129
100.390625,129
100.86328125,129
101.1640625,129
101.58203125,129
102.3515625,1
103.35546875,1
104.83984375,129
105.67578125,1
107.69921875,129
108.1796875,129
108.640625,1
109.1796875,129
109.828125,129
110.8984375,129
111.59375,129
112.09765625,1
112.42578125,129
113.21875,1
113.546875,129
114.0625,1
114.42578125,129
115.37109375,129
115.69921875,1
116.0234375,1
116.6796875,129
117.05078125,1
117.640625,129
118.015625,1
119.41015625,129
120.640625,129
121.82421875,129
122.21484375,1
122.68359375,1
123.765625,129
124.85546875,129
125.44140625,129
126.3515625,1
127.1015625,1
127.51953125,1
127.82421875,129
128.40625,1
129.00390625,1
129.33984375,129
130.44140625,1
131.0703125,129
131.359375,129
131.74609375,129
132.51171875,1
133.140625,1
133.62890625,1
134.13671875,1
134.6640625,1
136.21484375,129
137.1875,129
137.5,129
138.0625,1
138.6484375,1
139.1484375,1
140.55078125,129
141.45703125,129
142.12890625,129
142.4375,129
143.18359375,129
143.5859375,129
145.265625,129
145.98828125,129
146.359375,1
147.046875,1
147.48828125,1
148.51171875,129
149.078125,1
149.34765625,129
150.26171875,1
150.890625,1
151.72265625,1
152.33984375,1
153.07421875,1
153.7421875,1
154.4453125,1
154.80859375,129
155.98046875,129
156.5,129
157.51171875,129
157.8359375,129
158.38671875,1
158.8046875,129
159.11328125,129
159.484375,129
159.8203125,129
160.8203125,129
161.83203125,1
162.23046875,1
164.0625,129
164.6953125,1
165.5625,1
166.2265625,129
166.73828125,129
167.32421875,129
168.5625,129
168.94921875,1
169.2890625,1
170.09765625,1
170.6796875,1
171.734375,1
172.234375,129
172.55859375,1
173.4140625,1
173.8046875,1
174.55859375,1
175.3203125,1
176.09765625,1
176.9296875,1
177.6953125,1
178.08203125,129
179.33203125,129
180.0859375,1
180.8046875,1
181.5703125,1
181.9296875,129
182.35546875,129
183.75390625,129
184.34765625,129
185.90625,129
186.3828125,129
187.0078125,1
187.6796875,1
188.12109375,129
188.578125,129
189.12890625,1
189.66796875,1
190.55078125,1
190.828125,129
191.703125,129
192.12109375,1
193.0390625,129
194.50390625,129
194.89453125,1
195.6171875,1
196.3828125,1
196.9921875,1
198.109375,1
198.859375,1
200.28515625,129
200.71484375,129
201.60546875,1
202.2890625,129
202.76953125,129
203.0546875,129
204.48046875,1
205.65625,1
206.37890625,1
206.9375,129
207.78515625,1
208.37890625,129
209.4375,1
209.9765625,1
210.30859375,129
210.84765625,1
211.90625,129
212.8046875,129
213.0703125,129
213.78515625,1
214.74609375,129
215.73828125,129
216.1640625,129
216.421875,129
217.60546875,129
218.36328125,1
219.1015625,1
219.78125,129
220.5625,1
221.62109375,1
222.1171875,129
222.4140625,129
222.99609375,129
223.53515625,129
223.8046875,129
224.5859375,1
224.984375,129
225.4765625,129
225.82421875,129
226.34765625,129
227.6640625,129
228.23046875,1
230.0390625,129
230.60546875,1
231.06640625,129
231.43359375,129
231.9140625,1
232.4609375,1
233.89453125,129
234.6875,129
235.44140625,1
236.18359375,1
236.9375,1
237.30859375,129
237.96875,1
238.24609375,129
238.78125,129
239.5703125,1
240.5625,1
242.01171875,129
243.41796875,129
244.25390625,1
244.5625,129
245.41015625,1
247.30078125,129
247.95703125,1
248.92578125,1
249.3046875,129
249.80859375,129
250.66796875,1
251.46484375,1
252.3515625,1
253.43359375,1
253.78515625,129
254.28515625,129
255.0625,1
255.328125,129
255.85546875,1
256.77734375,1
257.09375,129
258.30859375,1
258.6171875,129
259.26171875,1
259.66796875,129
260.52734375,1
261.34375,1
262.484375,1
263.6640625,1
265.42578125,129
265.70703125,129
266.29296875,129
266.65234375,129
267.0859375,129
267.9140625,129
268.72265625,1
269.57421875,1
270.44921875,1
271.296875,1
272.18359375,1
273.50390625,129
274.234375,1
274.7578125,129
275.78125,129
276.609375,1
277.6796875,129
278.390625,1
279.52734375,129
279.7890625,129
280.08984375,129
281.25,129
282.19140625,1
283.01953125,1
283.46875,129
284.1640625,129
284.7421875,129
285.7265625,1
287.04296875,1
287.453125,129
288.375,1
288.921875,129
289.55078125,1
289.9375,129
290.33984375,1
291.69140625,129
292.22265625,1
293.5390625,1
294.0078125,1
294.46484375,1
294.73046875,129
296.37890625,1
297.23046875,1
298.22265625,1
298.5,129
299.20703125,1
299.98828125,1
300.56640625,1
302.2109375,1
302.75390625,1
303.33203125,1
304.953125,1
306.03515625,1
306.6015625,1
307.38671875,129
308.3203125,129
309.0859375,1
309.3515625,129
309.65234375,129
311.375,129
312.1328125,1
312.48046875,129
313.23046875,1
313.67578125,129
314.265625,1
315.44921875,129
315.8828125,129
316.828125,1
317.87109375,129
318.3125,129
319.046875,1
319.9140625,1
320.33203125,1
320.83984375,1
321.1796875,129
321.65234375,1
322.51953125,129
323.1328125,129
323.41015625,129
324.3203125,1
325.41796875,1
326.25390625,1
326.5234375,129
326.8515625,129
328.8125,129
329.17578125,129
329.91015625,1
330.6484375,1
331.421875,1
332.47265625,129
333.421875,1
334.43359375,1
335.24609375,1
336.171875,1
336.44140625,129
336.70703125,129
337.015625,129
337.4140625,129
338.6328125,129
339.44140625,1
339.86328125,129
340.1875,129
341.2578125,129
341.515625,1
342.34765625,1
342.9140625,1
343.578125,1
343.91796875,1
344.41015625,129
345.08984375,129
345.3828125,1
346.11328125,1
346.671875,129
346.9296875,129
347.4765625,1
347.75,129
348.59765625,1
349.39453125,1
351.0390625,129
351.80859375,1
352.22265625,129
352.921875,1
353.19140625,129
353.73046875,129
354.0,129
354.39453125,129
354.91015625,129
355.2734375,1
355.87890625,1
356.484375,1
356.9140625,129
357.42578125,1
358.0625,1
358.421875,129
359.16015625,129
359.6171875,1
360.5859375,129
361.078125,1
361.5625,1
362.2734375,129
362.76171875,1
363.20703125,1
363.90625,129
364.32421875,1
364.9609375,1
365.6171875,1
365.953125,129
366.97265625,129
367.390625,1
368.03125,1
368.453125,1
368.99609375,1
369.69140625,1
370.703125,129
371.00390625,129
371.5,129
372.15234375,1
372.5625,129
373.04296875,129
373.69140625,1
374.20703125,129
374.55859375,129
375.31640625,1
375.59375,129
376.046875,129
376.3046875,129
376.57421875,129
377.05859375,1
377.578125,1
378.08203125,1
378.48828125,129
379.06640625,1
379.5546875,1
380.578125,129
381.046875,1
382.02734375,129
382.609375,1
383.34375,129
384.36328125,129
384.90625,1
385.4453125,1
385.82421875,129
386.5546875,129
387.1015625,1
387.7890625,1
388.10546875,129
388.890625,129
389.640625,1
389.96484375,129
390.3125,129
391.20703125,1
391.484375,129
391.73828125,129
392.4765625,1
393.2421875,1
393.8359375,129
394.09375,129
394.55078125,129
394.89453125,129
395.29296875,129
395.6796875,129
396.27734375,129
396.625,1
397.06640625,129
397.33984375,129
397.8828125,1
398.3125,1
398.6328125,129
399.6328125,129
399.984375,1
400.58203125,1
400.83984375,129
401.34375,1
401.87890625,1
