time [s],step [Step](/api/datatype/52/)
541.078125,312
541.609375,313
542.234375,314
542.8125,315
543.40625,316
543.9375,317
544.59375,318
545.125,319
545.734375,320
546.328125,321
546.921875,322
547.46875,323
548.125,324
548.65625,325
549.265625,326
549.859375,327
550.484375,328
551.078125,329
551.71875,330
552.265625,331
552.921875,332
553.46875,333
554.09375,334
554.671875,335
555.328125,336
555.859375,337
556.53125,338
557.09375,339
557.734375,340
558.25,341
558.9375,342
559.453125,343
560.140625,344
560.703125,345
561.3125,346
561.875,347
562.5,348
563.078125,349
563.671875,350
564.140625,351
564.859375,352
565.390625,353
566.03125,354
566.609375,355
567.1875,356
567.65625,357
568.40625,358
568.984375,359
569.609375,360
570.0625,361
570.84375,362
571.421875,363
572.125,364
572.671875,365
575.5625,366
576.1875,367
576.828125,368
577.28125,369
578.046875,370
578.625,371
579.28125,372
579.84375,373
580.484375,374
581.03125,375
581.671875,376
582.203125,377
582.84375,378
583.421875,379
584.0625,380
584.625,381
585.25,382
585.671875,383
586.421875,384
586.890625,385
587.65625,386
588.234375,387
588.90625,388
589.515625,389
598.609375,390
599.265625,391
600.0,392
600.6875,393
601.28125,394
601.9375,395
602.453125,396
603.203125,397
603.71875,398
604.546875,399
605.125,400
605.78125,401
606.421875,402
607.09375,403
608.390625,404
608.84375,405
609.65625,406
610.25,407
611.015625,408
611.609375,409
613.625,410
614.34375,411
615.03125,412
615.609375,413
616.25,414
616.796875,415
617.53125,416
618.109375,417
618.734375,418
619.3125,419
619.921875,420
620.515625,421
621.25,422
621.734375,423
622.5,424
623.34375,425
624.140625,426
624.59375,427
628.046875,428
628.84375,429
629.546875,430
630.859375,431
631.765625,432
632.21875,433
633.015625,434
633.5625,435
634.265625,436
634.859375,437
635.46875,438
636.046875,439
636.859375,440
637.203125,441
638.078125,442
638.546875,443
639.390625,444
639.953125,445
640.625,446
641.171875,447
641.84375,448
642.296875,449
643.046875,450
643.640625,451
644.3125,452
644.78125,453
645.53125,454
646.140625,455
646.796875,456
647.28125,457
648.078125,458
648.65625,459
649.421875,460
650.46875,461
651.171875,462
652.0,463
652.4375,464
652.84375,465
668.75,466
669.453125,467
670.203125,468
670.953125,469
671.90625,470
672.34375,471
673.03125,472
673.71875,473
674.703125,474
675.5,475
676.296875,476
676.875,477
677.609375,478
678.296875,479
679.265625,480
679.765625,481
680.59375,482
681.234375,483
681.71875,484
682.484375,485
683.25,486
684.0,487
684.8125,488
685.546875,489
686.328125,490
687.296875,491
687.78125,492
688.578125,493
689.3125,494
690.03125,495
690.75,496
691.515625,497
692.640625,498
693.234375,499
696.40625,500
697.03125,501
697.515625,502
698.015625,503
698.5625,504
699.109375,505
699.625,506
700.140625,507
700.71875,508
701.28125,509
701.8125,510
702.328125,511
702.828125,512
703.359375,513
703.859375,514
704.375,515
704.96875,516
705.609375,517
706.1875,518
706.71875,519
707.21875,520
707.71875,521
708.25,522
708.75,523
709.296875,524
709.765625,525
710.3125,526
710.8125,527
711.34375,528
711.84375,529
712.375,530
712.921875,531
713.578125,532
714.15625,533
714.734375,534
715.234375,535
715.765625,536
716.234375,537
716.75,538
717.265625,539
717.78125,540
718.296875,541
718.796875,542
719.359375,543
719.953125,544
720.59375,545
721.15625,546
721.6875,547
722.203125,548
722.6875,549
723.203125,550
723.71875,551
724.234375,552
724.78125,553
725.234375,554
725.75,555
726.296875,556
726.78125,557
727.34375,558
727.859375,559
728.421875,560
728.953125,561
729.5,562
734.71875,563
735.578125,564
736.140625,565
736.75,566
737.390625,567
737.828125,568
738.6875,569
739.109375,570
739.890625,571
740.46875,572
741.125,573
741.6875,574
742.34375,575
742.796875,576
743.625,577
744.125,578
744.875,579
746.15625,580
747.453125,581
748.734375,582
749.296875,583
749.953125,584
750.578125,585
751.34375,586
751.78125,587
752.609375,588
753.046875,589
753.921875,590
755.1875,591
756.515625,592
757.015625,593
757.8125,594
758.953125,595
759.625,596
760.5625,597
761.3125,598
762.078125,599
762.703125,600
764.140625,601
765.015625,602
765.671875,603
767.125,604
767.734375,605
768.25,606
768.734375,607
769.25,608
769.78125,609
770.28125,610
771.0625,611
771.609375,612
772.3125,613
772.90625,614
773.484375,615
774.125,616
774.75,617
775.296875,618
775.96875,619
776.4375,620
777.265625,621
777.734375,622
778.5,623
779.09375,624
779.796875,625
780.375,626
781.03125,627
781.65625,628
782.25,629
782.8125,630
783.484375,631
784.015625,632
784.6875,633
785.28125,634
785.90625,635
786.359375,636
786.578125,637
787.125,638
787.703125,639
788.375,640
788.96875,641
789.5625,642
790.0625,643
790.28125,644
790.84375,645
791.390625,646
792.0625,647
792.515625,648
793.28125,649
793.875,650
794.53125,651
795.109375,652
795.734375,653
796.28125,654
796.9375,655
797.484375,656
798.140625,657
798.78125,658
799.359375,659
799.796875,660
800.609375,661
801.171875,662
801.828125,663
802.4375,664
803.046875,665
803.515625,666
803.734375,667
804.296875,668
804.875,669
805.515625,670
805.984375,671
806.75,672
807.375,673
808.0,674
808.59375,675
809.203125,676
809.640625,677
809.859375,678
810.46875,679
811.015625,680
811.6875,681
812.28125,682
812.984375,683
813.5,684
814.203125,685
814.65625,686
815.484375,687
815.90625,688
816.734375,689
817.265625,690
817.953125,691
818.546875,692
819.234375,693
819.796875,694
820.453125,695
821.015625,696
821.71875,697
822.28125,698
822.90625,699
823.5,700
824.171875,701
824.734375,702
825.390625,703
825.875,704
826.65625,705
827.15625,706
827.90625,707
828.46875,708
829.09375,709
829.6875,710
830.296875,711
830.859375,712
831.484375,713
832.0625,714
832.671875,715
833.140625,716
833.921875,717
834.46875,718
835.171875,719
835.625,720
836.46875,721
836.890625,722
837.75,723
838.328125,724
838.96875,725
839.6875,726
840.359375,727
840.96875,728
841.625,729
842.234375,730
842.875,731
843.4375,732
844.0625,733
844.65625,734
845.3125,735
845.84375,736
846.53125,737
846.984375,738
847.78125,739
848.328125,740
849.0,741
849.5625,742
850.109375,743
850.859375,744
851.5,745
851.9375,746
852.71875,747
853.296875,748
853.96875,749
854.515625,750
855.203125,751
855.78125,752
856.4375,753
856.953125,754
857.65625,755
858.109375,756
858.921875,757
859.5625,758
860.1875,759
860.765625,760
861.4375,761
862.015625,762
862.6875,763
863.171875,764
863.9375,765
864.5,766
865.171875,767
865.640625,768
866.4375,769
866.984375,770
867.671875,771
868.109375,772
868.859375,773
869.484375,774
870.09375,775
870.515625,776
871.3125,777
871.890625,778
872.5625,779
873.171875,780
873.84375,781
874.28125,782
875.078125,783
875.65625,784
876.296875,785
876.8125,786
877.515625,787
877.96875,788
878.609375,789
879.328125,790
880.015625,791
880.4375,792
881.265625,793
881.796875,794
882.5,795
883.109375,796
883.59375,797
884.234375,798
885.0,799
885.421875,800
886.25,801
886.75,802
887.515625,803
888.046875,804
888.6875,805
889.953125,806
890.375,807
891.234375,808
891.640625,809
892.453125,810
893.03125,811
893.703125,812
894.140625,813
894.953125,814
895.5,815
896.15625,816
896.671875,817
897.375,818
897.828125,819
898.625,820
899.203125,821
899.84375,822
900.390625,823
901.0625,824
901.53125,825
902.359375,826
902.796875,827
903.5625,828
904.15625,829
904.8125,830
905.359375,831
906.03125,832
906.5,833
907.25,834
907.671875,835
908.484375,836
909.046875,837
909.734375,838
910.15625,839
911.015625,840
911.453125,841
912.21875,842
912.640625,843
913.46875,844
913.984375,845
914.671875,846
915.125,847
915.9375,848
916.4375,849
917.15625,850
917.609375,851
918.40625,852
918.953125,853
