time [s],inspiration [NA](/api/datatype/34/)
543.34375,21497
545.53125,21500
547.265625,21510
549.5,21505
551.7109375,21510
553.4296875,21501
555.1796875,21488
557.2890625,21499
559.421875,21503
561.6953125,21513
563.8125,21484
566.1640625,21502
568.7734375,21483
570.5078125,21481
572.3359375,21496
574.5546875,21490
576.34375,21518
578.078125,21492
580.3359375,21511
583.75,21515
585.640625,21501
587.6328125,21498
589.5078125,21498
591.609375,21491
593.140625,21480
594.953125,21508
598.8359375,21475
602.8515625,21496
604.765625,21498
606.3984375,21494
608.96875,21491
611.4453125,21506
613.625,21497
617.0078125,21520
619.265625,21510
621.0625,21494
622.65625,21509
624.890625,21509
626.5390625,21499
628.265625,21502
630.3515625,21514
632.234375,21498
634.25,21514
636.109375,21517
637.6796875,21490
639.7421875,21494
641.6484375,21500
643.5390625,21499
645.09375,21509
646.6328125,21500
648.7109375,21501
650.3046875,21500
652.3671875,21511
653.453125,21509
656.765625,21515
660.609375,21515
664.1328125,21512
667.421875,21500
670.421875,21511
672.375,21513
675.953125,21488
679.796875,21509
681.8125,21510
684.03125,21511
685.671875,21503
687.7109375,21507
689.546875,21517
692.296875,21508
694.140625,21514
696.421875,21529
697.6484375,21488
701.5546875,21495
704.578125,21485
705.9453125,21486
707.5390625,21505
709.9921875,21494
711.65625,21471
713.0546875,21499
714.6796875,21487
715.78125,21476
716.90625,21507
719.1328125,21468
720.234375,21483
720.8125,21483
721.375,21467
721.9921875,21459
722.5390625,21472
723.125,21479
723.65625,21497
724.765625,21513
725.90625,21482
726.546875,21482
728.1328125,21519
729.234375,21461
730.3359375,21484
731.484375,21470
732.5625,21492
733.1640625,21497
735.3515625,21489
736.9453125,21496
738.0390625,21497
739.125,21490
741.265625,21545
742.9140625,21500
744.546875,21491
745.609375,21510
746.734375,21489
748.3515625,21500
749.5,21485
750.5625,21493
752.1328125,21511
753.234375,21498
753.828125,21502
755.4609375,21519
756.59375,21488
757.7109375,21516
758.3515625,21502
759.9453125,21504
761.0625,21518
762.7890625,21501
764.4140625,21524
766.015625,21496
766.578125,21493
767.6640625,21500
770.546875,21484
773.4375,21502
774.4140625,21511
775.65625,21477
776.6484375,21495
781.1171875,21508
782.15625,21527
783.3203125,21514
785.375,21539
787.4765625,21506
788.640625,21509
790.78125,21509
792.953125,21528
794.546875,21503
798.3359375,21518
799.578125,21523
801.2578125,21464
807.5078125,21485
812.09375,21463
814.359375,21518
819.96875,21481
822.25,21502
826.7265625,21488
831.15625,21499
835.109375,21491
837.8125,21509
839.5546875,21499
841.203125,21499
842.84375,21498
846.171875,21496
849.0625,21500
851.296875,21500
853.7109375,21488
855.2578125,21496
856.796875,21493
857.9609375,21497
860.2109375,21561
861.3125,21561
864.109375,21509
866.296875,21506
867.6875,21481
868.9921875,21485
871.0234375,21514
872.0625,21553
873.078125,21519
874.21875,21478
874.7734375,21482
876.3671875,21508
878.453125,21499
879.0234375,21504
880.5703125,21511
883.875,21509
884.4453125,21524
885.515625,21512
887.0546875,21505
889.5234375,21502
890.7578125,21504
891.90625,21464
894.1484375,21468
895.3046875,21485
896.4765625,21480
897.6328125,21496
899.890625,21459
901.078125,21471
902.25,21480
902.90625,21474
904.53125,21453
905.5546875,21473
906.84375,21455
908.03125,21512
909.890625,21441
910.9375,21416
912.0546875,21441
912.609375,21465
913.5625,21494
915.0625,21429
916.2421875,21453
917.5625,21509
918.5625,21471
919.65625,21479
920.5859375,21485
921.890625,21450
923.0234375,21480
923.640625,21479
924.171875,21484
924.7578125,21479
925.90625,21412
926.4375,21426
967.578125,21466
971.7265625,21484
974.8359375,21496
980.078125,21486
986.2421875,21496
994.8828125,21529
1001.0,21516
1004.375,21509
1006.671875,21517
1008.8984375,21504
1010.7734375,21494
1012.4296875,21504
1014.9375,21501
1016.734375,21515
1018.84375,21496
1020.5234375,21488
1022.359375,21485
1023.9453125,21488
1025.6015625,21493
1027.1953125,21481
1030.6015625,21495
1032.578125,21503
1034.2578125,21500
1036.5234375,21502
1039.6171875,21495
1042.3125,21505
1043.96875,21505
1046.6484375,21507
1049.4296875,21512
1051.1328125,21518
1052.921875,21505
1054.671875,21514
1055.8125,21508
1057.5234375,21490
1058.6796875,21489
1060.46875,21507
1062.0,21478
1063.359375,21451
1065.1875,21489
1067.1875,21521
1068.375,21528
1070.1796875,21536
1071.8203125,21540
1074.171875,21519
1075.7265625,21526
1079.3828125,21503
1081.09375,21508
1083.2890625,21515
1084.828125,21500
1086.3125,21505
1088.015625,21506
1089.6640625,21501
1091.421875,21509
1093.484375,21512
1095.296875,21511
1097.1796875,21514
1099.4453125,21515
1101.2734375,21519
1104.1015625,21499
1108.78125,21500
1111.0859375,21503
1114.5546875,21510
1116.296875,21499
1118.96875,21498
1120.8359375,21499
1122.625,21506
1124.53125,21493
1126.1484375,21505
1128.21875,21501
1129.71875,21497
1131.9921875,21505
1134.015625,21503
1136.078125,21501
1137.78125,21510
1140.03125,21516
1142.4296875,21505
1144.7734375,21522
1146.5390625,21521
1150.65625,21510
1152.96875,21512
1154.6328125,21512
1156.8203125,21501
1158.8046875,21513
1163.46875,21508
1167.0234375,21504
1169.1171875,21495
1170.828125,21493
1172.21875,21494
1174.0625,21497
1176.2890625,21503
1180.8125,21482
1183.3203125,21487
1185.609375,21495
1187.4296875,21487
1189.1953125,21500
1190.5234375,21503
1192.828125,21516
1194.5234375,21505
1196.0,21480
1196.84375,21470
1197.6796875,21477
1200.0859375,21498
1201.0390625,21483
1202.6328125,21511
1204.1640625,21501
1206.484375,21525
1209.2578125,21506
1212.234375,21531
1215.4140625,21513
1217.0546875,21501
1218.5859375,21475
1221.1953125,21500
1222.6953125,21486
1225.1484375,21460
1227.1484375,21472
1228.796875,21496
1230.5625,21504
1231.78125,21472
1234.484375,21460
1235.921875,21497
1238.6328125,21492
1239.8828125,21491
1241.921875,21507
1243.1328125,21494
1244.734375,21472
1246.0703125,21518
1247.359375,21482
1248.171875,21513
1249.6875,21513
1251.40625,21519
1254.171875,21510
1256.234375,21519
1257.875,21517
1259.5546875,21524
1261.5234375,21518
1263.1875,21502
1265.953125,21493
1268.15625,21491
1270.921875,21512
1272.6640625,21528
1274.375,21521
1276.125,21520
1277.8125,21516
1279.515625,21508
1281.28125,21532
1282.8203125,21513
1284.4296875,21509
1286.9140625,21518
1288.7578125,21507
1290.671875,21536
1292.359375,21495
1293.96875,21528
1296.015625,21525
1297.421875,21515
1299.6015625,21528
1301.3359375,21519
1303.203125,21522
1304.984375,21523
1309.3203125,21525
1311.078125,21534
1312.7421875,21505
1314.4609375,21527
1316.5078125,21510
1317.7265625,21508
1318.9609375,21506
1320.5703125,21511
1322.2109375,21511
1323.6953125,21531
1326.453125,21493
1327.9140625,21469
1329.6640625,21477
1330.7890625,21494
1333.0078125,21469
1334.03125,21481
1335.0234375,21512
1336.8828125,21555
1338.0078125,21512
1338.625,21520
1339.6875,21534
1340.75,21472
1341.3515625,21478
1341.921875,21504
1342.453125,21510
1342.9921875,21526
1344.140625,21434
1344.71875,21440
1345.25,21446
1345.78125,21456
1346.3125,21460
1346.875,21439
1347.40625,21456
1347.9765625,21462
1348.515625,21484
1349.7578125,21485
1352.25,21498
1356.2734375,21497
1357.6796875,21558
1360.46875,21523
1363.0703125,21514
1365.0859375,21526
1366.4453125,21499
1369.8984375,21521
1371.5234375,21508
1373.1015625,21530
1375.71875,21527
1377.3046875,21510
1379.578125,21525
1383.8671875,21482
1387.1640625,21487
1389.375,21504
1391.0546875,21491
1392.7265625,21522
1396.6328125,21504
1398.28125,21501
1400.4140625,21544
1401.5546875,21519
1403.6875,21503
1405.8203125,21530
1407.4765625,21507
1410.203125,21529
1411.8359375,21520
1412.9609375,21509
1415.03125,21533
1416.7109375,21504
1421.0625,21510
1422.5234375,21499
1423.9140625,21502
1426.125,21514
1428.328125,21506
1430.5,21499
1432.6015625,21517
1434.2890625,21527
1435.4453125,21486
1436.515625,21522
1439.8515625,21521
1442.0234375,21523
1443.171875,21520
1444.734375,21519
1446.4296875,21519
1448.6328125,21541
1450.625,21535
1451.7734375,21491
1452.9921875,21489
1456.3828125,21538
1457.4453125,21537
1459.703125,21509
1464.7421875,21546
1465.9140625,21504
1468.1171875,21499
1469.7265625,21511
1471.90625,21529
1474.1171875,21490
1476.3671875,21536
1477.4609375,21551
1478.8984375,21500
1480.203125,21498
1482.7890625,21515
1483.953125,21498
1485.078125,21541
1487.2421875,21477
1488.4140625,21484
1490.578125,21495
1491.8515625,21487
1493.3046875,21490
1495.421875,21490
1497.078125,21480
1499.1953125,21496
1500.4296875,21518
1501.5,21485
1502.6015625,21502
1503.4921875,21495
1504.875,21499
1507.03125,21508
1508.1953125,21537
1509.28125,21542
1511.5234375,21491
1512.6328125,21500
1513.7109375,21513
1514.875,21514
1516.578125,21507
1517.640625,21527
1518.2265625,21541
1519.3125,21520
1520.40625,21525
1521.5234375,21543
1522.625,21510
1523.7421875,21541
1524.7890625,21522
1525.4296875,21499
1526.9375,21548
1527.546875,21529
1529.1484375,21503
1530.265625,21518
1531.3984375,21498
1531.9921875,21503
1533.65625,21515
1534.765625,21496
1535.328125,21497
1535.8671875,21510
1536.4375,21508
1536.96875,21519
1538.0703125,21482
1539.1953125,21527
1540.2734375,21498
1541.3671875,21483
1541.9375,21477
1542.46875,21491
1543.5703125,21520
1544.75,21523
1545.875,21480
1546.9453125,21513
1549.2265625,21475
1549.7578125,21476
1550.3125,21505
1552.34375,21516
1553.6875,21465
1554.78125,21517
1555.953125,21529
1557.015625,21525
1558.140625,21505
1559.203125,21516
1559.7421875,21519
1560.2890625,21538
1561.3828125,21535
1562.4609375,21523
1563.5234375,21482
1564.640625,21460
1565.2421875,21462
1565.7734375,21461
1566.8671875,21479
1568.0,21511
1570.2421875,21452
1570.84375,21453
1571.4140625,21473
1571.9609375,21474
1572.53125,21499
1573.65625,21495
1574.3203125,21485
1575.4140625,21431
1575.9453125,21432
1577.140625,21456
1578.3046875,21529
1578.890625,21534
1579.421875,21521
1580.5390625,21520
1581.671875,21475
1582.25,21468
1582.8203125,21479
1583.953125,21454
1585.0859375,21460
1586.203125,21480
1586.7421875,21498
1587.9609375,21471
1589.6015625,21469
1590.1796875,21461
1590.7265625,21466
1591.2890625,21469
1591.84375,21509
1593.53125,21494
1594.0703125,21515
1594.640625,21507
1595.734375,21493
1596.3046875,21505
1596.84375,21495
1597.3828125,21515
1598.4453125,21484
1599.140625,21461
1599.671875,21472
1600.2734375,21489
1603.1015625,21457
1603.7734375,21451
1605.3984375,21490
1605.953125,21502
1606.546875,21470
1607.609375,21499
1608.7734375,21486
1609.3515625,21486
1609.9140625,21513
1610.4921875,21519
1611.078125,21543
1612.1875,21473
1612.796875,21478
1613.328125,21468
1613.921875,21481
1614.46875,21477
1617.953125,21494
1620.15625,21515
1623.203125,21461
1623.78125,21469
1624.8984375,21496
1626.5625,21529
1628.015625,21537
1629.1796875,21524
1631.296875,21490
1632.59375,21511
1634.203125,21487
1637.03125,21511
1639.6640625,21492
1643.8046875,21505
1645.359375,21499
1648.390625,21502
1650.09375,21501
1651.8203125,21506
1653.4609375,21496
1655.1875,21516
1657.21875,21501
1658.5234375,21521
1659.671875,21526
1660.796875,21528
1662.953125,21497
1664.625,21489
1666.3203125,21478
1667.5,21504
1668.6171875,21497
1670.6796875,21526
1673.6171875,21536
1675.328125,21551
1676.53125,21560
1677.4296875,21547
1678.609375,21557
1679.4765625,21525
1680.890625,21522
1682.2421875,21523
1683.359375,21536
1685.0234375,21519
1686.859375,21535
1688.5625,21510
1690.3046875,21529
1692.1171875,21511
1694.03125,21533
1695.75,21504
1696.796875,21513
1698.796875,21524
1701.1640625,21503
1703.0390625,21503
1704.8828125,21482
1707.15625,21506
1709.53125,21495
1711.109375,21481
1713.5390625,21505
1716.515625,21518
1718.390625,21519
1720.8984375,21523
1722.9609375,21521
1726.3359375,21533
1728.71875,21317
1729.96875,21289
1733.25,21507
1735.171875,21503
1736.3984375,21477
1738.2578125,21493
1740.0234375,21509
1742.515625,21518
1745.2265625,21507
1747.0234375,21521
1749.40625,21537
1751.5703125,21568
1753.3203125,21539
1755.5,21530
1757.40625,21519
1760.125,21521
1761.9765625,21537
1763.7265625,21514
1766.3671875,21560
1769.890625,21561
1772.1484375,21525
1773.1875,21540
1778.0,17597
1782.3359375,21443
1785.046875,22302
1788.3671875,22690
1829.3125,22958
1831.4921875,22848
1841.3046875,23654
1852.40625,19
